generation,averageFitness,topFitness
0,67,1800
1,347,1650
2,577,2100
3,980.5,1800
4,1501,2750
5,1400.5,2450
6,1073.5,2000
7,1006,2150
8,697,2050
9,1264.5,2100
10,1663.5,2700
11,1815.5,2750
12,844,2100
13,1733.5,2800
14,1328,2250
15,2334,2800
16,1424,2400
17,1487.5,2300
18,1664.5,2550
19,1842.5,2450
20,1497.5,2900
21,1692,2650
22,2236,2900
23,1676,2350
24,2171.5,2950
25,2124.5,2800
26,1320,2500
27,1864,2900
28,2032,2850
29,1559.5,2850
30,2105.5,2950
31,1225,2500
32,2199.5,2850
33,1698.5,2300
34,1828.5,2600
35,1959.5,2800
36,1743.5,2500
37,1853,2650
38,1696.5,2700
39,1789,2750
40,2046.5,2800
41,1912,2750
42,1941,2700
43,1732.5,2500
44,1998.5,2800
45,1479,2600
46,1510.5,2500
47,1289.5,2850
48,2121,2900
49,1378,2400
50,2348,3000
51,2132,2800
52,2278.5,2750
53,1944,2650
54,2190,3000
55,2457,2900
56,2424,2800
57,2167,2750
58,1675,2400
59,2453.5,2900
60,1538.5,2300
61,2439,2950
62,1130.5,1750
63,1879,2850
64,2189,2900
65,2124,2900
66,2035,2650
67,2021.5,2700
68,2008,2700
69,2136.5,2800
70,1856.5,2550
71,1810,2650
72,1957.5,2600
73,1964,2750
74,2373,3000
75,2356,2850
76,1588,2450
77,1905.5,2800
78,1457,2750
79,2174,2850
80,2509,3000
81,1830.5,2650
82,1597,2400
83,2037.5,2900
84,1910.5,2650
85,1723,2550
86,1643,2300
87,1981,2450
88,2389.5,2950
89,1678.5,2450
90,1960.5,2850
91,2067.5,2800
92,1725.5,2450
93,1972.5,2650
94,2256,2850
95,2084.5,2900
96,2323,3000
97,2141,2750
98,2256,2900
99,2021.5,2800
100,2294.5,2950
101,1758.5,2800
102,2111,2750
103,1999.5,2950
104,2224,2900
105,1889,2650
106,2114.5,3000
107,1999,3000
108,1171.5,2400
109,1451,2550
110,1530.5,2550
111,2370.5,3000
112,1447.5,2350
113,1585,2400
114,1906.5,2600
115,2193,2850
116,1799,2750
117,2128,3000
118,1997.5,2800
119,1925.5,2950
120,1512,2800
121,1885.5,2850
122,1670.5,2900
123,1029,2300
124,1504,2500
125,1929,2900
126,1883,2900
127,1560,2700
128,2085,2700
129,1506,2600
130,1837.5,2400
131,1437,2750
132,1545,2400
133,1790,2700
134,2101.5,3000
135,2127.5,3000
136,2473.5,3000
137,2212.5,2700
138,1890,2600
139,2443,3000
140,1792,2700
141,1617.5,2900
142,1079,2350
143,1474,2550
144,2324,2900
145,1986.5,2900
146,1843.5,2600
147,2121,2800
148,2028.5,2550
149,2249.5,2850
150,2786.5,3000
151,2345,2950
152,2245,3000
153,2050.5,2900
154,1694.5,2400
155,2426.5,2900
156,1994,2600
157,2406.5,2950
158,2165,2900
159,2282,2800
160,2424.5,2900
161,2432.5,2800
162,2136.5,2800
163,2155,2800
164,1749.5,2600
165,2333,3000
166,2571,3000
167,2561,3000
168,2070.5,3000
169,1932.5,2700
170,2151,2850
171,2075,2700
172,1915.5,2650
173,2117,2900
174,1926.5,2500
175,1885,2750
176,2027.5,2800
177,1928.5,2900
178,2371.5,2750
179,1799,2700
180,2386.5,2850
181,2268,2800
182,2150,2800
183,2121.5,2600
184,2015.5,2750
185,2586.5,3000
186,2297.5,2750
187,2222,2950
188,2292.5,2750
189,2597.5,3000
190,2608.5,2950
191,2144,2750
192,2351.5,2900
193,2104.5,2700
194,2110.5,2750
195,2020,2800
196,2226,2850
197,2298.5,3000
198,1830.5,2550
199,2121.5,2700
200,1958.5,2700
201,1879,2650
202,2430,2950
203,2396,2950
204,2213,2750
205,1846.5,2500
206,2606,2950
207,2195.5,2800
208,2013.5,2750
209,2526.5,2950
210,1661.5,2900
211,2095.5,2750
212,2333,2900
213,2101,2600
214,2260.5,2900
215,2124,2900
216,2011,2750
217,2303,2900
218,2434,2950
219,2617,3000
220,1983.5,2900
221,2452.5,2900
222,2451,2950
223,2538,3000
224,2503.5,2900
225,2530,3000
226,2270,2950
227,2314,2750
228,2373,2950
229,2574,2950
230,2139,2750
231,2218,2850
232,2127,2850
233,2482.5,2800
234,2178.5,2950
235,2529.5,2900
236,2216,2850
237,2263.5,3000
238,2217.5,2900
239,2482,2900
240,2588.5,2900
241,2031.5,2700
242,2294,2850
243,2285.5,2750
244,1837.5,2500
245,2431,2950
246,1818.5,2500
247,2196.5,2850
248,2451,2900
249,2031.5,2600
250,2384,3000
251,2312,3000
252,1977,2700
253,2322,2900
254,2245,2700
255,2300,2800
256,2282.5,2850
257,2665.5,3000
258,2435.5,2950
259,2545.5,3000
260,2486.5,2900
261,2360,2900
262,2312,2900
263,2267.5,2900
264,2387,3000
265,2065.5,2600
266,2350,2950
267,2039,2700
268,2606.5,2950
269,2205.5,2900
270,2574,3000
271,2237.5,2800
272,2499,2850
273,2401.5,2900
274,2505.5,2900
275,1903.5,2750
276,2321,2750
277,2466,2950
278,2327.5,2900
279,2330,2800
280,2151,2700
281,2464,2900
282,2394,2950
283,2390,2800
284,2292,2750
285,2493.5,3000
286,2235,2700
287,1914.5,2550
288,2550,3000
289,2583.5,3000
290,2620.5,3000
291,2132,2650
292,2609,2950
293,2260.5,2750
294,2570,3000
295,2021.5,2650
296,2128.5,2900
297,2102.5,2650
298,2338.5,2800
299,2126.5,2700
300,2311.5,2800
301,2304,2950
302,2245,2800
303,2335,2950
304,2750.5,3000
305,2196.5,2900
306,2652.5,2950
307,2080,2750
308,2147.5,2700
309,2569.5,2700
310,2624,3000
311,2743.5,3000
312,2065,2600
313,2326.5,2800
314,2569.5,2800
315,2579.5,3000
316,2564.5,2950
317,2049,2650
318,2554.5,2950
319,2565,3000
320,2433,2900
321,2476.5,2950
322,2290.5,2750
323,2643.5,3000
324,2047,2700
325,2272.5,2800
326,2583,3000
327,2385,2950
328,2348.5,2850
329,2380,2800
330,2313.5,2900
331,2397,3000
332,2180,2650
333,2486,2950
334,1791,2900
335,2315,2800
336,2557.5,2950
337,2592.5,3000
338,2534,2950
339,2631.5,3000
340,2182.5,3000
341,2336,2900
342,2506.5,2900
343,2466.5,2950
344,2181,2650
345,2428,2850
346,2515,3000
347,2199.5,2750
348,2287.5,3000
349,2422.5,3000
350,2454.5,2950
351,2313.5,2900
352,2074.5,2900
353,2238,3000
354,2208,2700
355,2155,2700
356,2325.5,2950
357,2231.5,2850
358,2201.5,2900
359,2507,2950
360,1802.5,2850
361,2252.5,2950
362,2635.5,2950
363,2490,2900
364,1778,2650
365,2410,3000
366,2430.5,3000
367,2640.5,3000
368,2431,2950
369,2539,3000
370,2318,2900
371,2571,2950
372,2464,2950
373,2162.5,2700
374,2034.5,2600
375,2333.5,2750
376,2478.5,2950
377,2408,2900
378,2339.5,2950
379,2406.5,3000
380,2291.5,3000
381,2616,3000
382,2104,2600
383,2626.5,3000
384,2828.5,3000
385,2389.5,2900
386,2292,2800
387,2360,2850
388,2442.5,3000
389,2240.5,2900
390,2246.5,2900
391,2605,3000
392,2132.5,2900
