Generation,Average,Best,Updates
0,164,900,1473
1,534,2000,4805
2,905,2900,8144
3,1449,3600,13041
4,1554,2800,13986
5,1522,3600,13698
6,2057,3400,18513
7,1677,3300,15091
8,1897,3000,17072
9,1982,3300,17836
10,2531,4000,22767
11,2184,3700,19652
12,2218,3300,19962
13,2229,3400,20060
14,2209,4000,19878
15,2440,3700,21957
16,2232,3300,20087
17,2274,3500,20466
18,2256,3600,20301
19,2249,4200,20241
20,2361,3900,21248
21,2308,3500,20755
22,2128,3300,19151
23,2425,3800,21824
24,2413,3400,21715
25,2038,3300,18339
26,2475,3600,22274
27,2391,3700,21519
28,2263,3600,20365
29,2460,3500,22139
30,2518,3500,22662
31,2038,3400,18342
32,2370,3300,21329
33,2451,3200,22057
34,2401,3700,21609
35,2484,3500,22354
36,2432,4000,21888
37,2758,3700,24821
38,2581,3900,23221
39,2403,3800,21620
40,2519,3500,22669
41,2526,3600,22732
42,2437,3700,21931
43,2506,3700,22553
44,2525,4000,22721
45,2611,3600,23498
46,2403,3700,21622
47,2334,3600,20999
48,2502,3400,22515
49,2566,3700,23092
50,2160,3500,19440
51,2619,3600,23567
52,2352,3300,21167
53,2405,3800,21642
54,2515,3800,22634
55,2509,3700,22579
56,2293,3500,20636
57,2239,3800,20149
58,2365,3800,21285
59,2524,3700,22714
60,2355,4000,21195
61,2265,3500,20378
62,2464,4000,22173
63,2467,4000,22194
64,2565,3800,23085
65,2215,3200,19933
66,2705,4000,24341
67,2399,3900,21589
68,2262,3600,20354
69,2269,3500,20419
70,2415,3400,21735
71,2304,3400,20735
72,2603,3800,23426
73,2208,3700,19867
74,2399,4100,21591
75,2560,4200,23039
76,2468,3600,22210
77,2247,3500,20222
78,2659,3700,23930
79,2436,3600,21922
80,2574,3800,23165
81,2697,4000,24273
82,2466,3700,22193
83,2660,3700,23938
84,2470,3600,22228
85,2526,4000,22716
86,2561,3800,23048
87,2476,3500,22282
88,2430,3400,21866
89,2653,3700,23877
90,2501,3500,22506
91,2326,4000,20931
92,2694,3600,24246
93,2605,3300,23445
94,2761,4000,24847
95,2680,4200,24118
96,2407,3600,21662
97,2578,3700,23199
98,2576,3600,23183
99,2759,3800,24826
100,2606,3900,23452
101,2575,3500,23174
102,2289,3600,20598
103,2522,4000,22695
104,2459,3500,22127
105,2611,4000,23492
106,2629,3800,23653
107,2659,3700,23931
108,2747,3900,24716
109,2631,3600,23676
110,2606,4200,23452
111,2666,4000,23992
112,2756,3700,24804
113,2836,4000,25523
114,2652,3800,23856
115,2667,4200,24000
116,2637,3800,23733
117,2315,3400,20835
118,2682,3900,24135
119,2508,3800,22571
120,2536,3700,22816
121,2738,3600,24641
122,2585,3600,23260
123,2630,3700,23665
124,2645,3700,23802
125,2478,3900,22300
126,2716,3800,24443
127,2737,3600,24631
128,2481,3800,22326
129,2613,3900,23514
130,2633,4000,23690
131,2431,3800,21878
132,2499,3400,22486
133,2529,3600,22760
134,2459,3500,22129
135,2634,3500,23703
136,2460,3800,22130
137,2349,3800,21139
138,2397,3900,21572
139,2474,3500,22265
140,2715,3900,24434
141,2610,3900,23482
142,2472,3800,22247
143,2389,3800,21498
144,2418,3800,21761
145,2435,3900,21914
146,2481,3600,22320
147,2671,3800,24039
148,2430,3500,21870
149,2686,3900,24171
150,2798,4000,25179
151,2691,3600,24214
152,2655,3500,23891
153,2547,3900,22919
154,2864,3900,25776
155,2538,3600,22842
156,2712,3800,24408
157,2598,4100,23381
158,2582,3800,23236
159,2525,3600,22724
160,2522,3800,22698
161,2556,3500,23002
162,2626,3800,23634
163,2711,3600,24391
164,2665,4100,23978
165,2527,3400,22742
166,2534,3500,22802
167,2879,4200,25906
168,2678,4000,24101
169,2444,3600,21988
170,2640,4000,23757
171,2617,3500,23548
172,2574,3800,23143
173,2496,3700,22453
174,2743,3600,24674
175,2700,3800,24287
176,2708,3500,24355
177,2602,3800,23403
178,2556,3900,22991
179,2691,3900,24192
180,2606,4100,23430
181,2573,4000,23127
182,2355,3600,21177
183,2636,4000,23699
184,2556,3800,22982
185,2880,3700,25893
186,2484,3700,22337
187,2658,3400,23904
188,2538,3700,22819
189,2677,3800,24073
190,2748,4100,24715
191,2581,3900,23214
192,2654,4200,23869
193,2537,3600,22809
194,2809,4200,25256
195,2815,3800,25308
196,2560,3600,23010
197,2842,3800,25556
198,2738,3800,24617
199,2441,4000,21940
200,2470,3700,22215
