Generation,Average,Best,Updates
0,57,1000,0
1,327.5,1650,19000
2,488.5,1500,19000
3,459,1550,19000
4,838,1900,19000
5,992,1850,19000
6,991,1750,19000
7,1181,2000,19000
8,1082.5,1850,19000
9,1047,1900,19000
10,1319,2050,19000
11,1157.5,1750,19000
12,1248.5,2100,19000
13,1510,2250,19000
14,1298,2100,19000
15,1443,2050,19000
16,1498,2250,19000
17,1454,2100,19000
18,1464.5,2350,19000
19,1402,2100,19000
20,1440.5,2250,19000
21,1206,2000,19000
22,1264,2250,19000
23,1560,2300,19000
24,1555,2200,19000
25,1559,2250,19000
26,1549.5,2150,19000
27,1494,2250,19000
28,1772.5,2300,19000
29,1640,2400,19000
30,1487,2150,19000
31,1481,2200,19000
32,1483,2150,19000
33,1393,2100,19000
34,1595.5,2250,19000
35,1635,2450,19000
36,1679.5,2200,19000
37,1725.5,2500,19000
38,1682.5,2350,19000
39,1562,2300,19000
40,1624,2350,19000
41,1536,2500,19000
42,1585.5,2250,19000
43,1779.5,2300,19000
44,1738.5,2550,19000
45,1473.5,2100,19000
46,1574,2400,19000
47,1589,2300,19000
48,1499.5,2350,19000
49,1765,2550,19000
50,1640.5,2300,19000
51,1717,2300,19000
52,1582,2250,19000
53,1529.5,2200,19000
54,1464,2100,19000
55,1614,2400,19000
56,1581.5,2150,19000
57,1693.5,2250,19000
58,1562.5,2200,19000
59,1554,2200,19000
60,1737,2550,19000
61,1717,2400,19000
62,1446.5,2100,19000
63,1734.5,2300,19000
64,1412,2150,19000
65,1514,2250,19000
66,1632.5,2150,19000
67,1594.5,2300,19000
68,1767.5,2400,19000
69,1377,2000,19000
70,1809,2450,19000
71,1609.5,2350,19000
72,1590,2200,19000
73,1542,2100,19000
74,1693,2200,19000
75,1639,2250,19000
76,1643.5,2200,19000
77,1715.5,2500,19000
78,1443,2100,19000
79,1713.5,2500,19000
80,1613,2200,19000
81,1677,2250,19000
82,1527,2250,19000
83,1706.5,2250,19000
84,1755.5,2500,19000
85,1736,2400,19000
86,1568.5,2250,19000
87,1675.5,2350,19000
88,1934,2450,19000
89,1646.5,2150,19000
90,1722.5,2300,19000
91,1600.5,2200,19000
92,1847.5,2450,19000
93,1669.5,2400,19000
94,1783.5,2500,19000
95,1766.5,2300,19000
96,1760.5,2350,19000
97,1722.5,2250,19000
98,1692,2300,19000
99,1729,2250,19000
100,1651,2100,19000
101,1731,2400,19000
102,1548.5,2400,19000
103,1778,2450,19000
104,1666.5,2300,19000
105,1614.5,2150,19000
106,1639,2300,19000
107,1785,2350,19000
108,1789,2350,19000
109,1563.5,2300,19000
110,1918.5,2450,19000
111,1741,2500,19000
112,1573.5,2150,19000
113,1736,2350,19000
114,1665.5,2300,19000
115,1819,2400,19000
116,1577,2150,19000
117,1717.5,2250,19000
118,1751,2400,19000
119,1729,2300,19000
120,1875.5,2550,19000
121,1739,2400,19000
122,1753.5,2350,19000
123,1950,2450,19000
124,1751,2400,19000
125,1803,2350,19000
126,1814,2350,19000
127,2039,2550,19000
128,1935,2450,19000
129,1783.5,2450,19000
130,1792,2350,19000
131,1811,2450,19000
132,1892,2550,19000
133,1948.5,2550,19000
134,1891,2700,19000
135,1943,2450,19000
136,1780.5,2550,19000
137,1865,2300,19000
138,1813.5,2500,19000
139,1861.5,2450,19000
140,1867.5,2500,19000
141,1909.5,2600,19000
142,1919.5,2550,19000
143,1648,2600,19000
144,1951,2450,19000
145,1907.5,2650,19000
146,1937,2600,19000
147,1849.5,2500,19000
148,1710,2350,19000
149,1729,2250,19000
150,1777,2600,19000
151,1833,2350,19000
152,1775,2300,19000
153,1801.5,2350,19000
154,1930,2650,19000
155,1784.5,2450,19000
156,1752.5,2350,19000
157,1818.5,2450,19000
158,1903,2800,19000
159,1892.5,2600,19000
160,1766.5,2200,19000
161,1906.5,2650,19000
162,1819.5,2450,19000
163,1979,2650,19000
164,1948.5,2550,19000
165,1880,2450,19000
166,1831,2500,19000
167,1892.5,2500,19000
168,2019,2550,19000
169,1843.5,2350,19000
170,2000.5,2700,19000
171,1827.5,2450,19000
172,1794.5,2450,19000
173,1860.5,2400,19000
174,1991.5,2550,19000
175,1908,2400,19000
176,1727,2250,19000
177,1763,2450,19000
178,1917.5,2650,19000
179,2032,2550,19000
180,1845,2450,19000
181,1903.5,2550,19000
182,1841.5,2450,19000
183,1990.5,2750,19000
184,2069,2650,19000
185,1896,2550,19000
186,1868.5,2450,19000
187,1834,2350,19000
188,1862.5,2550,19000
189,1843.5,2350,19000
190,1994,2600,19000
191,1953,2550,19000
192,2035,2650,19000
193,2000.5,2600,19000
194,2009,2800,19000
195,1834.5,2400,19000
196,1919,2600,19000
197,1918.5,2450,19000
198,2028.5,2550,19000
199,1994.5,2650,19000
200,1946,2600,19000
201,1866,2550,19000
202,1842,2350,19000
203,1898.5,2450,19000
204,1986,2500,19000
205,1908,2500,19000
206,1900,2600,19000
207,2066.5,2650,19000
208,2086.5,2700,19000
209,1926,2550,19000
210,1948.5,2600,19000
211,1870.5,2450,19000
212,2003,2550,19000
213,1854.5,2650,19000
214,1876.5,2350,19000
215,1854.5,2350,19000
216,1985,2600,19000
217,1619.5,2450,19000
218,1900.5,2600,19000
219,1897,2500,19000
220,1873.5,2500,19000
221,1915,2500,19000
222,1958,2550,19000
223,2142.5,2650,19000
224,2073,2600,19000
225,2059,2700,19000
226,1814,2500,19000
227,2120,2650,19000
228,1941,2550,19000
229,2033,2600,19000
230,1894.5,2700,19000
231,1902,2500,19000
232,2082,2600,19000
233,2008,2600,19000
234,1793.5,2400,19000
235,1954,2500,19000
236,2008.5,2650,19000
237,2075.5,2600,19000
238,2075.5,2650,19000
239,2046.5,2550,19000
240,2036,2650,19000
241,1897.5,2500,19000
242,2002,2500,19000
243,1954,2600,19000
244,2056,2550,19000
245,2087.5,2650,19000
246,2024.5,2450,19000
247,2067.5,2600,19000
248,2053,2700,19000
249,1961,2550,19000
250,2115,2700,19000
251,2072,2650,19000
252,1964.5,2500,19000
253,2073,2550,19000
254,2091.5,2650,19000
255,2030,2550,19000
256,2081.5,2650,19000
257,2028.5,2650,19000
258,2074,2650,19000
259,2047.5,2700,19000
260,1988.5,2500,19000
261,1910,2500,19000
262,2155,2650,19000
263,1919,2600,19000
264,1981,2350,19000
265,2059,2550,19000
266,1877,2400,19000
267,1802.5,2450,19000
268,2089.5,2750,19000
269,2031,2750,19000
270,1968.5,2550,19000
271,2008.5,2650,19000
272,2125.5,2650,19000
273,2108,2600,19000
274,2080.5,2650,19000
275,2063.5,2750,19000
276,2071.5,2550,19000
277,1865.5,2450,19000
278,2109.5,2500,19000
279,2126,2700,19000
280,2079.5,2650,19000
281,2050.5,2550,19000
282,2128.5,2650,19000
283,2013.5,2550,19000
284,2133,2700,19000
285,2048.5,2700,19000
286,2081.5,2550,19000
287,2061,2500,19000
288,2233,2750,19000
289,2130,2700,19000
290,2096.5,2650,19000
291,2145.5,2800,19000
292,2234.5,2750,19000
293,1798.5,2300,19000
294,1977,2550,19000
295,2028,2750,19000
296,1949.5,2700,19000
297,2107,2500,19000
298,2201,2650,19000
299,1983.5,2750,19000
300,2098.5,2600,19000
301,1966.5,2550,19000
302,2161.5,2600,19000
303,2005,2600,19000
304,2067.5,2650,19000
305,1987,2550,19000
306,1808.5,2550,19000
307,1791.5,2350,19000
308,2102,2550,19000
309,1976.5,2500,19000
310,2125.5,2700,19000
311,1975,2550,19000
312,1883,2450,19000
313,1769,2300,19000
314,1885,2400,19000
315,1911,2500,19000
316,1986.5,2550,19000
317,2039,2700,19000
318,2058,2600,19000
319,1998.5,2600,19000
320,1849,2600,19000
321,2117.5,2700,19000
322,1797.5,2500,19000
323,1925,2500,19000
324,1997,2450,19000
325,2180.5,2750,19000
326,2072,2550,19000
327,1978,2750,19000
328,2150,2700,19000
329,2036.5,2500,19000
330,1998,2550,19000
331,2066.5,2700,19000
332,2019,2750,19000
333,2137.5,2650,19000
334,2015,2550,19000
335,2096,2700,19000
336,2148.5,2750,19000
337,2052.5,2600,19000
338,2137,2600,19000
339,2003,2500,19000
340,1973,2650,19000
341,2056,2800,19000
342,1995.5,2650,19000
343,2149.5,2700,19000
344,2240.5,2750,19000
345,2042,2600,19000
346,1968.5,2650,19000
347,2050.5,2600,19000
348,2146.5,2650,19000
349,1963,2400,19000
350,2084,2600,19000
351,1910,2500,19000
352,1996.5,2600,19000
353,2109,2500,19000
354,2218.5,2650,19000
355,2010,2700,19000
356,2051,2700,19000
357,1973.5,2600,19000
358,2058,2700,19000
359,1835.5,2350,19000
360,2092,2600,19000
361,2090,2700,19000
362,2154,2650,19000
363,1952,2550,19000
364,2182.5,2600,19000
365,2081.5,2650,19000
366,2007,2650,19000
367,2259,2750,19000
368,1965.5,2750,19000
369,1978,2600,19000
370,1968.5,2550,19000
371,2130,2700,19000
372,2065,2650,19000
373,2139.5,2700,19000
374,2080,2650,19000
375,1997,2500,19000
376,2028,2500,19000
377,2168,2800,19000
378,2053,2600,19000
379,1915.5,2350,19000
380,2099.5,2700,19000
381,2073,2550,19000
382,2091,2600,19000
383,2075,2550,19000
384,2009,2550,19000
385,1922,2700,19000
386,2118.5,2700,19000
387,2088.5,2650,19000
388,2055.5,2550,19000
389,2131.5,2700,19000
390,2033,2650,19000
391,1993,2500,19000
392,2013.5,2500,19000
393,2182.5,2700,19000
394,2222.5,2750,19000
395,2080,2600,19000
396,2054.5,2600,19000
397,1935,2400,19000
398,2009,2450,19000
399,2088.5,2700,19000
400,1962,2600,19000
401,2064.5,2500,19000
402,2066.5,2600,19000
403,2125.5,2600,19000
404,2179,2600,19000
405,2103.5,2500,19000
406,1992.5,2550,19000
407,2065.5,2650,19000
408,2068,2650,19000
409,2101,2650,19000
410,2117,2700,19000
411,2127,2550,19000
412,2000,2600,19000
413,2173.5,2700,19000
414,2111,2600,19000
415,2099,2600,19000
416,2163,2600,19000
417,2094,2650,19000
418,2023,2500,19000
419,2123.5,2550,19000
420,2008.5,2600,19000
421,2256,2900,19000
422,1965.5,2700,19000
423,2067.5,2550,19000
424,1996.5,2550,19000
425,2122,2650,19000
426,2028.5,2500,19000
427,2204.5,2750,19000
428,1807,2400,19000
429,2100,2700,19000
430,2124,2600,19000
431,2116.5,2700,19000
432,1996,2500,19000
433,2110.5,2550,19000
434,2091,2650,19000
435,2253,2850,19000
436,2147,2700,19000
437,2102,2750,19000
438,2146,2750,19000
439,2085,2650,19000
440,2228,2800,19000
441,2220.5,2650,19000
442,2226,2650,19000
443,2053.5,2600,19000
444,2096,2650,19000
445,2226,2700,19000
446,2185.5,2850,19000
447,2164,2750,19000
448,2164,2550,19000
449,2162,2750,19000
450,2083,2650,19000
451,2027,2650,19000
452,2036,2500,19000
453,2057.5,2550,19000
454,2190,2700,19000
455,2068,2600,19000
456,2173,2700,19000
457,2170,2650,19000
458,2087.5,2550,19000
459,2077,2650,19000
460,2080,2550,19000
461,2128,2700,19000
462,2059,2450,19000
463,2052.5,2550,19000
464,2074,2500,19000
465,1863.5,2450,19000
466,1861.5,2400,19000
467,2229.5,2700,19000
468,2071.5,2600,19000
469,2095,2600,19000
470,2099.5,2600,19000
471,1932,2700,19000
472,2191,2800,19000
473,2089,2550,19000
474,1895.5,2400,19000
475,2074,2600,19000
476,2109,2600,19000
477,2010.5,2550,19000
478,2127.5,2800,19000
479,2015.5,2500,19000
480,2047,2650,19000
481,2157.5,2600,19000
482,2139,2750,19000
483,2083,2650,19000
484,2105.5,2650,19000
485,2044.5,2600,19000
486,2117,2650,19000
487,2082,2550,19000
488,2170,2700,19000
489,2039.5,2600,19000
490,2140.5,2700,19000
491,2192,2550,19000
492,2088,2600,19000
493,2122.5,2750,19000
494,2212,2700,19000
495,2164.5,2800,19000
496,2047.5,2500,19000
497,2112,2600,19000
498,2056,2600,19000
499,1971.5,2650,19000
500,2235.5,2800,19000
