generation,averageFitness,topFitness
0,389,1300
1,1898,2700
2,2239.5,2850
3,2449.5,2950
4,2516,2850
5,2456.5,2900
6,2417,2850
7,2476,2850
8,2569,3000
9,2534.5,2950
10,2392,2850
11,2587.5,2900
12,2507,2800
13,2356.5,2700
14,2520,2950
15,2405,2750
16,2391.5,2750
17,2334.5,2750
18,2312,2800
19,2503.5,2950
20,2522.5,2950
21,2468,2850
22,2163.5,2850
23,2475.5,2850
24,2440,2900
25,2263.5,2800
26,2026.5,2650
27,2199.5,2750
28,2418.5,2950
29,2597.5,2900
30,2500,2950
31,2330,2800
32,2422,2900
33,2367.5,2950
34,2417,2700
35,2563,2900
36,2557.5,2850
37,2458,2900
38,2407,2800
39,2621.5,3000
40,2459.5,2850
41,2117.5,2800
42,2364.5,2800
43,2589,2950
44,2505,2900
45,2584.5,2950
46,2579.5,2900
47,2554,2850
48,2537.5,2900
49,2446,2750
50,2487.5,2900
51,2351,3000
52,2585.5,2950
53,2587,2950
54,2441,2850
55,2585,2900
56,2379.5,2850
57,2064.5,2850
58,2300,2800
59,2181.5,2700
60,2318.5,2800
61,2235,2900
62,1962.5,2800
63,2146.5,2800
64,2084,2750
65,2291,2900
66,2455.5,2900
67,2035.5,2700
68,1989,2850
69,2119,2850
70,2184,2850
71,2436,2850
72,2481,2850
73,2449.5,2800
74,2374.5,2850
75,2007,2800
76,2280,2750
77,2367.5,2850
78,2399,2700
79,2467,2850
80,2319,2700
81,2124,2800
82,2341,2800
83,2448,2800
84,2423,2850
85,2395,2750
86,2473.5,2950
87,2389,2800
88,2385.5,2800
89,2609,3000
90,2422,2800
91,2574.5,2900
92,2466,2900
93,2483.5,2850
94,2398.5,2850
95,2363.5,2800
96,2417.5,2850
97,2384.5,2800
98,2379,2850
99,2544.5,2950
100,2308.5,2850
101,2429.5,2850
102,2437,2850
103,2489.5,2850
104,2592.5,2950
105,2566,2900
106,2378,2750
107,2304.5,2700
108,2299.5,3000
109,2313.5,2800
110,2070,2800
111,2520.5,2950
112,2465.5,2800
113,2392.5,2900
114,2228.5,2800
115,1890,2650
116,1856,2800
117,2407.5,2850
118,2359.5,2850
119,2219.5,2900
120,2122.5,2850
121,2105.5,2750
122,2438,2900
123,2462,2850
124,2436.5,2800
125,2274,2900
126,2378,2850
127,2562.5,3000
128,2449.5,2850
129,2403,2850
130,2425,2800
131,2513.5,2850
132,2322.5,2900
133,2398,2800
134,2514.5,2900
135,2396,2700
136,2488.5,2800
137,2580,2900
138,2509.5,2900
139,2546.5,2950
140,2499,2900
141,2448.5,2900
142,2397,2750
143,2415.5,2800
144,2422,2750
145,2559,2900
146,2349.5,2700
147,2704,3000
148,2439.5,2750
149,2599,2950
150,2443,2900
151,2500,2900
152,2497,2850
153,2030,2800
154,2576.5,2950
155,2576.5,2850
156,2513,2800
157,2512.5,2850
158,2574,2900
159,2382,2800
160,2458.5,2850
161,2548,3000
162,2499.5,3000
163,2478.5,3000
164,2044.5,2700
165,2139,2750
166,2503.5,2900
167,2563.5,2900
168,2549,2900
169,2564.5,2900
170,2368,2850
171,2447,2850
172,2674,3000
173,2520,2900
174,2451,2850
175,2391.5,2950
176,2065.5,2850
177,1923,2850
178,1821.5,2700
179,2232,2900
180,2254,2900
181,2382,2900
182,2521,2850
183,2568,2950
184,2627,2950
185,2610.5,2950
186,2580.5,3000
187,2570.5,3000
188,2532.5,2900
189,2611,2900
190,1977.5,2750
191,2444,2900
192,2408.5,3000
193,2044,2800
194,2287.5,2750
195,2034,2750
196,2264,2750
197,2178,2900
198,2344.5,2950
199,1919,2500
200,1749.5,2800
201,2365.5,3000
202,2289.5,3000
203,2191,2800
204,2218.5,2850
205,2090.5,2850
206,2136.5,2850
207,2443.5,2900
208,2120.5,2800
209,2517,2950
210,2321.5,2800
211,2554,2950
212,2380.5,2950
213,2510.5,2900
214,2425.5,2850
215,2481,3000
216,2377.5,2800
217,2373.5,2900
218,2361.5,2850
219,2486,3000
220,2453.5,2950
221,2502,2950
222,2125,2750
223,2122.5,2750
224,2602.5,3000
225,2633.5,3000
226,2216,2800
227,2239.5,2750
228,2447.5,2900
229,2618.5,3000
230,2630,3000
231,2505,2900
232,2443,3000
233,2540.5,2900
234,2486.5,2900
235,2439.5,2900
236,2285.5,2750
237,2331.5,2800
238,2080,2850
239,2252.5,2850
240,1936.5,2850
241,2319.5,2900
242,2456,3000
243,2554,2950
244,2537,2900
245,2530.5,2950
246,2306,2900
247,2052,2700
248,2382.5,2850
249,2486.5,3000
250,2319.5,2950
251,2295.5,2750
252,2020,2850
253,2432.5,3000
254,2363.5,2800
255,2484,2850
256,2564,2900
257,2427,2800
258,2589.5,2950
259,2592,2950
260,2405.5,2750
261,2681.5,3000
262,2527,2950
263,2530,2850
264,2487.5,2850
265,2546,2950
266,2473.5,2950
267,2528,2950
268,2299.5,2950
269,2471,2850
270,2561,2900
271,2512.5,2900
272,2421,2850
273,2360,2850
274,2318.5,2850
275,2612,2950
276,2388,2850
277,2337.5,2850
278,2592.5,2950
279,2545.5,2900
280,2166,2900
281,2279.5,2900
282,2263,2800
283,2339,2750
284,2319,2900
285,2396.5,2850
286,2525,2900
287,2399.5,2850
288,2679.5,3000
289,2541,2900
290,2504,2900
291,2430.5,2800
292,2505,2850
293,2537,2950
294,2593,2900
295,2598,2950
296,2370.5,2800
297,2395.5,2800
298,2562,2950
299,2479.5,2900
300,2363,2800
301,2490.5,2900
302,2460,2850
303,2422.5,3000
304,2519.5,3000
305,2572,2950
306,2554,3000
307,2481,2850
308,2568.5,2950
309,2418.5,2850
310,2203.5,2900
311,2482.5,2850
312,2559,2950
313,2270,2950
314,1962,2800
315,2536.5,2900
316,2169.5,2750
317,2160.5,2750
318,2457,2950
319,2248,2750
320,2445.5,2800
321,2269.5,2800
322,2170,2850
323,2321,2850
324,2472,2950
325,2521.5,2850
326,2320.5,2700
327,2434,2850
328,2520,2900
329,2532,2900
330,2364.5,2900
331,2515,2900
332,2554.5,2950
333,2278,2800
334,2366,2800
335,2466.5,2900
336,2346,2800
337,2523.5,2900
338,2359,2900
339,2478,3000
340,2549,2950
341,2096.5,2800
342,2553,3000
343,2342.5,2700
344,2581,2900
345,2331,2850
346,2002.5,2750
347,2129,2850
348,2237.5,2750
349,2272,2750
350,2363,3000
351,2300.5,2750
352,2166,2700
353,2503.5,2900
354,2245.5,2850
355,2121.5,2800
356,2313,2850
357,2452,2900
358,2477,3000
359,2082.5,2750
360,2290.5,2900
361,2399,3000
362,2376.5,2900
363,2398.5,2800
364,2190,2800
365,2374,2750
366,2429.5,2900
367,2574,2950
368,2223.5,2850
369,2182.5,2750
370,2390.5,3000
371,2510,2900
372,2304.5,2900
373,2553,2900
374,2488,2850
375,2509,2850
376,2429.5,2900
377,2286.5,2800
378,2360.5,2950
379,2229,2850
380,1949,2650
381,2337,3000
382,2435,2850
383,2350,2800
384,2424.5,2900
385,2196.5,2900
386,1957,2850
387,2278,2950
388,2423,2800
389,2370,2800
390,2463.5,2900
391,2491,2950
392,2227.5,2750
393,2422,2950
394,2402,2900
395,2409,3000
396,2467,2850
397,2460.5,2850
398,2423.5,2800
399,2400,2900
400,2334,2900
401,1547.5,2650
402,1824,2850
403,2133,2800
404,2117.5,2950
405,2024.5,2850
406,1821.5,2650
407,2285,2800
408,2420.5,2800
409,2335.5,2850
410,2298,2900
411,2247.5,2900
412,2255,2800
413,2183,2800
414,2109,2950
415,2305.5,2900
416,2123.5,2800
417,2352.5,3000
418,2245.5,2700
419,2327,2950
420,2488.5,2950
421,2445,3000
422,2648.5,2950
423,2292,2800
424,2344,2900
425,2258,2800
426,2176,2800
427,2462.5,2950
428,2334,2850
429,2472.5,2900
430,2407.5,2900
431,2357,2800
432,2125.5,2600
433,2408,2800
434,2452.5,2850
435,1938.5,2850
436,2300,2850
437,2116,3000
438,2299.5,2900
439,2307.5,2900
440,2326,2900
441,2538.5,2950
442,2322,2800
443,2309,2750
444,2261,2750
445,2319.5,2800
446,2388,2850
447,2380.5,2850
448,2389,2900
449,2245,2850
450,2063,2900
451,2091,2950
452,2076.5,2750
453,2082.5,2800
454,2462.5,3000
455,2294.5,2800
456,2521.5,2850
457,2408,2850
458,2501,2900
459,2501,2900
460,2353,2750
461,2321,2800
462,2509,2800
463,2463,2900
464,2033.5,2750
465,2199.5,2750
466,2235.5,2850
467,2273.5,2900
468,1982.5,2900
469,2338,2900
470,2166.5,2850
471,2241.5,2800
472,2260.5,2800
473,2514,2850
474,2420,2900
475,1967,2700
476,2114,2750
477,2179.5,2900
478,2048,2900
479,2382.5,2900
480,2173.5,2750
481,1782.5,2750
482,2144.5,2850
483,2104.5,2850
484,1944.5,2800
485,2094,2800
486,2022,2700
487,2198,2800
488,2340,2800
489,2212,2750
490,2407,2750
491,2466,2900
492,1955.5,2750
493,2176.5,2900
494,2023.5,2900
495,1695,2650
496,2207,2900
497,2429,2950
498,2554.5,2900
499,2519.5,2950
500,2496,2850
