Generation,Orientation Avg,Orientation Stdev,Velocity Avg,Velocity Stdev,Count
0,0.0792141568367,0.0112365124517,0.0157475628361,0.0102960811496,30
1,0.055375692616,0.0108297295216,0.00478727229268,0.00303887721356,30
2,0.0502625928481,0.0114234534807,0.00352982045338,0.00208514772305,30
3,0.0472979359513,0.0104856117758,0.00274363612854,0.00181975256945,30
4,0.0495984514902,0.0158359024196,0.00270894177568,0.00210914721254,30
5,0.0455425653786,0.0139993626664,0.00206173786524,0.00175865003164,30
6,0.0430916816264,0.0127648118112,0.00217640362913,0.00180869411322,30
7,0.0452454357775,0.019031940979,0.00179646401928,0.00156440011121,30
8,0.0429480712515,0.0172914402807,0.00190763933007,0.00127123511585,30
9,0.0411209944293,0.0157170483898,0.00220307471091,0.00204138787845,30
10,0.0413569874643,0.014771115014,0.00187731443381,0.00174072615551,30
11,0.0412964005045,0.0168079943828,0.00186850537829,0.0015502950822,30
12,0.0426575615408,0.0172905562711,0.0017521264467,0.00128687074102,30
13,0.0410378471849,0.0173706722028,0.00239958939954,0.00390964152529,30
14,0.041689250384,0.0195832702163,0.00145871354782,0.00110625930907,30
15,0.0390922232195,0.0149283598955,0.00153176221309,0.00160886088065,30
16,0.0385306952664,0.0144703417485,0.00150349755659,0.00137341329326,30
17,0.0345417478299,0.0143563205111,0.00171387783784,0.00205104820223,30
18,0.037535595396,0.013796767293,0.00155082710492,0.00145946890789,30
19,0.0394055229888,0.0162175959624,0.00125710243631,0.00105207430485,30
20,0.0370757369588,0.0175317966758,0.0012616623059,0.000878638201667,30
21,0.0350163717656,0.0143559740197,0.00118485648947,0.000894266051004,30
22,0.0354267775742,0.0205953934103,0.00163960571248,0.00156752618646,30
23,0.0355550411907,0.0151419027226,0.00137108439698,0.000978467781978,30
24,0.0350088141918,0.0202233701942,0.00124282964208,0.00104083237733,30
25,0.0344741365973,0.0175180971669,0.00145562501089,0.00130653738777,30
26,0.0351292257557,0.0175546171565,0.0015661624673,0.00195786261271,30
27,0.0349620544049,0.0158817868857,0.0020026669359,0.0021430023504,30
28,0.0366501311272,0.0210559642414,0.00156824418804,0.00162293468562,30
29,0.0332969708352,0.013988812822,0.00176177472546,0.00208292507256,30
30,0.0356842307871,0.0182418102997,0.00166735873233,0.00280508320603,30
31,0.0334001334263,0.0159562012111,0.00162024054998,0.00163775813734,30
32,0.0333309751555,0.0175105411315,0.00135415774155,0.00153353005894,30
33,0.0354233043847,0.0172618341957,0.00171842603834,0.00212731275071,30
34,0.0324320578412,0.0192607317475,0.00156231808063,0.00150553935072,30
35,0.0316499950172,0.0156492564448,0.00191656129466,0.00248492239063,30
36,0.0323603707113,0.0152566948349,0.00244285996686,0.00317739243778,30
37,0.0317222259401,0.0157599296904,0.00193575408791,0.00271550329767,30
38,0.0318823278553,0.0161804809562,0.00174225009084,0.00172432591672,30
39,0.029033819181,0.0137443012524,0.00119478475946,0.0014410315555,30
40,0.0315495993815,0.0163421760412,0.00142832317654,0.00139342006504,30
41,0.0316758753431,0.0158474014623,0.00149683607692,0.00183155003814,30
42,0.0306070417104,0.0177192067775,0.00119403624535,0.00099583803734,30
43,0.0323198431017,0.0156965846762,0.00133103321405,0.00124702905987,30
44,0.0310616485052,0.0157603256369,0.00168149286964,0.00210728303648,30
45,0.0306271934481,0.0149438313408,0.00102112321969,0.00115806299362,30
46,0.0300501351926,0.0145606732043,0.00134038534244,0.00179795423961,30
47,0.0312124612151,0.0152949322179,0.00139614349178,0.00183621141043,30
48,0.0318258043501,0.015662058455,0.00114993801435,0.00113665271413,30
49,0.0302567416688,0.0134133519994,0.00122278887065,0.001519229309,30
50,0.0301289839146,0.0138010988773,0.00105432774145,0.00146370124029,30
51,0.0302175348581,0.0152856664038,0.000943238956919,0.00117552093575,30
52,0.0304891804811,0.0151283209431,0.00118374190213,0.00134177186761,30
53,0.031785480666,0.0174163298773,0.00112611262869,0.00102572553076,30
54,0.0275003827579,0.0115286991134,0.000894407581007,0.000793385695189,30
55,0.0283883532768,0.0121219406277,0.00118193603185,0.00119339243691,30
56,0.0276516170673,0.0132406513565,0.00100341050564,0.00111265429108,30
57,0.0306878800945,0.0144250285744,0.00127073972667,0.00132019453171,30
58,0.0283736752836,0.015544400875,0.000699494530482,0.000969976565287,30
59,0.0302183939491,0.0164087407092,0.00083560051924,0.000865911702833,30
60,0.0286834756713,0.0146049307862,0.000922511835813,0.00136991677343,30
61,0.0295458665883,0.0156537673832,0.00102104815752,0.00159461664362,30
62,0.0293573377163,0.0156891269701,0.00101417574635,0.00135473515818,30
63,0.0303822023729,0.0158621965801,0.00119805082327,0.00212986890607,30
64,0.0287111248544,0.0163125273053,0.000910875783318,0.00109536887281,30
65,0.0307058850605,0.0184878882694,0.000739205696218,0.000877083269365,30
66,0.0305835355398,0.0165806195904,0.000884508845815,0.000976325850301,30
67,0.0299222310583,0.0155924633165,0.000948562392264,0.00120726501297,30
68,0.0286699041332,0.0142814592534,0.00125390352887,0.00145758872484,30
69,0.0304162604337,0.0141952578736,0.000948001290008,0.000992610225812,30
70,0.0296937381442,0.0179463904559,0.00159019646108,0.00211700041959,30
71,0.0298523599587,0.0154454552613,0.00079964069195,0.000909007669792,30
72,0.0285837178669,0.0167451198591,0.00109226563235,0.00164574484118,30
73,0.0265072655391,0.0137406279324,0.0009634149952,0.00127846698366,30
74,0.0286650518538,0.0181752862791,0.000917686944762,0.000948447222476,30
75,0.0266316994339,0.0145848898361,0.000760898670664,0.000838298966045,30
76,0.0259591736491,0.0134473599488,0.000659240784545,0.000925210033634,30
77,0.0257293712657,0.0148545933037,0.000735855162932,0.0010792623418,30
78,0.0249816100029,0.0131369469143,0.00080378551235,0.0009147084984,30
79,0.0259543258738,0.0153947780465,0.000556657583103,0.000530716237823,30
80,0.0265335566724,0.014832339739,0.00062349299103,0.000864348182513,30
81,0.0275533013819,0.0170391812226,0.000836033243749,0.000951186496209,30
82,0.0282567785221,0.0168117403298,0.000725355012411,0.0010735780161,30
83,0.0276530096004,0.0152590058417,0.000564626303219,0.000548432742261,30
84,0.0278428821147,0.0188942975023,0.000872846262312,0.000999665750148,30
85,0.0282831115561,0.0167123604272,0.000828270967523,0.00102843587942,30
86,0.0283933921359,0.0160844542415,0.00147218209273,0.00222788988698,30
87,0.0244204848553,0.0134165110765,0.000964464529106,0.00108361550516,30
88,0.0286949477238,0.0154284014327,0.00123507920715,0.00169706078277,30
89,0.025894812457,0.0142145943204,0.00127574867188,0.00211710784325,30
90,0.0270057798909,0.0132613192267,0.00087878450859,0.00100219784331,30
91,0.0275244527346,0.0132540307299,0.000926724137397,0.00118605049463,30
92,0.0275880432516,0.0133782177568,0.000868270361506,0.00110611143829,30
93,0.0252441890103,0.0108957949225,0.000575505797618,0.00090820752302,30
94,0.0254339372483,0.0123443886818,0.000798790792901,0.00117144998763,30
95,0.0246127825795,0.0119235515321,0.000783990720568,0.000951941431285,30
96,0.0248927470026,0.011740396131,0.000717229473758,0.000776233596068,30
97,0.0262980999248,0.0135411502291,0.000815863095065,0.000850066343171,30
98,0.0253530627106,0.0118192077375,0.000909039295036,0.00100085153243,30
99,0.025601214016,0.0132786896844,0.000879630195256,0.000910754668953,30
100,0.0265914663525,0.0124897796629,0.000696522601033,0.000673134407748,30
101,0.0249215495233,0.0131226661549,0.000873332187448,0.000982396645007,30
102,0.0261377138548,0.0135406041429,0.000557438251774,0.000628365411333,30
103,0.025223025203,0.0130775793308,0.000758022088062,0.000734538322662,30
104,0.0255621592327,0.0134358105617,0.00103085297783,0.000973701533798,30
105,0.0285592111437,0.0143488829837,0.000836046667411,0.000819231823485,30
106,0.0247627673314,0.0118851398846,0.000801543588976,0.000962866614194,30
107,0.0267141470344,0.0113875060325,0.000682786852848,0.00079634122813,30
108,0.0249672822385,0.0123549534424,0.00100902710055,0.000985384469567,30
109,0.0247948552459,0.0126397060525,0.000536778184734,0.000516793384107,30
110,0.0261046046416,0.0140302868075,0.000641531067776,0.000777195557378,30
111,0.0256248009278,0.0121800042387,0.000702671588682,0.000840039412774,30
112,0.0264905907917,0.0125697549523,0.000632152172567,0.000879369334001,30
113,0.0262443071417,0.012650502582,0.000622278845546,0.000620970311865,30
114,0.0258991756101,0.0146801918922,0.000524996960368,0.000557836109597,30
115,0.0257819809993,0.0150284700406,0.0013804951546,0.0021118112347,30
116,0.0273874605017,0.0125243206813,0.000727451050817,0.000713214962624,30
117,0.0242867532901,0.0120328496954,0.00096320469158,0.00128187793168,30
118,0.0254651850491,0.0125402671438,0.000703178409469,0.000741977135407,30
119,0.0260525460866,0.01536158743,0.000996365663149,0.00117768864558,30
120,0.0252461629209,0.0137244998443,0.00111786779273,0.00134650784068,30
121,0.0235999191277,0.0134559724233,0.000953102526338,0.00118979775936,30
122,0.0252973258503,0.0147971065822,0.000977034231026,0.00131094541808,30
123,0.024622837866,0.0123403954429,0.000934228831525,0.000979262528989,30
124,0.0249395250059,0.0139575685018,0.000795167849254,0.00106622505573,30
125,0.0243295816758,0.0147734057458,0.000841512769869,0.000858332073832,30
126,0.0254746299013,0.0170203642346,0.00067441825282,0.000854506795013,30
127,0.023965450856,0.0136659811443,0.00101123802544,0.0014088148872,30
128,0.0234778282499,0.0140624147763,0.000891648001476,0.00104489602482,30
129,0.0222334649252,0.0124504993161,0.000749824823682,0.00121795973267,30
130,0.0234589485019,0.0153885179552,0.000804816064004,0.00100432499693,30
131,0.0214666837752,0.0119536838871,0.000673009040565,0.00101561002117,30
132,0.0208941767058,0.0152080212698,0.000729235765386,0.00102149762303,30
133,0.0217541988665,0.0154809715567,0.000873998321573,0.00125644241326,30
134,0.0208560642979,0.0150078352877,0.00102341123414,0.00138390854522,30
135,0.0195315949837,0.0123990201666,0.000727256613922,0.00116133731124,30
136,0.0242509932074,0.0157012822105,0.00114447786649,0.00160979829426,30
137,0.0239837206504,0.017738469222,0.000924482134125,0.00138159597525,30
138,0.0262796997428,0.017068946849,0.00127577621793,0.00231235857373,30
139,0.0244869769618,0.0168534999553,0.000687051665708,0.0009715496264,30
140,0.0240023164941,0.0134160096738,0.00085134837313,0.00130163721069,30
141,0.0251433138239,0.0160910027962,0.00137061878156,0.00266322763846,30
142,0.024810338352,0.0144837958939,0.0015052156769,0.00322030619282,30
143,0.0235526647617,0.0132760743204,0.0017207706174,0.00346830478548,30
144,0.0205996353675,0.0108239654534,0.00106850000065,0.00190485922149,30
145,0.0221406839028,0.0142751173902,0.00166678116877,0.00360990343172,30
146,0.0236712276181,0.0140936887505,0.00221222048864,0.00503762421925,30
