Generation,Average,Best,Updates
0,596,2200,58847
1,1261,2900,84851
2,1824,3500,131279
3,2002,3200,137310
4,2095,3400,144100
5,2524,4100,180640
6,2264,4000,150749
7,2295,3500,149811
8,1919,3500,127049
9,1432,3600,88103
10,1746,3000,107545
11,1736,3200,110085
12,2338,4000,145630
13,2281,3200,158027
14,2845,4000,190472
15,2305,3800,166389
16,2342,3800,157017
17,2109,3500,150503
18,1981,3800,129110
19,2368,3600,210591
20,2402,3400,165511
21,2688,3600,176524
22,1763,3100,141428
23,2491,3700,159386
24,2670,3700,193264
25,2760,4100,185298
26,2727,3700,182262
27,2297,3900,154799
28,2471,3700,165488
29,2450,3600,151659
30,2181,3500,134668
31,1485,3200,96008
32,2013,3600,140960
33,1465,3000,105543
34,1080,2800,67491
