generation,averageFitness,topFitness
0,38,1000
1,223.5,950
2,341,1400
3,368,1100
4,423,1000
5,570,1100
6,895.5,1700
7,502,1300
8,808,1700
9,809,1450
10,778,1650
11,1131,1750
12,827,1650
13,989.5,1800
14,1030.5,2000
15,1137.5,2050
16,1146,2050
17,1286.5,2000
18,1178.5,1950
19,1413.5,2100
20,1273,2150
21,1531.5,2300
22,1268,2100
23,1574.5,2300
24,1106.5,2050
25,1709.5,2300
26,1283,2150
27,1671,2350
28,1157,1900
29,1545,2350
30,1367,2150
31,1420.5,2050
32,1263.5,2200
33,1658,2450
34,1404.5,2000
35,1560.5,2250
36,1428,2250
37,1528,2150
38,1585,2350
39,1489.5,2150
40,1435,2400
41,1585,2100
42,1307,2150
43,1552.5,2300
44,1520,2200
45,1695.5,2350
46,1643.5,2400
47,1685.5,2200
48,1944.5,2450
49,1764,2300
50,1944.5,2400
51,1783.5,2350
52,1559,2350
53,1729.5,2350
54,1544,2450
55,1772,2300
56,1505.5,2300
57,1751.5,2250
58,1536.5,2400
59,1733.5,2450
60,1526,2300
61,1706.5,2550
62,1367,2350
63,1633.5,2500
64,1492.5,2300
65,1626.5,2250
66,1439.5,2300
67,1771.5,2500
68,1539,2250
69,2064,2600
70,1646,2500
71,1781.5,2350
72,1944.5,2650
73,1894.5,2450
74,1893.5,2450
75,1787.5,2300
76,1856.5,2350
77,1678.5,2150
78,1736,2300
79,1862,2600
80,1867,2500
