Generation,Average,Best,Updates
0,1009,2600,74677
1,2384,3600,158027
2,2420,3800,159989
3,2586,3400,172366
4,2620,4100,175360
5,2060,3300,141633
6,2552,3800,167410
7,2055,3500,143998
8,2800,3700,182188
9,2630,3400,168744
10,2776,4400,184522
11,2573,3500,168553
12,2566,3600,170017
13,2519,3500,170320
14,2148,3200,144692
15,2679,3700,175049
16,2797,3900,182192
17,2521,3600,167779
18,2627,3500,173338
19,2684,3900,179976
20,2673,3600,173742
21,2668,3800,174185
22,2702,3700,180003
23,2419,3500,158820
24,2749,4100,184159
25,2521,3500,170118
26,2375,3900,166325
27,2446,3300,161756
28,2789,3800,181812
29,2760,4000,185132
30,2555,3500,168105
31,2235,3600,151635
32,893,2900,74588
33,1826,3300,135103
34,2402,4100,162905
35,1754,3300,127107
36,2083,3600,142045
37,2209,3800,157384
38,2632,3600,176173
39,2295,3500,157455
40,2716,4100,178320
41,2775,4000,186996
42,1869,3100,132245
43,2236,3400,150728
44,2085,3700,145074
45,1773,3000,124148
46,2024,3700,146931
47,2317,3300,158621
48,2179,3500,149748
49,1828,3300,133559
50,1542,3200,114998
51,1886,2800,135891
52,1484,2500,109855
53,2237,3600,156467
54,2441,3500,163892
55,2511,3300,171137
56,2530,3600,171018
57,2717,3800,182748
58,2314,3400,153440
59,2663,3500,180882
60,2613,3600,172349
61,2719,3600,178129
62,2697,3700,180759
63,2859,3800,192522
64,2919,3800,197850
65,2780,3900,182483
66,2523,3600,170742
67,2361,3300,158094
68,2469,3700,169059
69,2527,3800,172494
70,2219,3500,154035
