generation,averageFitness,topFitness
0,206,1850
1,594,1800
2,119,1150
3,9.5,400
4,0,0
5,51.5,800
6,21,900
7,16.5,450
8,147,1400
9,201,800
10,378.5,1000
11,737,1400
12,219,750
13,0.5,50
14,31,950
15,0,0
16,142,700
17,0,0
18,280,700
19,0,0
20,0,0
21,6,300
22,467.5,1050
23,7.5,400
24,11.5,300
25,183,700
26,115.5,500
27,33.5,750
28,374.5,800
29,5,400
30,1.5,150
31,73,800
32,543.5,2200
33,0,0
34,96,1100
35,366.5,1050
36,558,1550
37,155,1450
38,418,1750
39,505,1500
40,715.5,2100
41,559,1400
42,132,1700
43,160,1550
44,140,950
45,315,1150
46,404,1200
47,666,1700
48,122.5,1050
49,91,1700
50,600,600
51,1227.5,2500
52,1160.5,2250
53,268.5,1150
54,1004,2000
55,190.5,1300
56,1010.5,1900
57,418.5,1450
58,623.5,1700
59,866,1750
60,632.5,2000
61,914,1900
62,679,1800
63,333,1300
64,345.5,1400
65,598,2100
66,836.5,2000
67,602,1450
68,424,1300
69,615.5,2650
70,1044.5,2200
71,880,2500
72,323,1800
73,872,2050
74,795,1900
75,766.5,2600
76,1127.5,2350
77,498,2200
78,1063.5,2150
79,713,2100
80,946,2550
81,721,2500
82,986.5,2600
83,1172,1950
84,1261,2200
85,1415,2650
86,1256.5,2600
87,1218.5,2100
88,1101,2250
89,1084,2400
90,1062,2400
91,1360.5,2550
92,706.5,2050
93,1378,2700
94,1141,2350
95,1431.5,2450
96,1195,2550
97,1334,2600
98,1105,2500
99,819.5,2600
100,712.5,2300
101,1398,2350
102,1262,2100
103,1425,2350
104,718,2100
105,873.5,2200
106,1143.5,2350
107,1494.5,2600
108,1045.5,2550
109,905,2050
110,1063.5,2250
111,761,1800
112,1533,2750
113,1679,2650
114,1242.5,2550
115,1068,2650
116,937.5,2400
117,1237,2650
118,1012,2150
119,1160.5,2450
120,981.5,2200
121,975.5,2600
122,577.5,2600
123,1015,2300
124,983.5,2400
125,1293,2650
126,1305,2900
127,1636,2650
128,1729.5,3000
129,1468.5,2550
130,564.5,2400
131,1314,2450
132,1718.5,2650
133,1065,2650
134,1068.5,2000
135,1059.5,2250
136,1318,2350
137,1450,2450
138,1504.5,2650
139,1321.5,2350
140,1155,2650
141,1429,2500
142,1288,2250
143,1522.5,2800
144,1148,2400
145,1176,2450
146,575,2100
147,1175.5,2450
148,1196.5,2400
149,1543.5,2600
150,1519.5,2500
151,1177,2200
152,1348.5,2650
153,1476,2500
154,1285,2650
155,1452,2550
156,1084.5,2350
157,1528,2550
158,1247.5,2650
159,1207,2600
160,1361.5,2600
161,1371,2600
162,315,1450
163,1390,2750
164,1058,2200
165,759.5,2100
166,1034,1950
167,1062,2100
168,1305.5,2500
169,910,2150
170,42.5,1050
171,426.5,1800
172,885,1950
173,553,1650
174,1000.5,2000
175,937,2050
176,1242,2500
177,901,2150
178,885,1850
179,880.5,2000
180,1268,2250
181,1032,2100
182,1174.5,2250
183,1510,2500
184,1310,2300
185,954.5,2100
186,1042,2100
187,1268,2100
188,1012.5,2350
189,986.5,1900
190,1178,2250
191,1282.5,2050
192,994,2350
193,1542,2600
194,1222.5,2550
195,1163.5,2450
196,789.5,1800
197,1112,2450
198,1182,2450
199,787.5,1900
200,1294,2200
201,1418,2450
202,1298.5,2200
203,1317,2200
204,1462,2400
205,1352,2450
206,1483,2550
207,1215,2500
208,1528.5,2700
209,1039.5,2250
210,1125,2150
211,1042,2300
212,1205,2500
213,975,1950
214,1296.5,2450
215,1094.5,2300
216,913.5,2100
217,995,2300
218,1023.5,2350
219,965.5,2800
220,716.5,2350
221,610,2600
222,1303,2350
223,1218.5,2300
224,1348,2550
225,1502,2750
226,1201.5,2450
227,1585,2450
228,1066,2150
229,1399,2450
230,612.5,2150
231,1464.5,2650
232,1062.5,2450
233,967,2200
234,1186.5,2400
235,1369,2700
236,1285,2250
237,1057,2400
238,1369.5,2550
239,1266,2500
240,1321,2550
241,1343,2450
242,1355,2750
243,1057,2550
244,1565,2650
245,1006,2400
246,1386.5,2300
247,1112,2450
248,1462,2450
249,1476.5,2450
250,1628.5,2700
251,1584,2650
