Generation,Average,Best,Updates
0,77,1100,308
1,412,1800,1648
2,1094,2800,4376
3,1005,2900,4020
4,995,2600,3980
5,1358,2900,5432
6,1565,2900,6260
7,1612,3100,6445
8,1841,3300,7364
9,1816,3400,7264
10,1951,3300,7804
11,1962,3200,7848
12,1991,3300,7964
13,2144,3300,8576
14,2233,3500,8932
15,2232,3600,8928
16,2225,3600,8900
17,2002,3500,8008
18,2324,3400,9296
19,2255,3600,9019
20,2122,3500,8488
21,2484,3700,9936
22,2457,3500,9828
23,2323,3600,9292
24,2250,3900,9000
25,2352,3500,9408
26,2483,3600,9931
27,2712,3800,10848
28,2766,3800,11064
29,2816,3700,11262
30,2620,3800,10480
31,2557,4000,10228
32,2618,3500,10472
33,2488,3300,9952
34,2496,3400,9984
35,2314,3500,9256
36,2406,3400,9624
37,2480,3600,9919
38,2397,3400,9588
39,2570,3500,10280
40,2432,3500,9728
41,2563,3600,10252
42,2762,3900,11048
43,2672,3600,10688
44,2561,3800,10244
45,2626,3600,10504
46,2686,3900,10744
47,2620,3800,10480
48,2461,3500,9844
49,2549,3700,10196
50,2499,3800,9996
51,2539,3700,10156
52,2675,3700,10700
53,2546,3700,10184
54,2498,3500,9991
55,2524,3500,10096
56,2535,4100,10140
57,2711,3800,10842
58,2653,3800,10612
59,2388,3800,9551
60,2557,3600,10228
61,2465,3800,9858
62,2549,3500,10196
63,2522,3300,10088
64,2644,3700,10575
65,2862,4000,11448
66,2724,4000,10893
67,2525,3800,10099
68,2604,3700,10416
69,2692,3900,10768
70,2540,3500,10160
71,2730,3900,10920
72,2857,4300,11427
73,2553,3800,10212
74,2470,3900,9879
75,2654,3700,10616
76,2605,3600,10420
77,2895,4100,11580
78,2599,3900,10396
79,2655,4000,10620
80,2798,4000,11191
81,2716,4000,10864
82,2736,4100,10944
83,2760,3800,11040
84,2610,3900,10440
85,2525,4200,10100
86,2556,3500,10224
87,2665,3800,10660
88,2694,4000,10776
89,2784,3800,11136
90,2783,4000,11132
91,2564,3900,10256
92,2733,3700,10932
93,2588,3900,10352
94,2704,3600,10815
95,2634,3900,10531
96,2620,3700,10480
97,2760,3700,11040
98,2718,4000,10872
99,2715,3900,10860
100,2564,3600,10256
101,2835,3700,11340
102,2499,3600,9996
103,2758,4100,11032
104,2526,3600,10103
105,2518,3800,10070
106,2839,4200,11356
107,2352,3400,9405
108,2478,3500,9910
109,2525,3600,10100
110,2605,3900,10420
111,2472,3900,9887
112,2654,4100,10616
113,2704,3600,10815
114,2454,3800,9816
115,2596,3800,10384
116,2730,3700,10919
117,2692,4000,10767
118,2876,3800,11504
119,2598,3700,10392
120,2658,3600,10632
121,2742,3900,10967
122,2744,4000,10976
123,2742,3700,10968
124,2737,3800,10948
125,2228,3400,8912
126,2577,3600,10308
127,2849,4100,11396
128,2510,3700,10040
129,2715,3900,10860
130,2619,4100,10476
131,2751,3700,11004
132,2654,3800,10615
133,2692,3700,10768
134,2875,4000,11500
135,2517,3700,10067
136,2774,4000,11096
137,2694,4000,10776
138,2513,3700,10052
139,2893,3900,11571
140,2881,4300,11524
141,2706,3700,10824
142,2719,3900,10876
143,2630,3700,10520
144,2625,3900,10500
145,2603,3800,10411
146,2743,3800,10972
147,2744,3600,10976
148,2589,3700,10356
149,2498,3800,9992
150,2799,3900,11196
151,2711,4100,10844
152,2601,3900,10404
153,2611,3700,10444
154,2840,4500,11359
155,2529,3600,10116
156,2715,4100,10860
157,2604,3400,10416
158,2607,3700,10427
159,2872,3900,11487
160,2749,3900,10996
161,2767,4000,11068
162,2808,4200,11232
163,2855,4200,11420
164,2759,3800,11036
165,2656,3700,10624
166,2734,3700,10936
167,2771,3700,11083
168,2656,3900,10624
169,2669,4100,10676
170,2656,3900,10623
171,2717,3800,10868
172,2543,3800,10172
173,2774,4100,11096
174,2781,4200,11124
175,2720,3700,10880
176,2674,4000,10696
177,2646,3900,10584
178,2474,3600,9896
179,2817,3800,11264
180,2772,3900,11088
181,2896,4300,11584
182,2379,3600,9516
183,2547,3800,10188
184,2689,3700,10755
185,2550,4100,10200
186,2790,4200,11160
187,2599,4100,10396
188,2547,3600,10187
189,2931,4300,11724
190,2588,4100,10352
191,2775,4000,11100
192,2673,3900,10692
193,2479,4100,9916
194,2824,3800,11296
195,2790,4200,11160
196,2750,3700,11000
197,2477,3900,9908
198,2674,3900,10695
199,2613,4100,10452
200,2727,4400,10908
