generation,averageFitness,topFitness
0,309.5,1550
1,1504.5,2500
2,1830,2400
3,784.5,2250
4,1612,2350
5,2148,2900
6,1128,2300
7,1017,2350
8,1811,2800
9,1124,2400
10,1529,2800
11,701,2500
12,1976.5,2800
13,1259,2700
14,1898.5,2700
15,1354.5,2450
16,1787.5,2800
17,2028,2850
18,2230,2900
19,1804,2650
20,1629.5,2700
21,1660.5,2650
22,2068.5,2750
23,1970.5,2900
24,1407.5,2650
25,1563,2600
26,1807,2700
27,1916.5,2700
28,1970.5,3000
29,2037.5,2800
30,2219,2850
31,1951.5,3000
32,1559,2700
33,2071.5,2900
34,1958,2750
35,2337,3000
36,2145.5,2850
37,2152,2950
38,1955.5,2900
39,1916.5,2900
40,2236,2800
41,1871.5,2500
42,2301,2950
43,1840,2650
44,1792.5,2900
45,2177.5,2850
46,1946.5,2850
47,2097.5,2900
48,2076.5,2900
49,2118,2700
50,2241.5,3000
51,1632.5,2700
52,2209,2850
53,2207.5,3000
54,2048.5,2950
55,2186.5,2900
56,2346.5,2900
57,2184,3000
58,2360,2900
59,2284,2900
60,2268,3000
61,2125.5,2800
62,2091,2850
63,2378.5,3000
64,2460,3000
65,2075,2700
66,2405.5,2950
67,2499,2950
68,2466,2950
69,1579.5,2500
70,2045,2700
71,2375,3000
72,2023,2650
73,2312,3000
74,2437,2900
75,2061,2900
76,2356,3000
77,2102.5,2750
78,2240,2800
79,2374.5,2950
80,2436,2950
81,2266,2900
82,2358,3000
83,2237,2900
84,2168,2950
85,2273,3000
86,2213,2850
87,2061,2850
88,1950,2750
89,2027,2850
90,2382.5,3000
91,2162,2900
92,1887.5,2800
93,2128,2800
94,2302.5,2900
95,2125,2900
96,2250.5,2950
