generation,averageFitness,topFitness
0,36.5,650
1,74,700
2,14.5,600
3,186.5,900
4,284,1050
5,293.5,650
6,131.5,1000
7,375.5,750
8,154.5,750
9,377.5,950
10,157.5,950
11,296.5,700
12,186.5,850
13,103,1050
14,384,800
15,393,1450
16,252,1300
17,221.5,1400
18,202,1200
19,117.5,550
20,449,1800
20,449,1800
