generation,averageFitness,topFitness
0,100.5,1100
1,249.5,1750
2,1078,2600
3,1102.5,2650
4,691,2800
5,299.5,1250
6,855,2150
7,575,1950
8,386,1350
9,696,2100
10,957,2700
11,1420,2700
12,1099,2000
13,1216,2450
14,1174,2750
15,729.5,2250
16,1251.5,2450
17,833.5,1550
18,1565,2600
19,600.5,2300
20,682.5,1600
21,842.5,1850
22,1022.5,2500
23,803.5,1650
24,719,1500
25,220,1100
26,999.5,2800
27,602,2050
28,891,1950
29,1079.5,2000
30,1027,2350
31,1143,2150
32,1170,2000
33,829,2200
34,1162,2100
35,595.5,2350
36,885,1750
37,942.5,1850
38,660,1700
39,639.5,1850
40,670.5,1850
41,907,2100
42,1438,2550
43,1490.5,2600
44,490,1750
45,842,1650
46,395,1750
47,900,2150
48,1310,2550
49,580.5,1900
50,1524,2300
51,899,1850
52,775,2250
53,607,1500
54,1372.5,2750
55,532,1800
56,446.5,1700
57,191,1900
58,1005.5,2200
59,449,2000
60,1733,2700
61,1073,2300
62,1164,2650
63,1519,2450
64,1311,2250
65,1075.5,2650
66,1785.5,2900
67,1229.5,2500
68,1807,2700
69,1199.5,2500
70,1639,2650
71,976.5,1850
72,205.5,2150
73,901.5,2650
74,1088,2100
75,960,1900
76,1427.5,2300
77,1541,2650
78,1249.5,2450
79,1056.5,2000
80,1491.5,2600
81,1753.5,2900
82,1435.5,2500
83,1108.5,2200
84,882.5,2050
85,796,2200
86,1833.5,2800
87,1637,2750
88,0,0
89,1438.5,2350
90,1410.5,2400
91,1992,3000
92,1685.5,2550
93,1404,2800
94,1533,2600
95,1524.5,2600
96,1128,2100
97,1579.5,2450
98,1351.5,2550
99,1613.5,2700
100,1688,2700
101,1790.5,2650
102,1612,2550
103,810,1900
104,690,2000
105,2016,2800
106,1557.5,2350
107,1489.5,2650
108,1239.5,2250
109,1274.5,2650
110,1320,2250
111,1603,2650
112,2382,3000
113,0,0
114,1671.5,2600
115,1799.5,3000
116,1685.5,2800
117,1506,2700
118,771.5,2400
119,1667.5,2700
120,1601,2600
121,1055,2350
122,1411,2450
123,1461.5,2300
124,0,0
125,1885.5,2700
126,1137.5,2350
127,1545,2650
128,1091.5,2200
129,1017,1950
130,1567.5,2450
131,1620.5,2550
132,1686,2800
133,1728,2750
134,1735,2750
135,1590,2400
136,1160.5,2650
137,598.5,2800
138,1058.5,2350
139,2075.5,3000
140,2079,2900
141,808.5,2450
142,1112,2600
143,882,2050
144,1124,1950
145,1398.5,2650
146,1625,2800
147,1668.5,2850
148,1428,2900
149,707.5,2250
150,2082.5,2950
151,2032,2850
152,1887.5,2800
153,1693.5,2700
154,1367,2350
155,1472.5,2500
156,1573,2800
157,1840.5,2950
158,776,2300
159,1531,2400
160,1507,2700
161,1587.5,2600
162,1344.5,2550
163,1165,2400
164,1465,2800
165,1337.5,2550
166,1461,2700
167,1489,2650
168,1059,2350
169,2223,2950
170,588,2850
171,514,2150
172,1144.5,2500
173,1686,2550
174,1644,2550
175,931,2500
176,1749.5,2950
177,1336,2800
178,1400.5,2750
179,744.5,2200
180,1707,2850
181,1920.5,2750
182,1520,2500
183,1525,2750
184,1835.5,2700
185,1340,2800
186,1002,2600
187,1747,2800
188,727.5,2400
189,1586.5,2800
190,885.5,2550
191,862,2450
192,0,0
193,0,0
194,839.5,2000
195,1258,2650
196,1284,2400
197,1107.5,2250
198,1113,2350
199,1297.5,2450
200,1520,2550
201,1080.5,2150
202,1528.5,2200
203,1525,2650
204,893,2450
205,1702.5,2750
206,1376,2600
207,1312.5,2600
208,1405,2550
209,641,1700
210,1439,2700
211,1001.5,2150
212,1234,2550
213,2013,2750
214,1473.5,2750
215,1725.5,2700
216,1354,2700
217,1831,2850
218,980.5,2500
219,1019.5,2950
220,627,1900
221,1272.5,2450
222,1800,3000
223,1677.5,2750
224,1623,2700
225,1088,2400
226,819,2400
227,1555,2450
228,1669.5,2700
229,1352.5,2700
230,1532.5,2550
231,1699.5,2850
232,1519.5,2450
233,1346.5,2500
234,2070.5,2900
235,983.5,2600
236,1275.5,2300
237,1448.5,2450
238,1782,2950
239,838.5,1550
240,1448.5,2800
241,1541,2850
242,1071,2100
243,1453,2800
244,1379,2750
245,1462.5,2900
246,0,0
247,880.5,2750
248,736.5,2250
249,1496,2550
250,1354.5,2250
251,1191.5,2550
252,1062.5,2400
253,1159.5,2850
254,745,2400
255,338.5,2000
256,1193.5,2500
257,226.5,1900
258,918.5,2200
259,1044.5,2150
260,431,1850
261,498,1350
262,106.5,2050
263,1414,2400
264,714.5,2050
265,784,2250
266,437,1650
267,679,2000
268,369,1650
269,464,1500
270,669,1750
271,993.5,2400
272,566,1800
273,0,0
274,375.5,1700
275,263,1250
276,187,1400
277,230,2000
278,498.5,2300
279,584,1850
280,364.5,2200
281,246.5,1350
282,727.5,2000
283,344.5,1800
284,532,1750
285,509.5,2050
286,272.5,1450
287,334,1850
288,820,2350
289,0,0
290,118.5,1000
291,217.5,1250
292,0,0
293,113.5,1200
294,464,1550
295,325,900
296,0,0
297,298,1350
298,572,1650
299,240.5,1000
300,34.5,1250
301,44.5,200
302,429.5,1900
303,319,2300
304,613,1300
305,296,1050
306,0,0
307,372.5,1950
308,396.5,1650
309,334,1450
310,0,0
311,311,1700
312,0,0
313,0,0
314,547.5,1300
315,171,800
316,27,500
317,21,900
318,191,800
319,782,900
320,0,0
321,78,1100
322,134.5,700
323,213,600
324,296.5,1100
325,0,0
326,0,0
327,334,1000
328,329,500
329,34,400
330,0,0
331,0,0
332,0,0
333,0,0
334,164,600
335,249.5,1100
336,79.5,200
337,0,0
338,0,0
339,0,0
340,243.5,1250
341,0,0
342,0,0
343,299.5,1050
344,41,600
345,0,0
346,80,200
347,0,0
348,0,0
349,390,1300
350,16.5,250
351,0,0
352,0,0
353,0,0
354,31,400
355,164,1300
356,0,0
357,5.5,200
358,33,250
359,108,400
360,118.5,450
361,0,0
362,37,850
363,0,0
364,0,0
365,0,0
366,136.5,850
367,72.5,700
368,21.5,450
369,63.5,600
370,0,0
371,68.5,900
372,0,0
373,86,850
374,63,550
375,115.5,800
376,134.5,1100
377,0,0
378,87,1000
379,0,0
380,0,0
381,0,0
382,0,0
383,27,450
384,0,0
385,9,200
386,291,700
387,0,0
388,0,0
389,0,0
390,1.5,150
391,0,0
392,0,0
393,24.5,250
394,0,0
395,0,0
396,0,0
397,0,0
398,9,300
399,0,0
400,17,650
401,44,700
402,75,1000
403,0,0
404,0,0
405,0,0
406,3,300
407,67.5,950
408,68,750
409,0,0
410,0,0
411,0,0
412,0.5,50
413,4.5,250
414,0,0
415,43.5,600
416,0,0
417,71,1350
418,30,500
419,0,0
420,182.5,700
421,0,0
422,9.5,500
423,221.5,900
424,0,0
425,73.5,900
426,0,0
427,114,500
428,0,0
429,0,0
430,0,0
431,29,550
432,7,250
433,0,0
434,0,0
435,15.5,500
436,70.5,700
437,149.5,1000
438,36,500
439,0,0
440,24,300
441,0,0
442,2.5,250
443,0,0
444,0,0
445,0,0
446,25,800
447,51.5,500
448,71.5,600
449,0,0
450,24,650
451,76,850
452,111,900
453,28,550
454,0,0
455,0,0
456,0,0
457,32,400
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,6,300
464,0,0
465,49.5,600
466,108,500
467,40,650
468,63.5,1150
469,6,600
470,0,0
471,189.5,450
472,0,0
473,198.5,400
474,0,0
475,0,0
476,242,700
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,65,1150
486,0,0
487,6,600
488,743,1600
489,0,0
490,0,0
491,106,600
492,0,0
493,0,0
494,364.5,1450
495,0,0
496,0,0
497,0,0
498,200,200
499,81,400
500,192,1250
