generation,averageFitness,topFitness
0,633,2000
1,279,1150
2,305,1350
3,507,1350
4,404,1800
5,131.5,1550
6,26.5,350
7,0,0
8,9.5,200
9,0,0
10,350,1250
11,545.5,1500
12,13.5,750
13,0.5,50
14,376,1400
15,0,0
16,193.5,400
17,7.5,500
18,3,300
19,0,0
20,29.5,500
21,62.5,250
22,0,0
23,0,0
24,3.5,50
25,15,400
26,0,0
27,176.5,1050
28,5,300
29,52,200
30,45.5,600
31,3,200
32,0,0
33,82,550
34,0,0
35,0,0
36,103.5,300
37,6.5,200
38,2,200
39,108.5,800
40,496.5,1600
41,451,1700
42,21,400
43,592.5,1500
44,32,1150
45,343.5,850
46,863,2250
47,293,700
48,1183,2400
49,12.5,700
50,462.5,1700
51,200.5,1400
52,1699.5,2700
53,139,2150
54,467,1500
55,651,2650
56,1644,2700
57,1312,2500
58,1449,2300
59,447,2200
60,1394,2500
61,1152.5,2500
62,1559,2700
63,650,2250
64,1522.5,2500
65,1250,2350
66,532,1450
67,1240.5,2350
68,1592,2750
69,1432,2850
70,1431,2800
71,269,1200
72,1539.5,2600
73,1418,2600
74,1473,2900
75,1914,2800
76,990.5,2300
77,970.5,2200
78,733,1750
79,1101,2350
80,977.5,2350
81,1201.5,2200
82,1935.5,2750
83,1299.5,2450
84,1587,2600
85,963,1900
86,1274.5,2100
87,1447,2450
88,1318,2450
89,815.5,2250
90,1093.5,2850
91,1464.5,2400
92,831,2400
93,1519,2350
94,1018,2300
95,486,1700
96,996,2250
97,1362.5,2300
98,1383.5,2500
99,1137,2250
100,1118,2000
101,963.5,2200
102,1260.5,2550
103,835,2200
104,1523.5,2800
105,1532,2650
106,1089.5,2200
107,1418.5,2350
108,953.5,1850
109,532,1700
110,1858.5,2850
111,1055.5,1950
112,974.5,2500
113,1502.5,2700
114,1343,2650
115,998.5,2150
116,1491,2450
117,1224.5,2050
118,879.5,2050
119,1367,2300
120,1294,2200
121,1165.5,2600
122,1094,2300
123,991.5,2250
124,984.5,2300
125,1369.5,2450
126,1148.5,2250
127,1607.5,2450
128,1562.5,2600
129,1294.5,2400
130,1185.5,2500
131,1487,2550
132,1457.5,2450
133,1374.5,2650
134,1229.5,2500
135,1362,2350
136,1796,2750
137,1579.5,2500
138,1792,2650
139,1526,2500
140,1221,2450
141,1806,2750
142,1344,2450
143,1793,2900
144,1407,2650
145,1343.5,2700
146,1751.5,2850
147,1388.5,2500
148,1673.5,2900
149,1856,3000
150,1239,2250
151,1295.5,2700
152,1067,2300
153,1536.5,2500
154,1577,2700
155,1544,2700
156,1322.5,2350
157,1636.5,2650
158,1169.5,2350
159,1515.5,2850
160,1395.5,2600
161,1545.5,2700
162,1594,2850
163,1509,2600
164,1338.5,2500
165,1691.5,2700
166,1231.5,2700
167,1547.5,2550
168,1383.5,2550
169,1435.5,2400
170,1683.5,2850
171,1512,2300
172,1182,2250
173,1136,2250
174,1439.5,2600
175,1593.5,2700
176,1305.5,2500
177,1828,2800
178,1712,2750
179,1458.5,2650
180,1213,2500
181,1225.5,2200
182,1527.5,2800
183,1683,2650
184,1558,2300
185,1966.5,2850
186,1892.5,2950
187,1569.5,2600
188,1506.5,2500
189,1997,2800
190,1781,2450
191,1850.5,2550
192,1685.5,2850
193,1683,2700
194,2101.5,2900
195,1822.5,2900
196,1387.5,2450
197,1833.5,2700
198,1639,2700
199,2044.5,2850
200,1988,2900
201,1831.5,2750
202,1827,2800
203,1614,2600
204,1756.5,2600
205,1501,2400
206,1432.5,2400
207,1739,2600
208,1614,2600
209,1905,2800
210,1855,2850
211,2004,3000
212,1686.5,2600
213,2122,2950
214,1344,2300
215,1660.5,2600
216,1640,2550
217,1803,2700
218,1568.5,2500
219,1649,2800
220,1766.5,2850
221,1532.5,2750
222,1553.5,2750
223,1408,2500
224,1200,2200
225,1568,2550
226,1321,2700
227,1651,2550
228,1493.5,2500
229,1379,2500
230,1434.5,2400
231,1362.5,2450
232,1545,2700
233,1373,2600
234,1589,2650
235,1104,2350
236,1432,2350
237,1306,2300
238,1333.5,2350
239,1049.5,2400
240,1337.5,2450
241,1434,2600
242,1343.5,2500
243,1243,2450
244,1204.5,2200
245,876,2200
246,1219,2450
247,1370,2500
248,1330.5,2600
249,1025,2150
250,1302,2550
251,1288,2350
252,1272.5,2300
253,1213.5,2150
254,1200.5,2500
255,1467.5,2350
256,859.5,1950
257,1137.5,2350
258,1121,1900
259,1204.5,2250
260,1257.5,2000
261,1465.5,2400
262,817,1850
263,1323,2200
264,1567,2450
265,1183.5,2250
266,1318,2200
267,1561,2250
268,1376.5,2400
269,1064.5,1850
270,1042.5,2400
271,1228,2450
272,1504.5,2400
273,1411,2750
274,1413,2550
275,381.5,1850
276,1379,2250
277,1437.5,2500
278,1715.5,2750
279,1202,2200
280,1258.5,2350
281,1439.5,2300
