Generation,Average,Best,Updates
0,171,2100,1539
1,534,2000,4806
2,1160,2900,10433
3,1461,3300,13148
4,1740,4000,15659
5,1550,3400,13943
6,2181,3600,19626
7,2097,4200,18873
8,2021,3700,18186
9,2316,3500,20843
10,2167,3700,19503
11,2540,3700,22859
12,2476,3600,22283
13,2627,3800,23643
14,2453,3900,22077
15,2676,4000,24084
16,2436,3900,21921
17,2543,3700,22882
18,2786,3900,25071
19,2483,3500,22346
20,2561,3600,23047
21,2614,3500,23522
22,2518,3800,22661
23,2581,3700,23220
24,2667,3800,23997
25,2566,3800,23092
26,2516,3800,22641
27,2497,3900,22472
28,2831,3800,25477
29,2719,3600,24459
30,2708,4100,24367
31,2759,4000,24831
32,2517,3800,22651
33,2108,3300,18972
34,2334,3400,21005
35,2671,3900,24036
36,2805,4000,25243
37,2545,4300,22904
38,2070,3700,18629
39,2463,3700,22165
40,2650,4000,23850
41,2704,3800,24334
42,2572,3600,23146
43,2647,3800,23817
44,2858,4000,25720
45,2792,3900,25127
46,2403,3400,21626
47,2630,3800,23668
48,2725,3800,24525
49,2460,3800,22139
50,2579,3800,23210
51,2259,3500,20330
52,2459,3600,22129
53,2496,3900,22457
54,2348,3400,21130
55,2428,3500,21845
56,2637,4400,23724
57,2557,4200,23013
58,2562,3700,23054
59,2578,4200,23198
60,2487,3500,22381
61,2522,3400,22695
62,2485,3600,22362
63,2777,3700,24990
64,2638,3800,23740
65,2467,3600,22203
66,2526,3600,22733
67,2667,3900,24002
68,2585,3600,23263
69,2722,3900,24495
70,2525,3700,22723
71,2667,3800,24001
72,2579,3800,23209
73,2215,3500,19935
74,2052,3200,18467
75,2318,3900,20861
76,2148,3300,19329
77,2470,3800,22227
78,2488,3600,22389
79,2163,3300,19465
80,2641,3700,23764
81,2597,4600,23367
82,2527,3500,22742
83,2473,3800,22257
84,2474,3400,22264
85,2520,4000,22680
86,2523,3600,22705
87,2645,3700,23801
88,2514,3800,22624
89,2745,4000,24694
90,2600,3500,23398
91,2662,3800,23955
92,2655,3800,23893
93,2825,3800,25424
94,2745,3800,24699
95,2712,3600,24405
96,2537,3700,22824
97,2592,4000,23325
98,2364,3400,21266
99,2768,3900,24903
100,2317,3400,20852
101,2442,3700,21975
102,2658,3900,23917
103,2400,3600,21599
104,2621,3900,23585
105,2789,4100,25100
106,2663,3800,23964
107,2361,3600,21246
108,2565,3700,23082
109,2391,3600,21518
110,2643,3900,23785
111,2453,3400,22075
112,2522,3600,22696
113,2375,3500,21374
114,2511,3400,22595
115,2394,3500,21544
116,2270,3600,20429
117,2389,3500,21499
118,2258,3700,20319
119,2361,3900,21247
120,2743,3900,24687
121,2577,3700,23192
122,2662,3700,23954
123,2868,4100,25802
124,2531,3700,22776
125,2638,3800,23740
126,2631,3800,23674
127,2735,3800,24605
128,2626,4000,23632
129,2464,3400,22174
130,2567,3800,23099
131,2510,3600,22589
132,2606,3800,23447
133,2629,3600,23659
134,2513,3500,22617
135,2524,3600,22715
136,2497,3800,22470
137,2398,3600,21582
138,2653,3600,23876
139,2533,3500,22795
140,2491,3600,22414
141,2509,3700,22571
142,2747,3500,24721
143,2443,3400,21982
144,2334,3600,21005
145,2688,3800,24192
146,2637,3600,23730
147,2106,3400,18949
148,2631,3800,23675
149,2594,3600,23342
150,2621,3900,23585
151,2407,3200,21656
152,2559,3900,23029
153,2445,3700,22002
154,2395,3600,21549
155,2318,3700,20861
156,2272,3500,20446
157,2380,3700,21420
158,2518,3800,22657
159,2139,3400,19248
160,2192,3400,19726
161,2399,3600,21590
162,2564,3500,23070
163,2447,3400,22021
164,2485,3800,22361
165,2513,3700,22615
166,2315,3400,20831
167,2573,3500,23147
168,2410,3500,21672
169,2578,3800,23201
170,2251,3400,20258
171,2403,3500,21624
172,2469,3800,22219
173,2255,3700,20292
174,2148,3800,19331
175,2335,3800,21015
176,2176,3600,19577
177,2326,3900,20929
178,2059,3400,18528
179,2261,3500,20345
180,2368,3300,21309
181,2204,3400,19836
182,2291,3300,20618
183,2105,3500,18940
184,2316,3300,20842
185,2272,3600,20447
186,2311,3700,20797
187,2231,3800,20076
188,2573,3900,23156
189,2467,3800,22202
190,2563,3600,23064
191,2565,3500,23084
192,2562,3900,23057
193,2620,3700,23577
194,2496,3400,22463
195,2498,3900,22481
196,2656,4200,23903
197,2494,3600,22441
198,2359,3600,21230
199,2676,4100,24083
200,2319,3700,20871
