generation,averageFitness,topFitness
0,232,1000
1,9,400
2,175.5,600
3,494.5,1450
4,53,450
5,445,950
6,612.5,1250
7,865.5,1950
8,775.5,1350
9,500,1700
10,1045,1900
11,854.5,1550
12,952.5,1500
13,956.5,1900
14,929.5,1650
15,1168.5,1950
16,1425.5,2150
17,1467,2550
18,1179,1950
19,1203.5,2100
20,729.5,1200
21,1533.5,2200
22,1142,1900
23,1147,1900
24,1676.5,2350
25,1158,1850
26,1162.5,1900
27,1245.5,2000
28,1379,2050
29,1179.5,1950
30,1330.5,2000
31,1212.5,1900
32,961.5,1650
33,1218,2050
34,1431,2050
35,920.5,1500
36,1449,2350
37,1337,1950
38,1257,2050
39,1430.5,2000
40,1110,1800
41,1233,2150
42,995,1650
