Generation,Average,Best,Updates
0,89,1100,0
1,668,2400,19800
2,1042,2400,19800
3,1683,3200,19800
4,1662,3400,19800
5,1938,3000,19800
6,2027,3200,19800
7,2007,3500,19800
8,2249,3400,19800
9,1950,3900,19800
10,2149,3500,19800
11,2404,3300,19800
12,2254,3600,19800
13,2220,3100,19800
14,2210,3300,19800
15,1812,2800,19800
16,2174,3200,19800
17,2163,3100,19800
18,2191,3100,19800
19,2134,3700,19800
20,2300,3700,19800
21,2896,4100,19800
22,2202,3500,19800
23,2656,3600,19800
24,2233,3400,19800
25,2283,3300,19800
26,2162,3000,19800
27,2470,3800,19800
28,2320,3400,19800
29,2211,3500,19800
30,2260,3200,19800
31,2529,3800,19800
32,2411,3300,19800
33,2355,3500,19800
34,2213,3200,19800
35,2218,3400,19800
36,2150,3400,19800
37,2277,3300,19800
38,2575,3400,19800
39,2555,3700,19800
40,2501,4000,19800
41,2827,3800,19800
42,1377,2900,19800
43,1736,3200,19800
44,1586,2800,19800
45,1254,2700,19800
46,1508,2900,19800
47,1600,2700,19800
48,2331,3800,19800
49,2426,3700,19800
50,2518,3400,19800
51,2048,3100,19800
52,2669,3800,19800
53,2770,4000,19800
54,2441,3100,19800
55,2706,3700,19800
56,2570,3500,19800
57,2367,3600,19800
58,2519,4000,19800
59,2233,3500,19800
60,2379,3500,19800
61,2317,3600,19800
62,2558,4000,19800
63,2279,3400,19800
64,2415,3700,19800
65,2358,3900,19800
66,1963,3100,19800
67,1880,2900,19800
68,2074,3200,19800
69,1908,3200,19800
70,2147,3500,19800
71,2082,3700,19800
72,1636,3000,19800
73,2094,3100,19800
74,1838,3300,19800
75,1694,3400,19800
76,2347,3500,19800
77,2467,3700,19800
78,2595,3700,19800
79,2419,3800,19800
80,2541,3700,19800
81,2641,3500,19800
82,2551,4000,19800
83,2463,3600,19800
84,2660,3900,19800
85,2495,3500,19800
86,2810,3700,19800
87,2751,3900,19800
88,2883,3900,19800
89,2638,3700,19800
90,2737,3700,19800
91,2773,3600,19800
92,2654,3900,19800
93,2969,4000,19800
94,2768,3700,19800
95,2702,3500,19800
96,2508,3800,19800
97,2621,4000,19800
98,2642,3600,19800
99,2672,3700,19800
100,2503,3500,19800
101,2778,4200,19800
102,2796,3500,19800
103,2757,3800,19800
104,2564,3500,19800
105,2624,3800,19800
106,2689,3700,19800
107,2583,3500,19800
108,2279,3800,19800
109,2490,3500,19800
110,2558,4000,19800
111,2646,4100,19800
112,2377,3900,19800
113,2563,3800,19800
114,2741,3900,19800
115,2779,3800,19800
116,2691,3800,19800
117,2635,3900,19800
118,2652,3600,19800
119,2917,3800,19800
120,2540,3800,19800
121,2580,3700,19800
122,2630,3800,19800
123,2551,3400,19800
124,2646,3600,19800
125,2672,4300,19800
126,2420,3300,19800
127,2772,3800,19800
128,2477,3300,19800
129,2433,3400,19800
130,2745,3700,19800
131,2689,3400,19800
132,2586,4000,19800
133,2347,3700,19800
134,2113,3600,19800
135,2578,3800,19800
136,2610,3500,19800
137,2605,4100,19800
138,2816,3700,19800
139,2326,3700,19800
140,2841,3900,19800
141,2937,3900,19800
142,2548,4100,19800
143,2438,3400,19800
144,2678,4100,19800
145,2437,3900,19800
146,2753,4100,19800
147,2838,3900,19800
148,2751,3800,19800
149,2626,3700,19800
150,2661,3400,19800
151,2720,4100,19800
152,2663,3800,19800
153,2631,3700,19800
154,2516,3800,19800
155,2699,3600,19800
156,2824,4200,19800
157,2646,4000,19800
158,2443,3900,19800
159,2486,4100,19800
160,2443,3600,19800
161,2116,3700,19800
162,2623,3900,19800
163,2465,4000,19800
164,2559,4400,19800
165,2275,3600,19800
166,2546,3700,19800
167,2582,3700,19800
168,2818,3700,19800
169,2441,3500,19800
170,2814,4100,19800
171,2752,4000,19800
172,2565,3900,19800
173,2505,3800,19800
174,2815,3600,19800
175,2658,3600,19800
176,2360,3800,19800
177,2868,3900,19800
178,2772,3600,19800
179,2605,3600,19800
180,2764,3600,19800
181,2843,3800,19800
182,2939,4300,19800
183,2673,3500,19800
184,2572,3700,19800
185,2450,3500,19800
186,2534,3500,19800
187,2733,3800,19800
188,2666,4000,19800
189,2803,4100,19800
190,2653,3700,19800
191,2289,3400,19800
192,2506,3900,19800
193,2347,3700,19800
194,2510,3500,19800
195,1493,3400,19800
196,1137,2500,19800
197,1692,3600,19800
198,1621,2900,19800
199,1684,3400,19800
200,1893,3100,19800
