generation,averageFitness,topFitness
0,287.5,1150
1,1164,2350
2,1023,2200
3,677.5,2100
4,1115.5,2300
5,831,2050
6,890,1950
7,1114.5,2250
8,1155.5,2350
9,371.5,1950
10,1069,2200
11,1169,2150
12,1478.5,2550
13,1469,2650
14,1735.5,2450
15,1169.5,2000
16,1225.5,2000
17,1347.5,2150
18,1289.5,2450
19,1340.5,2250
20,1538,2600
21,1383,2150
22,1473.5,2350
23,1487.5,2550
24,1144,2100
25,1275.5,2250
26,1387,2250
27,1590,2450
28,1487.5,2500
29,1340.5,2050
30,1364,2250
31,811,1550
32,1072.5,2200
33,1421,2200
34,1731,2600
35,1367,2400
36,1211,2150
37,987,2150
38,1222,2050
39,1490,2500
40,1529.5,2700
41,1571,2400
42,1508.5,2450
43,1439.5,2450
44,1318,2200
45,1538.5,2450
46,1506.5,2400
47,1323.5,2250
48,1494,2450
49,1411.5,2500
50,1523.5,2400
51,1646,2550
52,1738.5,2650
53,1483.5,2350
54,1389.5,2300
55,1148,1950
56,1670,2550
57,1370.5,2400
58,1506.5,2450
59,1136.5,2100
60,1045,1850
61,1454.5,2250
62,1670,2600
63,1531.5,2400
64,1617.5,2550
65,1270,2150
66,1551,2400
67,1501,2350
68,1435,2400
69,1631.5,2400
70,1427,2400
71,1441.5,2550
72,1719,2550
73,1603.5,2600
74,1372.5,2350
75,1336,2250
76,1041.5,2100
77,1480.5,2600
78,1531,2450
79,1695,2550
80,1495,2550
81,1466,2350
82,1381.5,2250
83,1272,2200
84,1556.5,2550
85,1628,2600
86,1686.5,2600
87,1465.5,2700
88,1600.5,2500
89,1593,2550
90,1573,2500
91,1178,2150
92,1511.5,2450
93,1209,2350
94,1499.5,2400
95,1590.5,2500
96,1558.5,2200
97,1482.5,2250
98,1480,2550
99,1269.5,2100
100,1585,2600
101,1519.5,2500
102,1191.5,2000
103,1088.5,2050
104,1478.5,2400
105,1283.5,2100
106,1174.5,2250
107,1450.5,2600
108,1239.5,2250
109,1192.5,2050
110,1483,2250
111,1407.5,2550
112,1425.5,2400
113,1543.5,2300
114,1020.5,2100
115,1624,2550
116,1551,2400
117,1594.5,2500
118,1354.5,2450
119,1403,2550
120,742.5,1700
121,1785.5,2600
122,1568.5,2550
123,1488.5,2300
124,1579.5,2500
125,1480,2350
126,1536.5,2450
127,1550.5,2550
128,1595,2450
129,569.5,1800
130,1491,2500
131,1162.5,2050
132,1463,2250
133,1666.5,2500
134,1496.5,2350
135,1639,2350
136,1560.5,2500
137,1607,2350
138,1381,2350
139,1595,2550
140,1549.5,2500
141,1590,2550
142,1597,2500
143,1525,2350
144,1545.5,2500
145,1403,2450
146,1572,2450
147,1610,2350
148,1444,2350
149,1319,2150
150,1364,2250
151,1423,2350
152,1433.5,2350
153,1313,2100
154,1706.5,2450
155,1094.5,2100
156,1157.5,1950
157,1374.5,2150
158,1372.5,2450
159,1237,2300
160,1201.5,2000
161,1362,2250
162,1395.5,2300
163,1378,2250
164,1429.5,2250
165,1340,2050
166,1033.5,2000
167,1297,2150
168,1273,2100
169,1381.5,2250
170,1152,2000
171,1308,2200
172,1510.5,2450
173,1261,2050
174,1374,2400
175,1464.5,2650
176,1296.5,2150
177,1432.5,2350
178,507.5,1650
179,1587,2400
180,1502.5,2250
181,1657,2300
182,1616.5,2550
183,1428,2250
184,1467,2100
185,927,1600
186,1010,2200
187,1452.5,2350
188,739.5,2350
189,1192.5,2100
190,812.5,1500
191,1256,2000
192,1711,2650
193,1346,2350
194,1388,2300
195,1439.5,2350
196,1076,2100
197,1516,2450
198,382,1450
199,1527,2400
200,1565,2450
201,611,1450
202,857.5,1850
203,1240.5,2050
204,1294.5,2000
205,1180.5,2050
206,1267.5,1850
207,1082,2100
208,1287.5,2100
209,796,1700
210,1442.5,2250
211,1733,2500
212,1369.5,2250
213,1153,2000
214,1539.5,2550
215,1029,2050
216,1811,2600
217,1008.5,2450
218,1623.5,2400
219,1210,2150
220,1232,2100
221,1614,2550
222,1640,2250
223,1572.5,2350
224,1711,2500
225,1515.5,2450
226,1578.5,2200
227,1620.5,2450
228,1045,1600
229,1704,2250
230,1448,2300
231,1633,2400
232,1777,2650
233,705.5,1750
234,1272,2050
235,1345.5,2150
236,796,1600
237,1425,2100
238,1537.5,2350
239,1656.5,2400
240,1603,2200
241,1745.5,2550
242,1548,2200
243,1607,2250
244,1593.5,2550
245,1808,2600
246,1809.5,2450
247,1448,2250
248,1856.5,2500
249,1942,2500
250,1840,2500
251,1785.5,2550
252,1574.5,2450
253,1845,2450
254,1473.5,2150
255,1754.5,2350
256,1569,2250
257,1604.5,2150
258,1727.5,2350
259,1623,2300
260,1569,2250
261,1660,2300
262,1698,2450
263,1700.5,2400
264,1218.5,2100
265,1561,2350
266,1715,2450
267,1525.5,2450
268,1649,2450
269,1480.5,2150
270,1644.5,2600
271,1761,2450
272,1765,2400
273,1300,2100
274,1707.5,2550
275,1398,2200
276,1702,2250
277,1368.5,2250
278,1507,2200
279,1700.5,2350
280,1515,2150
281,1150.5,1900
282,1632,2150
283,1553,2100
284,1532,2250
285,1444.5,2150
286,1559.5,2200
287,1710.5,2450
288,1065,1850
289,1719,2300
290,1730,2350
291,779.5,1800
292,1746,2500
293,1605,2200
294,1502.5,2300
295,1496.5,2300
296,1621,2250
297,1643.5,2200
298,1421,2000
299,1507.5,2150
300,1748,2350
301,1685.5,2200
302,1720.5,2250
303,1790,2500
304,1561.5,2100
305,1729.5,2250
306,1671.5,2300
307,1683.5,2250
308,1624,2250
309,1553.5,2100
310,1363,1950
311,1234.5,1800
312,1506.5,2200
313,1575,2150
314,1558.5,2250
315,1537.5,2400
316,1404,2050
317,1593,2200
318,1343,2150
319,1557,2250
320,1577,2450
321,1514,2150
322,1642,2250
323,1412,2200
324,1654.5,2300
325,1664,2300
326,1499,2300
327,1382,2200
328,1413,2050
329,1350.5,2200
330,1388.5,2250
331,1522.5,2200
332,1574,2050
333,1716.5,2450
334,1367,2050
335,1485,2100
336,1765,2400
337,1634,2450
338,1843,2600
339,1587.5,2300
340,1753.5,2200
341,1557,2250
342,1926.5,2650
343,1754,2450
344,2013,2600
345,1777,2350
346,1692,2400
347,1692,2400
348,1665,2500
349,1688.5,2400
350,1829,2500
351,1678.5,2400
352,1819,2400
353,1915.5,2600
354,1807.5,2350
355,1807,2450
356,1660,2150
357,1853.5,2450
358,1794,2450
359,1737.5,2300
360,1773,2400
361,1850.5,2500
362,1710,2450
363,1737,2250
364,1703.5,2350
365,1627,2200
366,1801,2350
367,1788.5,2500
368,1837.5,2300
369,1689.5,2250
370,1870,2500
371,1915,2550
372,1828,2600
373,1764,2500
374,1876.5,2400
375,1919.5,2500
376,1735.5,2350
377,1876,2500
378,1809.5,2350
379,1860.5,2450
380,1733.5,2550
381,1642.5,2350
382,1882,2450
383,1949.5,2550
384,1544,2200
385,1850.5,2350
386,1529,2000
387,1827,2450
388,1799.5,2350
389,1650,2300
390,1793,2350
391,1855.5,2300
392,1452.5,2100
393,1874.5,2400
394,1713,2150
395,1883.5,2350
396,2002,2550
397,1982,2500
398,1945.5,2500
399,1611.5,2300
400,1859.5,2500
401,1853.5,2450
402,1737,2400
403,1875.5,2500
404,1772,2400
405,1592,2300
406,1758.5,2400
407,1869.5,2550
408,1822.5,2600
409,1782.5,2250
410,1749.5,2350
411,1680.5,2400
412,1715.5,2300
413,1753,2600
414,1857,2450
415,1770,2400
416,1845,2500
417,1478,2200
418,1743,2400
419,1967,2500
420,1736.5,2450
421,1415.5,2350
422,1660,2500
423,1631,2300
424,1715,2450
425,1652.5,2350
426,1489,2450
427,1083.5,2000
428,1738,2500
429,1611.5,2500
430,1679,2500
431,1250.5,2050
432,1528,2450
433,1520,2150
434,1330.5,2150
435,1596,2500
436,1478.5,2300
437,1597,2500
438,1810,2600
439,1498.5,2300
440,1535,2150
441,1764.5,2600
442,1475,2250
443,1487,2250
444,1569,2300
445,1392.5,2150
446,1568.5,2350
447,1400,2400
448,1565.5,2350
449,1540.5,2450
450,1619.5,2400
451,1682.5,2400
452,1628,2600
453,1605,2300
454,1688.5,2450
455,1611,2250
456,1579,2350
457,1569.5,2400
458,1561,2400
459,1611,2300
460,1587,2200
461,1492,2150
462,1396,2150
463,1425,2300
464,1613.5,2400
465,1597,2300
466,1650.5,2350
467,1633,2450
468,1540.5,2200
469,1831,2550
470,1645.5,2350
471,1846,2500
472,1568.5,2250
473,1537.5,2450
474,1597,2300
475,1632.5,2500
476,1730.5,2300
477,1634,2450
478,1494,2250
479,1578,2250
480,1698.5,2450
481,1705.5,2300
482,1798,2600
483,1639,2550
484,1770,2500
485,1765,2550
486,1794,2400
487,1680.5,2400
488,1518.5,2400
489,1636.5,2450
490,1773,2400
491,1478.5,2250
492,1744.5,2450
493,1635.5,2400
494,1588.5,2400
495,1694,2600
496,1764,2450
497,1702,2500
498,1701.5,2500
499,1622,2350
500,1736,2500
