generation,averageFitness,topFitness
0,246.5,1450
1,1033.5,2100
2,855,1850
3,1043.5,2150
4,969.5,2100
5,1256.5,2350
6,1187,2400
7,1157,2100
8,1120,2250
9,1245,2200
10,1386,2350
11,1321,2300
12,1093.5,2150
13,1270,2300
14,1321.5,2450
15,1040.5,2100
16,1391.5,2150
17,867.5,2150
18,1072,2150
19,1258,2150
20,1197,2550
21,1239,2150
22,1191,2150
23,1044,1950
24,1353,2450
25,1000.5,2150
26,1453.5,2650
27,1326.5,2300
28,954,1900
29,1329,2150
30,1214,2100
31,1232,2450
32,1476,2550
33,1324.5,2400
34,1207.5,2400
35,786.5,1900
36,1499.5,2450
37,749,1750
38,1059.5,2400
39,1417.5,2300
40,784,1800
41,1266,2050
42,1106.5,2150
43,1111,2150
44,1255,2350
45,1401.5,2400
46,1185.5,2350
47,1181,2150
48,1352.5,2350
49,890,1700
50,1220,2300
51,937.5,2050
52,1275.5,2300
53,1159.5,2000
54,1217,2200
55,1233,2150
56,1421,2400
57,1191,2250
58,1382,2200
59,974.5,2050
60,1264,2300
61,1466.5,2200
62,1193.5,2050
63,1440.5,2300
64,1343.5,2350
65,1462.5,2350
66,1469,2700
67,1427,2350
68,1180,2100
69,1493,2400
70,1265.5,2100
71,1132.5,2350
72,1523,2500
73,1228,2150
74,1256,2150
75,1397,2450
76,960.5,2300
77,1520.5,2400
78,1353,2350
79,1460,2450
80,1374,2400
81,1514.5,2700
82,1298,2350
83,1487.5,2350
84,1511.5,2500
85,742.5,1800
86,1287,2050
87,906.5,1800
88,981,2100
89,1008.5,2200
90,1034.5,2250
91,1430,2250
92,1224.5,2050
93,1444,2400
94,1242.5,2300
95,1437.5,2400
96,1311.5,2050
97,1384,2500
98,1444,2300
99,1109.5,2350
100,1352.5,2200
101,1121,2100
102,1423.5,2100
103,1097,2000
104,1355,2250
105,1213.5,2100
106,1216,2100
107,845,2050
108,1482,2300
109,1257,2550
110,1080.5,1900
111,1728.5,2650
112,1399,2300
113,1931.5,2500
114,1426.5,2450
115,1229,2050
116,1269.5,2050
117,1382,2300
118,1720,2650
119,1640,2400
120,1698.5,2450
121,1291,2300
122,1440,2400
123,1074.5,1900
124,1066,1900
125,1366,2300
126,1387.5,2400
127,1375.5,2400
128,1262,2050
129,1295.5,1950
130,1422.5,2250
131,1541.5,2250
132,1213,2050
133,999,1850
134,1546,2600
135,1192,1950
136,1382,2300
137,1186,2050
138,1331.5,2250
139,1103.5,1750
140,1053.5,1900
141,1343.5,2350
142,1004,2050
143,836.5,1800
144,1490,2450
145,1360,2150
146,1096,1900
147,1400,2050
148,1308,2350
149,1282.5,2250
150,1538,2300
151,1570.5,2800
152,858.5,1750
153,1296.5,2350
154,343,1500
155,1467,2250
156,630.5,1650
157,1230.5,2200
158,232,1900
159,1483,2250
160,1220.5,2250
161,558.5,1900
162,1411,2200
163,1000,1800
164,564.5,1950
165,1620,2300
166,909,1750
167,1375.5,2250
168,1358,2350
169,1319.5,2150
170,1330.5,2400
171,1111.5,2200
172,1364,2250
173,1539.5,2250
174,1133,2250
175,1246.5,2300
176,1401,2450
177,1187.5,2000
178,1288,2250
179,1314,2200
180,1069.5,2100
181,1651.5,2500
182,1294,2300
183,1268.5,2450
184,1179.5,2450
185,1441.5,2400
186,1183.5,2100
187,1589,2350
188,1590.5,2250
