Generation,Average,Best,Updates
0,1576,2700,155531
1,1830,3200,139832
2,2166,3600,143684
3,2913,4000,192052
4,1760,3100,108399
5,2625,3800,180015
6,2537,3600,168399
7,2076,3400,135467
8,1896,3600,127444
9,1501,3300,87098
10,2450,3900,166311
11,2315,4400,129557
12,2049,3700,120999
13,2416,3900,171877
14,2562,4200,175682
15,2370,3700,165009
16,2286,3400,157873
17,2771,3700,169463
18,2656,4200,186450
19,2522,3600,168228
20,2779,3700,182296
21,2812,4000,170394
22,2679,3500,177287
23,2780,3900,187345
