Generation,Orientation Variance,Velocity Variance
0,0.171385886441211,0.172426106861006
1,0.119104459232299,0.0338381635479518
2,0.110352813513753,0.0195560876936355
3,0.118844697760396,0.0245391943227118
4,0.0623274505640698,0.0153801757377676
5,0.0824088861939296,0.0160056378127534
6,0.0708858503536166,0.0134156328111038
7,0.0806865467103845,0.0190522188944267
8,0.0581919503892279,0.00728215011956198
9,0.0638104628820797,0.00636531990360375
10,0.0525866882978935,0.00865146071823917
11,0.0554947421426037,0.0096442730890512
12,0.0468023658647765,0.0090817804605489
13,0.0452552082516188,0.0169586407988349
14,0.0245746001047478,0.00620331465595034
15,0.0356760354220933,0.00760324410696704
16,0.0269532837696622,0.0046801148387148
17,0.0340057566358516,0.00396514252657076
18,0.0397662134908197,0.00996834814891097
19,0.0249971370943275,0.0068584177500638
20,0.0240162193545113,0.00375513350166769
21,0.0351980366877133,0.00858952421588029
22,0.0224303088635848,0.00717731715444947
23,0.0273780985380829,0.0077737637880011
24,0.0197761517794067,0.0073324292465429
25,0.0227878056786306,0.00376633143533827
26,0.0219542814972537,0.0043204111259688
27,0.0149780029106775,0.00432477600909057
28,0.0181040357054188,0.00214329563178746
29,0.0132824294612873,0.00256723943795073
30,0.0140657715312702,0.00222197361266499
31,0.0109784163844005,0.00295180897054747
32,0.0188584622152238,0.00576786787830522
33,0.011883713699877,0.00313318710306085
34,0.0154479659111177,0.00605122075108691
35,0.017031800795419,0.00163178259556708
36,0.0186706921106352,0.00182394399300134
37,0.0144135716210733,0.00445943761931282
38,0.0157820579148838,0.00385303042657758
39,0.00898443564865535,0.00193133274828606
40,0.0058869206700084,0.00179138878606696
41,0.00407773030838561,0.000675038500995904
42,0.00504723598004108,0.00314173083352444
43,0.00672562332326544,0.00523361242856769
44,0.010272808740464,0.00613246603146149
45,0.00534316035902541,0.00196505146472714
46,0.0044017945129669,0.00250524649681009
47,0.00673580528448207,0.00372088902507959
48,0.0042402298103457,0.00291821556374243
49,0.00457169330154021,0.000508583224515308
50,0.00438376067375266,0.000349263492131679
51,0.0044143107977204,0.0029039318783587
52,0.00523731177552371,0.00204745389066507
53,0.00577580150069714,0.00049556449686402
54,0.00656075809820358,0.00303998157556686
55,0.00480650568846936,0.00103586682644765
56,0.00413931736106235,0.00261983736365866
57,0.00402633199962415,0.00151314377753345
58,0.00842879515070047,0.00147939045354353
59,0.00676339852910162,0.00217657617204725
60,0.0072438106390062,0.00216741921167018
61,0.00481338431067839,0.000328394539351316
62,0.00844013613307647,0.00419881713843747
63,0.00625464972762231,0.000397753599150881
64,0.00844860048550096,0.00173026373030648
65,0.00734939950695801,0.00185711430910269
66,0.00637386823703984,0.000800768036142203
67,0.00690705349436101,0.000936136262438981
68,0.00542294959892984,0.00149256026293188
69,0.00459948044483614,0.00277993124604477
70,0.00551037109869706,0.00539277895004395
71,0.00521611979111826,0.00402823850461604
72,0.00655657906458734,0.000187643749587939
73,0.00590476042154668,0.00124454678354017
74,0.00478879955494374,0.000316941233088731
75,0.00666318605524231,0.00209491201026155
76,0.00176087362589089,0.00287717871842774
77,0.00162879347097694,0.00121795639904293
78,0.00259421515930781,0.00158889164465486
79,0.00192429002236622,0.00161440749093906
80,0.00386883142614103,0.00177743812709224
81,0.00402695490465989,0.000108471649344392
82,0.0036481961362809,0.000618518118413646
83,0.00311876842837838,0.000296881361733005
84,0.00322295002247202,0.00120950659640689
85,0.00310636862254937,0.00101322983965958
86,0.00193109634269771,0.000138536262082488
87,0.002849984342822,0.00077754969509019
88,0.00258330512783868,0.00199600477580618
89,0.00491964692353834,0.000248788036305509
90,0.00370915111039902,0.00118804617439155
91,0.00254509651051164,0.000805824783018135
92,0.0027566101816757,0.00122645313393141
93,0.00374060307318963,0.00127946514111103
94,0.00480271970058015,0.00117034982692931
95,0.00446851361324391,0.00246225419064359
96,0.00363536100540785,0.000634663897451925
97,0.00390044264968913,0.000456887918109919
98,0.00281486623024809,0.000739834358627689
