Generation,Average,Best,Updates
0,1340,3200,132117
1,2315,3700,158298
2,2748,4000,190501
3,2497,3700,174065
4,2142,3700,140683
5,2430,3500,172760
6,1784,3400,100679
7,2188,3500,142125
8,2183,3900,150686
9,2690,3700,179751
10,2585,3400,166743
11,2612,3800,183166
12,2562,3400,167321
13,2519,3800,154547
14,2720,3500,188951
15,1594,3300,91902
16,2550,3700,165382
17,2361,3300,165450
18,2718,4300,182238
19,2649,3700,176805
20,2721,3900,186570
21,2569,3700,174513
22,2475,3500,171806
23,1757,3100,108359
24,2212,3400,143604
25,1781,2900,116823
26,2500,3700,168589
27,2300,3500,157697
28,1567,3300,102246
29,1651,2800,105436
30,1939,3400,130440
31,2636,3600,185200
32,2080,3200,141237
33,1547,3000,102189
34,2527,3700,179292
35,2554,3900,171762
