generation,averageFitness,topFitness
0,31,900
1,257.5,900
2,176,1250
3,1565,2700
4,1508.5,2550
5,2262,2950
6,613.5,2550
7,2110.5,2850
8,1673,2600
9,1557.5,2800
10,1791,2750
11,2026,2900
12,1819,2900
13,1553.5,2800
14,1876,2800
15,2107.5,2700
16,2197,3000
17,1305.5,2900
18,1633.5,2750
19,1913.5,2900
20,2014.5,2800
21,1850,2850
22,1936,2700
23,1415,2850
24,2032.5,2750
25,943.5,2600
26,1803.5,2750
27,2123.5,2950
28,2175,2850
29,2289.5,2900
30,1584,2900
31,1709,2950
32,874,2100
33,2163.5,2800
34,1825,2450
35,1997.5,2850
36,1915.5,2750
37,1511,2650
38,2513.5,3000
39,2413,3000
40,2199.5,2750
41,1625.5,2750
42,2183,2950
43,2179.5,2900
44,2107,2800
45,2283.5,2950
46,2276,2850
47,2418,3000
48,1927,2950
49,1878.5,2750
50,2271,2900
51,2094,2700
52,1962,2850
53,2309.5,3000
54,2390,2800
55,2410.5,3000
56,2266.5,2900
57,2472.5,2850
58,2002,2550
59,2327.5,2850
60,2065,2650
61,2295.5,3000
62,2151,2850
63,2110.5,2700
64,2423,2850
65,2325,2900
66,2456,2900
67,2256,2900
68,2247.5,2950
69,2300,3000
70,1994,2650
71,2044.5,2750
72,1952,2900
73,2228,2950
74,2169.5,2900
75,2348.5,2900
76,2401,3000
77,2214,2900
78,2202.5,2750
79,2533.5,2950
80,2551.5,3000
81,2340,2950
82,2160,2800
83,2171,2850
84,2158,2900
85,2212.5,2900
86,2033,3000
87,2117,2750
88,2132,2850
89,2024,2900
90,2130.5,2850
91,2091,2900
92,1829,2400
93,2443.5,2950
94,2298,2900
95,2399.5,3000
96,2167,2850
97,2085,2950
98,2164.5,3000
99,2089,2750
100,2025,2850
101,2444,3000
102,2180.5,2900
103,2130.5,3000
104,2327.5,2900
105,1997.5,2750
106,2125.5,2850
107,2297,3000
108,2442,3000
109,2148,3000
110,2431.5,3000
111,2098.5,2900
112,2186.5,2800
113,1996.5,2650
114,2055.5,2950
115,2206.5,2900
116,1937,2650
117,2027,3000
118,1350.5,2350
119,1717.5,2900
120,1965.5,2800
121,2194,3000
122,1667,2800
123,2051.5,3000
124,2145.5,2850
125,2029,2700
126,2212.5,2900
127,2245.5,3000
128,2298,3000
129,2404,3000
130,1852,2800
131,1918,2800
132,2075.5,2850
133,1714.5,2700
134,2286,2900
135,2312.5,3000
136,2235,3000
137,1980,2950
138,2302.5,2900
139,1953.5,2800
140,2050.5,2900
141,2236.5,3000
142,2487,3000
143,1886,2850
144,2280.5,2900
145,1912.5,2850
146,2044.5,2800
