generation,averageFitness,topFitness
0,380,6800
1,917,4300
2,1705,4600
3,1116,3600
4,1669,4600
5,1440,4400
6,1618,3300
7,1349,3300
8,1322,3400
9,2260,5800
10,2334,6300
11,2120,5300
12,1480,10000
13,1536,3700
14,1795,4700
15,1539,3700
16,1676,5400
17,1269,5300
18,2207,6600
19,2733,7200
20,2005,4100
20,2005,4100
