Generation,Average,Best,Updates
0,161,2700,1000
1,609,2000,9000
2,886,2200,10000
3,445,2200,9000
4,1603,3000,7000
5,1709,3700,8000
6,1662,3100,9000
7,1647,3200,6000
8,1764,3500,6000
9,2008,3200,7000
10,1804,2900,7000
11,1744,3500,8000
12,1802,3200,9000
13,2100,3200,8000
14,2107,3400,8000
15,2586,4000,8000
16,2149,3300,6000
17,2161,3400,8000
18,1821,3600,6000
19,2264,3300,6000
20,2004,3300,6000
21,2183,3300,7000
22,2442,3800,7000
23,2218,3600,8000
24,2685,3900,8000
25,2630,3500,6000
26,2306,3700,6000
27,2516,4000,8000
28,2430,3900,8000
29,2447,3400,9000
30,2324,3400,10000
31,2222,3600,9000
32,2278,3500,8000
33,2265,3400,6000
34,2200,3600,7000
35,2427,3700,7000
36,2306,3800,8000
37,2649,3800,8000
38,2131,3500,5000
39,2442,3600,6000
40,2154,3100,6000
41,1970,3500,7000
42,2150,3500,8000
43,2051,3300,6000
44,2306,3500,9000
45,2499,3600,7000
46,2284,3500,9000
47,2256,3400,8000
48,2149,3200,6000
49,2362,3500,9000
50,2278,3700,9000
51,2459,3900,6000
52,2210,3900,7000
53,2826,4100,6000
54,2511,3700,7000
55,2692,3900,7000
56,2603,3700,10000
57,2682,3900,10000
58,2271,3700,9000
59,2431,3900,10000
60,2745,4000,10000
61,2397,3300,9000
62,2437,3600,10000
63,2410,3500,8000
64,2513,3600,9000
65,2673,3900,7000
66,2405,3600,10000
67,2497,4300,10000
68,2529,3900,10000
69,2595,3500,10000
70,2575,3500,10000
71,2827,3800,10000
72,2671,3500,10000
73,2564,3800,10000
74,2494,3600,10000
75,2529,3500,9000
76,2577,3600,10000
77,2565,3600,10000
78,2626,3700,9000
79,2536,4100,7000
80,2648,3500,10000
81,2540,3900,10000
82,2732,3800,10000
83,2554,3700,10000
84,2581,3500,10000
85,2570,3600,10000
86,2737,3700,10000
87,2657,3700,10000
88,2979,4000,10000
89,2803,3900,10000
90,2597,3600,10000
91,2885,4000,10000
92,2511,3600,10000
93,2725,3700,10000
94,2780,4000,10000
95,2653,3700,10000
96,2710,4200,10000
97,2679,3400,10000
98,2451,3800,10000
99,2574,3900,9000
100,2683,4400,9000
101,2482,4000,10000
102,2506,3500,10000
103,2734,4300,10000
104,2138,3700,10000
105,2654,4000,10000
106,2577,3500,10000
107,2535,3400,10000
108,2582,3700,10000
109,2665,3600,10000
110,2630,3700,10000
111,2681,3900,10000
112,2568,4500,10000
113,2491,3900,10000
114,2694,4300,10000
115,2399,3300,10000
116,2746,3700,10000
117,2474,3600,10000
118,2721,3800,10000
119,2557,3400,10000
120,2760,3800,10000
121,2691,4200,10000
122,2712,3700,10000
123,2688,3800,10000
124,2769,3800,10000
125,2488,3500,10000
126,2713,3800,10000
127,2920,4300,10000
128,2620,3800,10000
129,2706,3700,10000
130,2404,3600,10000
131,2726,3600,10000
132,2514,3700,10000
133,2234,3600,10000
134,2759,3900,10000
135,2660,4000,10000
136,2608,3900,10000
137,2582,3600,10000
138,2718,3700,10000
139,2839,4200,10000
140,2737,3800,10000
141,2609,3800,10000
142,2522,3500,10000
143,2551,3700,10000
144,2513,3700,10000
145,2619,3900,10000
146,2674,3700,10000
147,2546,3300,10000
148,2631,4300,10000
149,2756,3900,10000
150,2872,4100,10000
151,2661,4000,10000
152,2463,3500,10000
153,2758,4100,10000
154,2628,4000,10000
155,2736,4100,10000
156,2537,3800,10000
157,2365,3500,10000
158,2514,3800,10000
159,2535,3400,10000
160,2291,3600,10000
161,2711,3800,10000
162,2726,4000,10000
163,2548,3800,10000
164,2677,3800,10000
165,2511,3600,10000
166,2323,3900,10000
167,2672,4000,10000
168,2680,3700,10000
169,2489,3500,10000
170,2779,4000,10000
171,2427,3600,10000
172,2684,3600,10000
173,2599,3900,10000
174,2546,3400,10000
175,2668,3800,10000
176,2485,3600,10000
177,2485,3500,10000
178,2825,3900,10000
179,2747,3800,10000
180,2550,3900,10000
181,2478,3500,10000
182,2566,3700,10000
183,2511,4100,10000
184,2586,3800,10000
185,2499,4100,10000
186,2610,3600,10000
187,2574,4100,10000
188,2516,3500,10000
189,2633,3600,10000
190,2789,3900,10000
191,2523,3700,10000
192,2716,4200,10000
193,2528,3600,10000
194,2508,3900,10000
195,2505,3500,10000
196,2573,3500,10000
197,2771,3800,10000
198,2242,3700,10000
199,2683,4200,10000
200,2784,3700,10000
