Generation,Orientation Variance,Velocity Variance
0,0.0747696483445542,0.0189696677019572
1,0.0478968618752009,0.00129057459314515
2,0.0357293768711835,0.00150127338920615
3,0.0409113468795523,0.0018319101591931
4,0.039845276623456,0.00367386687945852
5,0.0387396366724333,0.00284716843326977
6,0.0385499327374058,0.00345130955476417
7,0.0402330497103255,0.00356905303096679
8,0.0370724647742179,0.00333234976308398
9,0.0442797255258029,0.00310465549506616
10,0.0391845783116709,0.00310819366723096
11,0.0406737752421817,0.00601401269036388
12,0.0331700193323242,0.00313776584274431
13,0.0382305247724036,0.00368744146199821
14,0.0354396127999817,0.00452002892827278
15,0.0354559902271047,0.00498197664851964
16,0.0323539206431989,0.00365246942117073
17,0.0341907488793139,0.00372166105561702
18,0.0396763186372806,0.0035343614386085
19,0.0413003698534027,0.00633031629306477
20,0.0363120235154038,0.00436088777342315
21,0.0363955892582569,0.00586965143093395
22,0.035006968961746,0.00479012344392296
23,0.0379076007668171,0.00558346438725847
24,0.0371052678188403,0.00649516086324332
25,0.0391579173420815,0.00552534666439984
26,0.0352946473007669,0.0110920370214045
27,0.0369927488442005,0.00778724447951273
28,0.0407388977165661,0.00557408404334881
29,0.0191461715585893,0.009096368870683
30,0.0257416215383137,0.00688797790851205
31,0.0157944498236695,0.00489984472311246
32,0.0180445692628501,0.00420084951714592
33,0.0161103395122092,0.00388926882543568
34,0.0222793670427615,0.00449062252248546
35,0.0194745198678315,0.00468735400432527
36,0.0181983972028863,0.00488312049476955
37,0.0287899496175644,0.00453200836522553
38,0.00860552526243504,0.00574147180502741
39,0.0179420741883856,0.00575982644930954
40,0.00779357780686487,0.0069539526081527
41,0.00536672958529375,0.00910537169526569
42,0.00702689599317624,0.00688985588419478
43,0.0102281483095149,0.00725252275908651
44,0.00675798818727972,0.00851758911273585
45,0.00890547169936608,0.0110297861065622
46,0.00614406155653077,0.0115599623702231
47,0.00724812600100738,0.0113811926110542
48,0.00638690241030534,0.00696044062423747
49,0.00832770672768256,0.00538756751329626
50,0.00779664684798405,0.00543182440383382
51,0.00829771553863852,0.00677405196286467
52,0.0138743009679139,0.00636626042769831
53,0.0160083643333856,0.00625512474663303
54,0.0121704600682606,0.00659971272859923
55,0.0114335020048323,0.00365329469678906
56,0.0218322367159623,0.0058414721728278
57,0.0134906465883692,0.00478408593265174
58,0.0106565176815453,0.00433652557811688
59,0.0145391312443538,0.00479447570573463
60,0.00479093370108578,0.0056627625633125
61,0.00797646895526915,0.00598532120846308
62,0.0104250918493407,0.00426389858439627
63,0.00395265346711157,0.00520932768079508
64,0.00677335819325224,0.008007957637524
65,0.00587931576659919,0.00769870111977478
