generation,averageFitness,topFitness
0,494,1500
1,471.5,1500
2,516.5,1450
3,108.5,1100
4,1019,1900
5,980.5,1950
6,316.5,1600
7,569,1600
8,57,1100
9,229,950
10,445.5,1300
11,378.5,1250
12,486.5,1250
13,332.5,1050
14,168.5,1150
15,432,1100
16,319,1050
17,271,1100
18,353.5,1150
19,377.5,1100
20,367,1250
21,497.5,1100
22,294,1150
23,586.5,1250
24,429,1000
25,342.5,1050
26,461,1300
27,759.5,1550
28,429,1150
29,409,1100
30,572,1300
31,353.5,850
32,521.5,1400
33,406,950
34,548.5,1650
35,481,1200
36,378.5,1050
37,555.5,1550
38,531.5,1250
39,553.5,1500
40,488,1300
41,495.5,1150
42,473.5,1150
43,691,1650
44,455.5,1100
45,525,1400
46,425.5,1100
47,492,1450
48,558,1450
49,571.5,1550
50,490,1350
51,298.5,800
52,461.5,1250
53,540,1400
54,652,1500
55,576.5,1250
56,879.5,1600
57,715,1450
58,707,1400
59,528,1050
60,791.5,1450
61,571.5,1400
62,636.5,1450
63,561.5,1300
64,460.5,1400
65,523,1100
66,452,1200
67,615,1500
68,459.5,1100
69,435,950
70,390.5,1050
71,150,750
72,395,1050
73,552.5,1300
74,560.5,1200
75,575.5,1300
76,886,1650
77,692.5,1650
78,739,1450
79,632.5,1750
80,791.5,1700
81,455,1550
82,874.5,1550
83,627,1350
84,693,1650
85,559.5,1400
86,931,1550
87,890.5,1750
88,813.5,1500
89,336,750
90,653,1250
91,443,1100
92,914.5,1700
93,622.5,1150
94,572.5,1250
95,930.5,1800
96,712,1550
97,695.5,1550
98,602,1400
99,203.5,1300
100,1130.5,1800
101,670,1550
102,685,1450
103,618.5,1400
104,752.5,1650
105,447,1800
106,594,1350
107,510.5,1350
108,559,1300
109,741.5,1450
110,664,1550
111,671.5,1550
112,587.5,1300
113,607.5,1350
114,876.5,1700
115,891.5,1750
116,716.5,1300
117,601.5,1500
118,1002,2000
119,912.5,1800
120,938.5,1750
121,765,1900
122,749,1450
123,929.5,1950
124,810,1650
125,826.5,1800
126,437.5,1550
127,749,1800
128,672,1850
129,715,1700
130,936,1600
131,744.5,1450
132,752.5,1600
133,859,1700
134,770,1850
135,820,1900
136,688.5,1700
137,930,1900
138,648,1800
139,1042.5,1750
140,760,1650
141,895,1650
142,733.5,1750
143,655.5,1650
144,894.5,1600
145,674.5,1650
146,1147.5,1950
147,750.5,1700
148,756,1700
149,781.5,1750
150,848.5,1900
151,1088,2050
152,1099,1900
153,1213.5,2100
154,919.5,1850
155,889.5,1800
156,1083,1900
157,924,1800
158,985.5,1850
159,664,1650
160,1113.5,1850
161,754,1600
162,1185.5,1950
163,545.5,1400
164,834,1950
165,967,1850
166,842,1900
167,906,1950
168,1284.5,2000
169,1099.5,1750
170,950,1850
171,1141,2000
172,804.5,1850
173,682.5,2000
174,856,1800
175,817,1700
176,708,1850
177,991,1850
178,598,1500
179,954.5,1750
180,722.5,1900
181,993,1850
182,1130.5,1900
183,1107,1900
184,784.5,1800
185,957.5,1900
186,908.5,1700
187,1140,1850
188,624,1550
189,786,1600
190,946.5,1900
191,895.5,1800
192,911,1650
193,951.5,2200
194,954.5,1800
195,1092,2000
196,867.5,1900
197,1101,2200
198,1084.5,1950
199,791.5,1800
200,947,2000
201,1153.5,1950
202,1186,1950
203,1059.5,1950
204,754.5,1650
205,842,1850
206,983,1900
207,818,1550
208,960,1850
209,864,1900
210,1141,2050
211,1084,1850
212,855.5,1750
213,1057,2050
214,551,2000
215,1116,2050
216,1011.5,2000
217,1221.5,2200
218,1276,2000
219,1395,2000
220,1004,1650
221,1168,1800
222,1288.5,2100
223,1308,1950
224,1239.5,1850
225,1209,1800
226,905,1750
227,864.5,1750
228,970,1900
229,1090.5,1850
230,1362.5,2050
231,1195,2050
232,963.5,1950
233,600,1550
234,1327,1950
235,1138,1850
236,1177,1650
237,1191,1900
238,1506.5,2100
239,869,1800
240,1313,2100
241,1170,2150
242,1256,2050
243,1152.5,1850
244,890,1750
245,1355.5,2250
246,882.5,2100
247,866,1750
248,1062.5,1950
249,1236,1950
250,1260.5,1950
251,1393.5,2200
252,1142.5,1850
253,1127.5,1950
254,1490,2250
255,1280.5,2200
256,1239.5,2000
257,903,1700
258,1741,2350
259,1256.5,2050
260,1435.5,2300
261,1182,2200
262,1201.5,1950
263,1294.5,2250
264,1482.5,2250
265,1207,2000
266,1514,2400
267,1319,2150
268,1434.5,2350
269,1689,2400
270,1456,2350
271,1336.5,2300
272,1450.5,2200
273,1349,2250
274,1527,2550
275,1244.5,2100
276,1547,2400
277,1406.5,2200
278,1277.5,2100
279,1217.5,2350
280,1332.5,2100
281,1339,2200
282,1176,2100
283,1373,2300
284,1228.5,2450
285,1222.5,2250
286,1211,2400
287,1418,2450
288,1102.5,2050
289,1480,2250
290,1123,2100
291,1373,2100
292,1204,2000
293,1437.5,2300
294,1033.5,1900
295,1339.5,2200
296,1514,2350
297,1264.5,2000
298,1415.5,2350
299,1296,2250
300,1488.5,2100
301,1583,2350
302,1399,2100
303,1498.5,2250
304,1560,2450
305,1250.5,2200
306,1344,2100
307,1278.5,2250
308,1417,2250
309,1449.5,2250
310,1436.5,2200
311,1411,2100
312,1007.5,1950
313,1537.5,2200
314,1380.5,2250
315,1612.5,2300
316,1530,2300
317,1540,2400
318,1411.5,2200
319,1468,2400
320,1533,2300
321,1604,2500
322,1534.5,2400
323,1286,2150
324,1586.5,2250
325,1346,2500
326,1595,2400
327,1429.5,2150
328,1722.5,2450
329,1400,2200
330,1479,2300
331,1461,2100
332,1273,2100
333,1520,2400
334,1490,2350
335,1489,2200
336,1593.5,2450
337,1423.5,2300
338,1497,2200
339,1539.5,2400
340,1493,2400
341,1474.5,2300
342,1369,2100
343,1445,2450
344,1507.5,2450
345,1452.5,2350
346,1554,2300
347,1563,2350
348,1593.5,2300
349,1394,2200
350,1665,2200
351,1463.5,2200
352,1457,2200
353,1348.5,2250
354,1380,2150
355,1442,2300
356,1223,2000
357,1428.5,2150
358,1301,2300
359,1421.5,2450
360,1406,2150
361,1345,2400
362,1340.5,2200
363,1425,2100
364,1304,1950
365,1521,2300
366,1547,2450
367,1402,2300
368,1494.5,2400
369,1421,2250
370,1412,2350
371,1392,2400
372,1650.5,2350
373,1477,2400
374,1332.5,2200
375,1381,2200
376,1577,2500
377,1451.5,2550
378,1340,2200
379,1183.5,2200
380,1456.5,2350
381,1384.5,2450
382,1374.5,2350
383,1402,2300
384,1452.5,2250
385,1404,2350
386,1499,2300
387,1427,2400
388,1308.5,2350
389,1455,2350
390,1525,2400
391,1470,2200
392,1456.5,2050
393,1530,2650
394,1602,2350
395,1486,2200
396,1567.5,2300
397,1485,2200
398,1441,2250
399,1490,2250
400,1319,2050
401,1481,2350
402,1333,2250
403,1484,2400
404,1448.5,2150
405,1468,2300
406,1522,2450
407,1363,2350
408,1598,2400
409,1504,2300
410,1324.5,2450
411,1570,2400
412,1535,2450
413,1526,2550
414,1638,2300
415,1531.5,2400
416,1405.5,2200
417,1481.5,2200
418,1540.5,2450
419,1564,2500
420,1613.5,2600
421,1685,2450
422,1624,2200
423,1565.5,2400
424,1365.5,2300
425,1524,2200
426,1614.5,2450
427,1420.5,2400
428,1555.5,2200
429,1582,2350
430,1631,2400
431,1319,2200
432,1617,2350
433,1451,2250
434,1492.5,2300
435,1604,2450
436,1554,2400
437,1475,2100
438,1604.5,2500
439,1637,2350
440,1542.5,2300
441,1538.5,2500
442,1431.5,2350
443,1367,2350
444,1702,2500
445,1524,2550
446,1541,2300
447,1661.5,2500
448,1594,2350
449,1503.5,2050
450,1514,2450
451,1638,2350
452,1716,2650
453,1583,2400
454,1752.5,2700
455,1545.5,2450
456,1630,2550
457,1481.5,2300
458,1598,2450
459,1537,2250
460,1334.5,2150
461,1594,2500
462,1561.5,2450
463,1688.5,2500
464,1560,2450
465,1736,2600
466,1581.5,2450
467,1666,2250
468,1654.5,2500
469,1521,2400
470,1649.5,2450
471,1564.5,2350
472,1488,2150
473,1754,2550
474,1601,2600
