Generation,Average,Best,Updates
0,875,2200,86308
1,2211,3300,151124
2,2404,3800,156761
3,2254,3400,147892
4,2381,3200,158241
5,2005,3200,134215
6,1640,2900,115363
7,2092,3500,141446
8,1690,3100,108184
9,2197,3300,157781
10,1769,2900,108886
11,2063,3300,136690
12,2222,3300,147595
13,1858,3500,121355
14,2057,3200,134670
15,2452,3500,162987
16,2124,3600,145082
17,2138,3100,139738
18,2380,3600,159980
19,2373,3300,161459
20,2264,3100,154376
21,2333,3400,152589
22,2286,3500,152009
23,2264,3700,147346
