generation,averageFitness,topFitness
0,409,1750
1,198.5,1600
2,1396,2550
3,1285.5,2250
4,1398.5,2650
5,2196,2800
6,1835.5,2700
7,1696.5,2450
8,968.5,2800
9,2010,2750
10,1900.5,2900
11,2126,2900
12,1857,2950
13,1968,2700
14,1514.5,2900
15,1858.5,2800
16,2310,2800
17,2203.5,2900
18,2213.5,3000
19,1890.5,2700
20,2350,3000
21,1920,2900
22,2006.5,2950
23,2273,3000
24,2265,2900
25,1796,2600
26,1691.5,2900
27,2296.5,2800
28,1723,2600
29,1971.5,2900
30,2225.5,2850
31,2232.5,3000
32,2153,2900
33,2454.5,2900
34,2469,3000
35,2012,2750
36,2082,2550
37,2391.5,3000
38,1936,2700
39,2093.5,2900
40,2351,3000
41,2467.5,3000
42,2137.5,2850
43,2196,3000
44,2480,2900
45,2201,2950
46,2442,3000
47,2000,2750
48,2378,3000
49,2127,2900
50,2103,2900
51,2155,2800
52,2230,2950
53,2091,2700
54,2110.5,3000
55,2605,3000
56,1394.5,2600
57,2195.5,2750
58,2578.5,3000
59,2288.5,3000
60,2335,3000
61,2213,2800
62,2308.5,2950
63,2028.5,2850
64,2226.5,3000
65,2180.5,2950
66,2141.5,2700
67,1969.5,2950
68,2254,2800
69,1961.5,2950
70,2020,3000
71,1658,2700
72,1874.5,2650
73,1955.5,2600
74,2017.5,2800
75,2064.5,2950
76,1988.5,2900
77,1696.5,2750
78,2351,3000
79,2435.5,2900
80,1825,2750
81,2027.5,2950
82,2156.5,2800
83,1882.5,2750
84,1976.5,2900
85,1957,2700
86,1882,2750
87,2121.5,2900
88,1859.5,2600
89,2089,2900
90,1608,2450
91,2208,2900
92,2134.5,2850
93,1853,2750
94,2115,2900
95,2181.5,2900
96,2216,3000
97,1807.5,2850
98,2671.5,3000
99,1987,2850
100,1698.5,2650
101,2234.5,2850
102,2153,3000
103,1705,2550
104,2287,2900
105,1540.5,2550
106,2109.5,3000
107,2234.5,2850
108,1912.5,2950
109,2149.5,3000
110,1829,2700
111,1979.5,2850
112,2070.5,2950
113,2289.5,3000
114,2254.5,2900
115,2177,2850
116,1984,2950
117,2014.5,2750
118,2098,2800
119,1969,2950
120,1859.5,2900
121,2168.5,2950
122,1889.5,2900
123,2293.5,3000
124,1925.5,2950
125,2296.5,2950
126,2160.5,2850
127,1890,2850
128,1681.5,2650
129,2272,2950
130,2104.5,2950
131,2147,3000
132,1721,2850
133,1900,2850
134,2233.5,2950
135,2171.5,2900
136,1810,2500
137,1955,2600
138,2278.5,3000
139,2004.5,2750
140,1401.5,2550
141,1905.5,2800
142,1866.5,2750
143,2355.5,3000
144,1928,2750
145,2391.5,3000
146,1918.5,2950
147,1805.5,2750
148,1993.5,2950
149,1504,2700
150,1883,2850
151,1873.5,3000
152,2093.5,3000
153,1946,2850
154,2113.5,2950
155,2050,2900
156,2069,2850
157,2318.5,3000
158,2281,2950
159,1688.5,2850
160,2154.5,3000
161,2173,2850
162,2285.5,2950
163,1393.5,2650
164,1438,2650
165,1806.5,2850
166,1995.5,2850
167,1764.5,2600
168,1892,2900
169,2117,2800
170,1561.5,2800
171,1984,2950
172,1970,2750
173,1945,2850
174,1805.5,2700
175,1687.5,2950
176,2188.5,3000
177,2002.5,2900
178,1648.5,2500
179,2258.5,3000
180,1590.5,2650
181,1454,2600
182,1852.5,2800
183,1581.5,2700
184,1964.5,2800
185,1732,2750
186,2006.5,2950
187,2359,2950
188,1939,2950
189,1879.5,2800
190,1133.5,2850
191,1216.5,2900
192,1735.5,2500
193,2115,2800
194,2155,2900
195,2129.5,3000
196,1978,2900
197,2069.5,2900
198,1871.5,2700
199,1788,2650
200,1729.5,2650
