Generation,Orientation Variance,Velocity Variance
1,0.0966504943935881,0.0100780979661747
2,0.0579302145763383,0.00329470119002119
3,0.0679811292224055,0.00317665075053249
4,0.0556015259568144,0.00137144410335757
5,0.0574814506891008,0.00165707907229277
6,0.0591649856768102,0.00158324735775119
7,0.0586482988699273,0.00190345306298036
8,0.067013122357365,0.00217703461404772
9,0.0591837527600462,0.00106814341745451
10,0.0590370304013083,0.000704415257637136
11,0.0552963374011323,0.000332155622284447
12,0.0577584540023525,0.000587614298416144
13,0.0472458622834177,0.000195059229991296
14,0.0510734187496221,0.000458259152231303
15,0.0432034244382183,0.00038003724321675
16,0.0634075551761292,0.000874483140893527
17,0.0549152683614575,0.00107369628364193
18,0.0534066893068187,0.000193421755272754
19,0.0423560895961255,0.000180942759609706
20,0.0516329443632313,0.000574702701365096
21,0.0432405117780871,0.000152252483042911
22,0.0461043707487043,0.00072298501926783
23,0.0403759363441163,0.000355710138773953
24,0.0420393606016149,0.000396244471880918
25,0.0465866123754201,0.000283515054024589
26,0.0430581343668045,0.00033860762696885
27,0.0463465821734423,0.000520698247249906
28,0.0377405106276429,0.000134497608594083
29,0.039634427304866,0.00105934019666554
30,0.0376398774360624,0.00020362665464907
31,0.0485078421305602,0.000310955602213925
32,0.0422364797856091,0.000694923247065859
33,0.0392419998833006,7.94806893163518E-05
34,0.0455562400000995,0.00043431648344835
35,0.0428735947881408,0.000286990048809545
36,0.0298465348929407,0.000929335986991262
37,0.0192093991653954,0.00111981487452672
38,0.0373837858887573,0.00101687034541369
39,0.0297578750265393,0.00163776476719732
40,0.030183940364639,0.000510722525395939
41,0.01849872148481,0.000460712263897537
42,0.0142728516710462,9.9355185821795E-05
43,0.0181637123413747,0.000419426044920725
44,0.0179509423592051,0.000726135316099988
45,0.0190758788523403,0.000177264318683903
46,0.0221300302720392,0.000223013416200575
47,0.020425981512991,9.95727055634166E-05
48,0.0232403414437899,0.000740399422398741
49,0.0219043802613266,0.000223562447075149
50,0.0199119934791707,0.000230882444130021
51,0.0265460633240716,0.000568942559645623
52,0.0214157879182775,0.00155779825769347
53,0.0248156700576471,3.84257341251615E-05
54,0.0279149796445908,0.00219296278370007
55,0.0239265554265134,0.00197605655443664
56,0.0273018103055131,0.000208179550798542
57,0.0234617721276991,0.00151055483806386
58,0.0225947886797486,0.000127327752329264
59,0.0220810521111832,0.000115233835454039
60,0.0267066355248576,3.23980464451156E-05
61,0.0280792867089952,0.000668473348515706
62,0.0245802564346288,7.74955279530844E-05
63,0.0234925015429437,0.000198165967561752
64,0.0280501060359218,0.000353809326283902
