generation,averageFitness,topFitness
0,280,1600
1,186,1700
2,600,2150
3,286.5,1350
4,1137,2650
5,1510,2100
6,976,2150
7,1050.5,2350
8,537,1400
9,1444,2250
10,1630,2400
11,972,2350
12,1270,2600
13,1597,2450
14,725.5,2050
15,667.5,2000
16,1208.5,2600
17,1611.5,2850
18,1170,2350
19,765.5,2500
20,810,2100
21,1123,2800
22,772.5,1900
23,915.5,2350
24,1517,2300
25,1167,2450
26,900.5,1950
27,794.5,2300
28,1560,2550
29,1140.5,2000
30,1020,2000
31,1351.5,2200
32,1159.5,2150
33,674.5,1950
34,1929.5,2750
35,1324.5,2550
36,1225,2250
37,2025,2900
38,1096.5,2500
39,2151,2950
40,1167,2350
41,599.5,1900
42,1130.5,2450
43,604,1900
44,1049,1800
45,1277.5,2400
46,1640.5,2800
47,729.5,2300
48,1173,2200
49,729,2000
50,1021,2150
51,1454.5,2600
52,1279.5,2450
53,1192,2150
54,1210,2350
55,925.5,2150
56,711,1750
57,1282,2050
58,982,1900
59,545,2250
60,626,1550
61,820,2550
62,1076.5,2400
63,1642,2400
64,1612.5,2700
65,1446,2550
66,738.5,2350
67,1418,2500
68,1320,2400
69,1695,2650
70,1773,2850
71,1200,2200
72,1045,1900
73,1706,2850
74,1148.5,2700
75,1441.5,2400
76,1104.5,2150
77,1198.5,2400
78,896,2500
79,1464,2350
80,1312.5,2550
81,1562,2700
82,801.5,2300
83,1099,2450
84,1862,2700
85,1888.5,2700
86,972.5,2200
87,636.5,2250
88,719,1800
89,1322.5,2400
90,642,2250
91,1592,2900
92,710.5,2100
93,740.5,2050
94,1373,2600
95,1379,2250
96,1278.5,2200
97,590,2650
98,661,2000
99,1163.5,2500
100,1100,2250
101,1370,2600
102,896,2650
103,643.5,2150
104,1238.5,2250
105,868,2150
106,914.5,2350
107,1077,2350
108,1099,2100
109,1412.5,2600
110,1092.5,2750
111,1015.5,2350
112,709.5,2350
113,1681.5,2900
114,1259.5,2350
115,1429,2500
116,1843,2900
117,652.5,1950
118,1325.5,2450
119,1290,2800
120,1102,2250
121,804,2200
122,1147,2750
123,1153,2250
124,822,2250
125,840.5,2450
126,767,1750
127,1131.5,2600
128,768,2350
129,962.5,2100
130,822,2350
131,567,1750
132,886,2100
133,1096,2350
134,642,2450
135,558,1850
136,1167,2200
137,594,2000
138,843,2000
139,1116,2250
140,659.5,2000
141,682,2300
142,1135,2100
143,826.5,2250
144,774.5,2750
145,1112,2550
146,594,2400
147,1650,2700
148,1241,2600
149,654.5,1900
150,520.5,1750
151,1057,2750
152,778,2800
153,1241.5,2750
154,901,2300
155,445.5,2500
156,1242.5,2050
157,1339,2450
158,1139.5,2450
159,1284.5,2100
160,993.5,2400
161,1940.5,2850
162,1587.5,2500
163,1351,2900
164,725,2200
165,1087.5,2150
166,1016.5,2100
167,1086.5,2300
168,941,2000
169,739.5,2300
170,1439,2800
171,1267.5,2550
172,1554.5,2750
173,1211,2150
