Generation,Orientation Variance,Velocity Variance
1,0.163247690952531,0.169049871399448
2,0.127783586144236,0.0992314518629719
3,0.117188080146537,0.0479942834485581
4,0.104440473023634,0.0248479984696438
5,0.103718098589902,0.0143075845065066
6,0.098062737296053,0.0167721561127543
7,0.0929930254127207,0.0182937326362742
8,0.0850411803931424,0.015316875710227
9,0.0799147159269177,0.013340149750234
10,0.0844794430726747,0.0129425466338702
11,0.0811006783340992,0.0104031668124001
12,0.0770321373584663,0.0103689857113206
13,0.0686441253970724,0.00527530444162031
14,0.0739946703096838,0.0130142243714294
15,0.0748888915356819,0.00879220671924114
16,0.078691177476338,0.0120882110473807
17,0.0839375452718063,0.013169878982802
18,0.0713532799971003,0.00930357441333448
19,0.0759301580797127,0.00815884170564475
20,0.0683479407758135,0.00370104076560804
21,0.074056714370701,0.00269409537404098
22,0.0712007401931234,0.00490530255305506
23,0.0704451414911105,0.00647399122399236
24,0.0648576447474649,0.00484894491825803
25,0.0639218815632341,0.0030868457526935
26,0.0716400515284426,0.00507836231913505
27,0.0683842952490638,0.00332291612637046
28,0.0692343872998744,0.00704213311589158
29,0.0654457547679956,0.00707231940946577
30,0.0679909925332865,0.00714982150449486
31,0.0755046663005676,0.00858603924083195
32,0.0635518494643878,0.00882876346929561
33,0.0695465493491875,0.00718433574313658
34,0.0727443143740424,0.00915185186271443
35,0.0657784936237139,0.00483941346927799
36,0.0665391698384131,0.00618754405406831
37,0.0607448254853735,0.00978079804868257
38,0.0700776668291042,0.00732649950451207
39,0.0630896908211383,0.00864771075603211
40,0.0674307153735193,0.00456868806834569
41,0.0618156474810319,0.00760492564047445
42,0.0655782059892676,0.00662671776536551
43,0.0641277646697041,0.00625252729198032
44,0.0651844111113808,0.00715225719404772
45,0.060976419405924,0.00515595051883821
46,0.060642905521534,0.010455189370761
47,0.0628556901597591,0.00542039070409507
48,0.0425949697144837,0.00364687768809854
49,0.0526089248948092,0.00423667007549361
50,0.046904684350722,0.00459618900951407
51,0.0464192501104021,0.00171198823341136
52,0.046160470965555,0.00480690776342913
53,0.0362064784472493,0.00397097738284716
54,0.0231623355478998,0.00165252246191326
55,0.0409976442576947,0.00111388799176367
56,0.0463669355436041,0.00210511469563962
57,0.0411429418922915,0.00199476551049969
58,0.0396910022925541,0.00155283686040616
59,0.0310729256521429,0.00490378177153221
60,0.0288213492752345,0.00313629541854605
61,0.0332005328175646,0.00306173708788615
62,0.0262630381747371,0.00182611038589385
63,0.0248481816555578,0.00159881738727975
64,0.0360869772524111,0.00329255634303981
65,0.0245572170422827,0.00109632949867212
66,0.0320144842756871,0.00113427030375117
67,0.0211861415368144,0.00103657796937869
68,0.0320801781932139,0.0012635215223212
69,0.0201628592969888,0.00103889270230779
70,0.0266825680936196,0.00169539276517725
71,0.0291882315967017,0.00104838127110509
72,0.0220085517343232,0.00306946135676436
73,0.0318391298202343,0.00314330243583888
74,0.0231977981746842,0.00176357288717144
75,0.0282338021713356,0.00126298114289948
76,0.0178611442953221,0.00254493874706351
77,0.0181301613710345,0.00186253159490974
78,0.0158228988815927,0.00101568815754521
79,0.0217766572399521,0.00199446731928804
80,0.019491133221728,0.000722869364790024
81,0.0285181414057476,0.000940088430932818
82,0.0182708802676772,0.000752937622354348
83,0.016645304949074,0.00370862215067074
84,0.0198579128534111,0.00198501507012479
85,0.0231914930083278,0.00216641748933898
86,0.0191167181740059,0.000767371068432589
87,0.0186406982268311,0.00252126413943266
88,0.0115038805775972,0.000638372131928364
89,0.0195245898124813,0.00161803050216608
90,0.0176980442610326,0.00226409231519337
91,0.0183357057300044,0.000473783886324607
92,0.0189540314008555,0.00127330666113343
93,0.0170425900574082,0.00226987540682076
94,0.0206068940858167,0.0025630095741734
95,0.0229602746356646,0.00160447959405982
96,0.0173005818904275,0.00704799588593236
97,0.0177783406192,0.00160458431923663
98,0.0141170989417172,0.00347045528348997
99,0.0182307746175476,0.00198644981835411
100,0.0166142760547452,0.00408711850065429
101,0.0127322154136762,0.00404358885757695
102,0.0117731027981014,0.00134535139208745
103,0.0193156457425863,0.000721504343638329
104,0.00834207758270643,0.000587772218125391
105,0.0141491540130418,0.00100374616825725
106,0.0142339827730452,0.00135541506552801
107,0.0209908954246446,0.0026104609816232
108,0.00890148836862002,0.000295254647400888
109,0.0170605809423442,0.00287352940465811
110,0.0118813308881419,0.00189326086735427
111,0.0126538011336713,0.00144831954213429
112,0.0188036139283816,0.000330314472537407
113,0.00965598055017542,0.000907658045100853
114,0.0185179884611787,0.00132371295238934
