Generation,Average,Best,Updates
0,55,900,495
1,597,2200,5373
2,768,2500,6911
3,1053,2500,9476
4,1232,2800,11082
5,1531,2900,13779
6,1288,3300,11592
7,1660,3000,14939
8,1466,3000,13193
9,2096,3900,18862
10,2164,3600,19474
11,2323,3600,20906
12,2577,3600,23192
13,2418,3800,21760
14,2616,3800,23543
15,2564,3900,23074
16,2605,3600,23443
17,2679,3600,24107
18,2600,3800,23400
19,2146,3800,19311
20,2361,3700,21248
21,2533,3900,22796
22,2555,3800,22995
23,2592,3900,23323
24,2590,4000,23309
25,2530,3700,22768
26,2408,4000,21669
27,2508,3700,22571
28,2371,3700,21332
29,2399,4500,21588
30,2526,3400,22732
31,2521,3400,22688
32,2612,4000,23508
33,2224,3600,20013
34,2591,3900,23317
35,2577,4100,23189
36,2612,3800,23504
37,2609,3600,23479
38,2522,3700,22698
39,2552,3700,22966
40,2905,4000,26145
41,2490,3800,22410
42,2608,3800,23470
43,2674,3800,24059
44,2586,4100,23274
45,2879,4300,25911
46,2494,3800,22445
47,2667,3800,24002
48,2683,4000,24144
49,2637,4000,23725
50,2428,3700,21840
51,2546,3800,22909
52,2603,4100,23416
53,2617,3500,23552
54,2389,3600,21501
55,2641,3900,23768
56,2188,3700,19692
57,2589,3800,23297
58,2345,3700,21098
59,2624,3700,23615
60,2629,3600,23659
61,2558,3700,23020
62,2862,3700,25750
63,2462,3900,22158
64,2862,4000,25748
65,2542,3600,22878
66,2668,3900,24012
67,2813,4000,25316
68,2613,3900,23515
69,2594,3700,23344
70,2619,3800,23562
71,2570,3800,23128
72,2544,3700,22895
73,2543,3500,22875
74,2559,3700,23030
75,2686,3700,24173
76,2704,3900,24335
77,2486,3500,22372
78,2347,3400,21122
79,2707,3600,24361
80,2881,4000,25920
81,2697,4100,24264
82,2541,3900,22868
83,2724,3900,24510
84,2803,3800,25227
85,2544,3600,22888
86,2753,3800,24776
87,2785,3900,25060
88,2773,3900,24955
89,2659,3700,23927
90,2605,3700,23445
91,2580,3700,23214
92,2325,3600,20914
93,2693,4200,24235
94,2533,3700,22793
95,2471,4000,22235
96,2464,3700,22173
97,2317,3900,20845
98,2639,3800,23749
99,2546,3700,22912
100,2589,3800,23299
101,2757,3800,24810
102,2451,3500,22058
103,2663,3600,23965
104,2840,4000,25557
105,2424,4000,21814
106,2680,3400,24120
107,2321,3600,20888
108,2756,3900,24802
109,2637,3800,23730
110,2697,3800,24272
111,2520,3700,22678
112,2705,4000,24343
113,2660,3800,23939
114,2649,3700,23840
115,2660,3800,23928
116,2772,3800,24947
117,2715,3900,24431
118,2557,3500,23011
119,2504,3700,22528
120,2720,4200,24478
121,2634,3700,23702
122,2622,3800,23596
123,2640,4000,23758
124,2614,3800,23524
125,2739,4500,24649
126,2695,3900,24253
127,2625,4100,23625
128,2879,4200,25909
129,2513,3700,22616
130,2354,3600,21185
131,2651,3500,23859
132,2352,3500,21164
133,2610,3600,23489
134,2757,4000,24810
135,2547,3500,22922
136,2569,3900,23121
137,2631,3800,23671
138,2649,3900,23839
139,2606,3800,23453
140,2559,3900,23031
141,2753,3600,24773
142,2643,4000,23785
143,2746,3800,24710
144,2646,3800,23813
145,2636,3800,23710
146,2471,3800,22239
147,2658,3600,23918
148,2804,4400,25233
149,2414,3300,21725
150,2675,4100,24072
151,2633,3500,23695
152,2489,4400,22400
153,2623,3700,23606
154,2842,4600,25574
155,2561,4000,23041
156,2584,3500,23253
157,2683,3900,24144
158,2662,3500,23957
159,2701,3700,24309
160,2630,4300,23662
161,2788,4400,25091
162,2736,3900,24623
163,2574,3600,23164
164,2565,3700,23072
165,2376,3400,21383
166,2767,4000,24898
167,2738,3600,24640
168,2683,4000,24146
169,2828,3900,25452
170,2850,4000,25650
171,2877,3900,25892
172,2700,3900,24297
173,2584,3800,23252
174,2595,3900,23353
175,2616,3700,23544
176,2702,3700,24317
177,2925,4000,26316
178,2950,4300,26548
179,2377,3900,21392
180,2754,3800,24785
181,2641,3800,23767
182,2589,3700,23298
183,2585,3800,23265
184,2542,3800,22878
185,2670,3900,24029
186,2664,3900,23969
187,2753,4300,24773
188,2577,3800,23177
189,2680,3700,24119
190,2631,3800,23677
191,2566,3900,23090
192,2709,3700,24379
193,2579,3800,23211
194,2603,4000,23424
195,2386,3300,21465
196,2345,3300,21104
197,2642,4100,23776
198,2547,3900,22922
199,2648,4000,23830
200,2678,3800,24100
