generation,averageFitness,topFitness
0,80.5,950
1,187,1600
2,506.5,1200
3,298,900
4,808,1550
5,531,1550
6,369.5,1500
7,34.5,1050
8,212,1000
9,189.5,1000
10,320,850
11,319,1200
12,613.5,1850
13,252.5,1000
14,635.5,1650
15,278.5,1000
16,65.5,750
17,102,850
18,244,1000
19,371,1750
20,785.5,2000
21,982.5,1800
22,689.5,1400
23,134.5,500
24,1050,1950
25,258,1550
26,448,1450
27,623,1500
28,539,1350
29,514.5,1100
30,187.5,1200
31,534.5,1550
32,604.5,1200
33,660,1300
34,763,1200
35,417.5,1200
36,1034,1900
37,755,1750
38,323.5,1400
39,351,1200
40,427.5,1550
41,686.5,1600
42,402.5,1650
43,923,1450
44,669.5,1350
45,952.5,1900
46,1027,2100
47,1299,2150
48,622,1450
49,549,1650
50,1174,1900
51,509,1400
52,666,1850
53,471.5,1400
54,1423,2200
55,892.5,2000
56,1779.5,2350
57,1183,2100
58,647.5,2050
59,583,1700
60,1104,1950
61,1560.5,2300
62,835,1950
63,1539.5,2300
64,542,1400
65,1168.5,1800
66,1036,1950
67,1516.5,2550
68,1006,1800
69,1255,2100
70,302.5,1350
71,653.5,1750
72,672,1750
73,936.5,1700
74,856.5,2050
75,1292.5,1900
76,1288.5,2150
77,1589,2500
78,732,1550
79,1619,2400
80,1010,1950
81,824,1850
82,1144.5,2200
83,1453,1600
84,1232.5,1950
85,364.5,1550
86,506.5,1000
87,1039,2400
88,1006,2100
89,1061.5,2600
90,617.5,1350
91,268.5,2600
92,498.5,1950
93,1150,2150
94,1456,2600
95,1238.5,2450
96,1269.5,2750
97,1759,2700
98,1570.5,2700
99,2068,2950
100,1809.5,2650
101,1482,2700
102,1838.5,2850
103,1403,2300
104,1270,2350
105,1450.5,2250
106,1100,2800
107,1610.5,2500
108,1899,2800
109,932,2350
110,581.5,1900
111,1543.5,2650
112,1282,2650
113,1716,2550
114,1187,2500
115,1328.5,2550
116,882,1950
117,1643,2500
118,1395.5,2250
119,1225,2600
120,1078.5,2050
121,1343.5,2450
122,1325.5,2500
123,1172.5,2250
124,1482,2850
125,1768.5,2600
126,1616,2350
127,1334.5,2300
128,1329,2450
129,1319,2500
130,1424,2300
131,1151,2350
132,1725,2750
133,735,2600
134,2058,2700
135,869,1850
136,2119,2850
137,1296.5,2300
138,1215,1900
139,1392,2150
140,915,2000
141,1247,2550
142,2133.5,2750
143,1043,2200
144,1397,2400
145,1591.5,2650
146,1444.5,2800
147,19.5,750
148,1567.5,2600
149,847,1750
150,949.5,2600
151,1863,2800
152,1500,2600
153,931,1750
154,828.5,2300
155,574.5,2050
156,970.5,2400
157,1262.5,2150
158,1078.5,2400
159,1141.5,2150
160,1293,2700
161,1627.5,2800
162,369.5,1300
163,1202,1850
164,1388,2300
165,349,2450
166,1056.5,1900
167,219.5,2350
168,1878,2750
169,438.5,1450
170,811,1900
171,1338,2200
172,1186,2550
173,1346,2350
174,1469,2500
175,1608.5,2450
176,1508.5,2800
177,1948.5,2900
178,1852,2600
179,1525,2200
180,1495.5,2550
181,1273.5,2350
182,2200.5,2900
183,905.5,2100
184,1627,2700
185,905,2500
186,909.5,1550
187,1648,2800
188,1331.5,2300
189,1288,2250
190,1317.5,2200
191,1738.5,2800
192,1723.5,2550
193,1754,2550
194,1576.5,2250
195,1785.5,2500
196,1553,2500
197,1499,2150
198,1427.5,2500
199,2030.5,2700
200,2229.5,2850
201,1784.5,2700
202,1313,2150
203,1287.5,2450
204,1524,2250
205,1809.5,2350
206,1365,2200
207,1408.5,2050
208,1540,2150
209,2402.5,2900
210,2152.5,2850
211,1865,2550
212,1258.5,2250
213,1305.5,1700
214,1742.5,2650
215,1830.5,2450
216,1746,2350
217,1868.5,2600
218,1517.5,2250
219,1730,2850
220,2346.5,2800
221,2279,2850
222,2392,2900
223,1615,2400
224,1279,1850
225,1489,2350
226,1825.5,2700
227,1485.5,2200
228,2103,2800
229,1874,2900
230,1494,2200
231,2267,2850
232,1201.5,2050
233,1707.5,2550
234,1650,2450
235,1717,2350
236,2051.5,2800
237,1780.5,2750
238,2044.5,2700
239,1814,2300
240,1844,2650
241,1885.5,2500
242,1695.5,2350
243,1877,2550
244,1794.5,2450
245,2233.5,2850
246,2016.5,2600
247,1548,2200
248,1837,2600
249,2067,2800
250,1614,2250
251,2370.5,2850
252,1635,2300
253,1653.5,2800
254,1634.5,2250
255,1486.5,2250
256,2023.5,2750
257,1935,2850
258,2194.5,2850
259,2304,2800
260,2329,2900
261,1875.5,2500
262,1866,2600
263,1589,2200
264,1820.5,2700
265,1813.5,2500
266,1734,2600
267,2300,2950
268,1687.5,2300
269,2334,2900
270,1840.5,2800
271,2365,2900
272,1769,2400
273,1899,2550
274,1855.5,2600
275,1672.5,2350
276,2041.5,2650
277,2260.5,2950
278,1943,2700
279,2246.5,2900
280,1827,2400
281,2375,2900
282,2497,3000
283,2153.5,2750
284,1757,2250
285,2189,2700
286,2184,2800
287,2190,2700
288,1999,2600
289,1706,2500
290,2366.5,2950
291,1503.5,2200
292,2161.5,2750
293,1802.5,2400
294,1861.5,2450
295,1858.5,2350
296,1975.5,2500
297,1587.5,2250
298,2517.5,2950
299,2000.5,2700
300,2251,2850
301,1675,2400
302,1687,2550
303,1825,2700
304,2044.5,2800
305,1719,2400
306,1905,2400
307,2200.5,2800
308,2279,2850
