generation,averageFitness,topFitness
0,526,1050
1,157.5,800
2,73.5,650
3,295.5,1250
4,1124,2050
5,1116,1900
6,865.5,1650
7,1265,2350
8,1355.5,2500
9,1293,2150
10,1258.5,1850
11,1051.5,1950
12,1169.5,2200
13,1897,2800
14,1315.5,2000
15,1398.5,1850
16,1185,1950
17,1382.5,2150
18,1218,2150
19,1517.5,2200
20,1964.5,2550
21,1214.5,1550
22,1110,1750
23,1765,2550
24,1416,2100
25,1746.5,2150
26,1969,2700
27,1315,2000
28,1497.5,2300
29,1375,2250
30,1711,2450
31,1164,1650
32,1309.5,1800
33,1262,1650
34,1888.5,2450
35,1619,2350
36,1140.5,2050
37,1720,2050
38,1425.5,1850
39,1527.5,2350
40,1620,2350
41,1768,2250
42,1428,2150
43,1282,2150
