Generation,Average,Best,Updates
0,1102,2300,108587
1,2259,3400,166076
2,2079,3300,142581
3,1772,3800,118213
4,2336,3700,154551
5,1748,3500,127877
6,1471,4000,90482
7,2163,3500,153873
8,1939,3500,128441
9,2734,3800,185271
10,2127,3600,142109
11,1743,3000,132638
12,1662,3500,117840
13,1378,3800,85191
14,2320,3600,178582
15,1778,4100,116021
16,1525,2800,101301
17,1904,3200,128578
18,2500,3500,182146
19,2362,3500,153520
20,2251,4000,145275
21,1822,3500,117828
22,2261,3400,152664
23,1823,3700,108233
