Generation,Average,Best,Updates
0,241.17,5009,4059
1,866.24,6012,10390
2,1650.32,5011,17634
3,1981.4,10010,25110
4,1759.89,5009,18800
5,1620.7,8010,17047
6,2421.7,8012,44090
7,2267.87,7014,12146
8,1785.83,5017,32421
9,2830.75,6019,30317
10,2899.84,6017,26118
11,3415.52,7013,34328
12,2542.91,8014,20583
13,2062.16,7009,21515
14,2512.15,7011,21964
15,3022.8,7015,19554
16,1849.77,5021,18375
17,3722.73,8019,27672
18,2080.27,6010,24448
19,5102.03,11014,49718
20,5162.65,10013,37878
21,6112.37,12013,58199
22,7651.94,15009,80523
23,5340.1,11013,52906
24,3710.18,12018,50952
25,4911.66,10016,44296
26,7810.35,13010,61486
27,5390.68,11014,37409
28,6379.8,13006,61815
29,5162.24,11013,51919
30,7404.46,14018,53607
31,4372.93,11012,30183
32,5814.87,12017,55972
33,3743.8,8013,36633
34,5596.45,11026,55127
35,4904.34,11017,53584
36,4897.17,12019,48352
37,6704.95,12014,68915
38,5127.44,9015,51528
39,5976.13,10024,58391
40,4585.62,12020,45471
41,4795.62,9022,35277
42,4746.48,11018,45104
43,5058.69,9016,67675
44,5456.11,11019,39472
45,7657.55,15023,59097
46,7467.36,13022,80292
47,6310.6,11025,69831
48,8325.41,13017,54777
49,9836.91,16025,81260
50,13186.46,19022,124040
51,11313.01,21014,28266
52,9420.42,17013,67347
53,12189.29,21014,122277
54,11369.15,20027,76634
55,11288.7,17022,109335
56,11887.87,20016,91370
57,11244.97,19023,89949
58,8854.69,19020,88273
59,13570.86,21018,119891
60,11724.67,20029,93835
61,13029.89,18020,76624
62,14120.81,20015,74318
63,11054.12,17027,107027
64,9189.35,17025,58348
65,10761.31,18021,90205
66,12260.61,19015,86325
67,8131.45,15022,72076
68,11501.37,18019,90323
69,9368.06,15021,93083
70,12378.2,22020,82722
71,10369.12,16019,74030
72,12881.3,19024,114453
73,11909.45,23027,115605
74,10838.23,18017,99827
75,9135.06,16019,77604
76,9307.32,14020,65649
77,8975.15,16019,45105
78,9855.27,14016,62693
79,10496,15016,71407
80,9404.12,15012,65332
81,8495.92,14011,67482
82,7425.66,12018,50911
83,8874.74,14018,62608
