Generation,Average,Best,Updates
0,52.5,650,0
1,264,1550,19000
2,578.5,1700,19000
3,537.5,1800,19000
4,722,2000,19000
5,654.5,1900,19000
6,632.5,1750,19000
7,460.5,1850,19000
8,148.5,1500,19000
9,955,1950,19000
10,1109,1850,19000
11,577,1800,19000
12,301,1400,19000
13,903,1850,19000
14,1107,1700,19000
15,1066.5,1900,19000
16,351.5,1600,19000
17,1051.5,1750,19000
18,727.5,1900,19000
19,910,1750,19000
20,827.5,1650,19000
21,836,1550,19000
22,1201,1950,19000
23,1273.5,2200,19000
24,1258,1900,19000
25,273,1650,19000
26,1540,2150,19000
27,1239,2150,19000
28,1223.5,2100,19000
29,1370.5,2100,19000
30,1413.5,2000,19000
31,1441,2000,19000
32,1244,1950,19000
33,1304,1950,19000
34,1526.5,2200,19000
35,1388.5,2200,19000
36,1064,2300,19000
37,133,1750,19000
38,1535.5,2050,19000
39,982,2050,19000
40,1680,2150,19000
41,1336,2100,19000
42,1402,2200,19000
43,766.5,2050,19000
44,1430,2300,19000
45,1662,2400,19000
46,1207.5,2100,19000
47,1440,2500,19000
48,1503,2050,19000
49,1630,2050,19000
50,1618.5,2250,19000
51,1609.5,2000,19000
52,1600,2250,19000
53,1460.5,2050,19000
54,1586.5,2200,19000
55,1583,2300,19000
56,1485,2050,19000
57,1582,2200,19000
58,1772.5,2400,19000
59,1669.5,2150,19000
60,1595.5,2050,19000
61,1709.5,2150,19000
62,1528.5,2100,19000
63,1751,2250,19000
64,1853.5,2350,19000
65,1685.5,2150,19000
66,1691,2300,19000
67,1705,2200,19000
68,1783.5,2250,19000
69,1881,2500,19000
70,1942.5,2500,19000
71,1567,2250,19000
72,1969,2450,19000
73,1866,2350,19000
74,1906.5,2300,19000
75,2025.5,2500,19000
76,1832,2500,19000
77,1896,2450,19000
78,1997,2550,19000
79,2035.5,2550,19000
80,2027,2500,19000
81,2008,2450,19000
82,1855,2500,19000
83,1847,2400,19000
84,2020,2550,19000
85,2028.5,2450,19000
86,1851.5,2300,19000
87,1799,2400,19000
88,1670.5,2250,19000
89,1947.5,2500,19000
90,1874,2350,19000
91,1806.5,2200,19000
92,1612,2300,19000
93,1642,2350,19000
94,1910,2400,19000
95,1876,2500,19000
96,1792,2400,19000
97,1833.5,2350,19000
98,1905.5,2600,19000
99,1698.5,2150,19000
100,2009,2550,19000
101,1710.5,2400,19000
102,1829.5,2400,19000
103,1870.5,2500,19000
104,1752,2400,19000
105,1731,2250,19000
106,1949,2450,19000
107,1621.5,2350,19000
108,1762.5,2250,19000
109,1770,2350,19000
110,1841,2450,19000
111,1778,2200,19000
112,2014,2500,19000
113,1929,2450,19000
114,1952.5,2350,19000
115,1931,2400,19000
116,1985,2500,19000
117,1860,2300,19000
118,1889.5,2400,19000
119,2002.5,2500,19000
120,1970,2400,19000
