Generation,Orientation Avg,Orientation Stdev,Velocity Avg,Velocity Stdev,Count
0,0.0823699708944,0.0150693937709,0.0212154702067,0.0118523909284,30
1,0.0520758615462,0.0104916598811,0.00391616999583,0.00293494611744,30
2,0.0482318264637,0.0107920785139,0.00266009173545,0.00173169015234,30
3,0.0489802763161,0.014022622184,0.00233046461429,0.00149192554819,30
4,0.0473736388121,0.012330823691,0.00178807719116,0.00115817857981,30
5,0.0478029931316,0.0169422607459,0.00198274702119,0.0014430028988,30
6,0.0429384367708,0.013649266615,0.00185996294927,0.0015836388275,30
7,0.0451402194728,0.0149662671076,0.00145690031261,0.00112452930503,30
8,0.0429883573807,0.0139652402129,0.00167250179607,0.0021060928503,30
9,0.0429728403967,0.0137541087165,0.00179471326275,0.00176270818457,30
10,0.0420159096943,0.0148892032243,0.0018034566312,0.00164463766173,30
11,0.0412433464007,0.0165736348983,0.00173759691103,0.00155334870362,30
12,0.0425683143685,0.017874183844,0.00171467650226,0.00169134251806,30
13,0.0406640049384,0.0166448422355,0.00152404612049,0.00177276366518,30
14,0.0408414605796,0.0163640928564,0.00143832968206,0.00117881525571,30
15,0.0409634179861,0.0176523774711,0.00210909460804,0.00267829530884,30
16,0.0410675839524,0.0174290952616,0.00233488504636,0.00372369781903,30
17,0.0382726791178,0.0172103229682,0.00123571891497,0.00122509688604,30
18,0.0403702034685,0.0171914238188,0.00144349868549,0.00152763204478,30
19,0.0355221123529,0.0154031080568,0.00149401738755,0.00184369534579,30
20,0.0381616802462,0.0148587644165,0.00134341712408,0.00144223209232,30
21,0.0351024608675,0.0155708765055,0.00121976814053,0.00138774205025,30
22,0.0382453046254,0.0191237943073,0.001179414084,0.0012919802632,30
23,0.0331738386688,0.0146390226674,0.00138831773749,0.0017389502383,30
24,0.0360404307803,0.0151201610719,0.00136159989375,0.00154378228796,30
25,0.0340774053871,0.0154297654935,0.00109626194128,0.00128982849797,30
26,0.0342961448916,0.0165677461757,0.001213523067,0.00125805131474,30
27,0.0339590290712,0.0171501293049,0.0014032269105,0.00176899242936,30
28,0.0328082483188,0.0165125455203,0.00127093844074,0.00136859625801,30
29,0.0332192274027,0.0166947222628,0.00140729551296,0.00233293919249,30
30,0.0316447008282,0.0164791604326,0.00129757135177,0.00178196605648,30
31,0.0316357023983,0.0178469356768,0.00149382617711,0.00229819088499,30
32,0.0329991874216,0.0191216790467,0.00120295810226,0.0013451334526,30
33,0.0330073924723,0.0192899971682,0.00108198495934,0.0012123110805,30
34,0.0317964812052,0.0194700442602,0.00128621815013,0.00185675727587,30
35,0.0307925652076,0.0172061029881,0.00115218807444,0.0014241077328,30
36,0.0311670052034,0.0182064153433,0.00113471740993,0.00107443953694,30
37,0.0304651312077,0.0155758619419,0.000861318760233,0.000961669241244,30
38,0.0304489230484,0.0170535496806,0.000899364545302,0.000908494804126,30
39,0.0302304947597,0.015606656086,0.00120640642759,0.00151211325526,30
40,0.0304976023861,0.0170936471778,0.000938698912538,0.000865630212945,30
41,0.0271591213264,0.0134787653842,0.0011484045228,0.00125768103678,30
42,0.0282258356695,0.0145551514933,0.000954749420281,0.00121735557359,30
43,0.0280269813608,0.015296913396,0.00130496288616,0.00160874400597,30
44,0.0283564159605,0.0155458837935,0.00146410848955,0.0021175261109,30
45,0.0264018547498,0.0144311098209,0.00129951816005,0.00155282952218,30
46,0.0284770578988,0.0144781686072,0.00140099607742,0.0019554099978,30
47,0.0267753968459,0.0119580420467,0.00154329372018,0.00206491298049,30
48,0.0292706373365,0.0156797896224,0.00144125890217,0.00187895289099,30
49,0.0271146936214,0.0133798119218,0.00135092491476,0.00181530049037,30
50,0.0248534207974,0.0138980810925,0.00109640747145,0.00137914063882,30
51,0.0247811602993,0.0122014503727,0.0010636077372,0.00113948872204,30
52,0.0239717122956,0.0129174663226,0.00118013863027,0.00125663279693,30
53,0.0233871537296,0.0127837988918,0.00107558338952,0.00118206262679,30
54,0.0220015114284,0.0127396520181,0.00130634097755,0.00175009608538,30
55,0.0220785302534,0.011368019992,0.00107984508755,0.00109742966829,30
56,0.0209352708091,0.0126160164822,0.000992934396507,0.00106434650678,30
57,0.02124381014,0.0127691177531,0.000923201426877,0.00105018705364,30
58,0.021309135242,0.0118410774503,0.00101078739575,0.00103781032944,30
59,0.0219456154784,0.0114477934705,0.00107598760814,0.00119473979401,30
60,0.0219902517694,0.0125040687686,0.00089097698464,0.000816857160118,30
61,0.0217739482812,0.0132888668377,0.00142120349574,0.00188445393084,30
62,0.0213996412145,0.0136968180407,0.00121108503639,0.00147389767345,30
63,0.0203904824241,0.013984370479,0.00103046705657,0.00108610400449,30
64,0.0211820903389,0.0146859154273,0.00110308715065,0.00104649268593,30
65,0.0214956859212,0.013448523832,0.000957353229698,0.00114349069568,30
66,0.0227443387482,0.0146549470152,0.000829604564596,0.000685842023783,30
67,0.0223003619149,0.0134294462643,0.00100304909419,0.00113357797402,30
68,0.0231905752371,0.0137355897601,0.00106914648665,0.00115656004945,30
69,0.0220772833426,0.0144144884136,0.00138173893092,0.00261712812165,30
70,0.0208483057544,0.0127261892824,0.00137248375274,0.00211608206922,30
71,0.0219125022587,0.0142979097877,0.00139540004829,0.00324309810469,30
72,0.0231022440346,0.0152896215662,0.0016072325734,0.0037471537942,30
73,0.0221693017301,0.0157328478413,0.00125423143471,0.00164228277265,30
74,0.0224595665966,0.0148898531692,0.00127492623185,0.00170286821088,30
75,0.0209577938749,0.0123688921183,0.00108023311348,0.00109861679994,30
76,0.0239303741588,0.0153771362629,0.00108202239792,0.0011369203226,30
77,0.0220022651219,0.0151695856586,0.000863131491954,0.000743559025555,30
78,0.0242701067845,0.0142666607987,0.0012299314866,0.00132738141542,30
79,0.0235443339406,0.0134745846112,0.000970297046133,0.000935619511924,30
80,0.0233526408515,0.0115770645869,0.0014913127599,0.00356414509416,30
81,0.0234035784065,0.0136239210873,0.00106708393469,0.00149229354305,30
82,0.0219951088747,0.013565669017,0.00109539813273,0.00106215019971,30
83,0.0196993618376,0.0133816098808,0.000963061325127,0.00102518679523,30
84,0.0200205119498,0.0117598802162,0.00104118466318,0.0011165155689,30
85,0.0191304525164,0.010174950866,0.00109554488933,0.00199525179336,30
86,0.0199728585889,0.0117795574187,0.000915870843352,0.00115652740622,30
87,0.018257673444,0.00972356955877,0.00104305530435,0.00145211486309,30
88,0.019790018195,0.0111559824572,0.000951917628701,0.00134861964491,30
89,0.0200247123288,0.0111985474884,0.00109745003477,0.00129907084647,30
90,0.0195229218452,0.0116257783328,0.000919047061902,0.0010986383672,30
91,0.0201587328372,0.0113494342953,0.00123222590653,0.0014529754235,30
92,0.019874019874,0.0117388599867,0.00118375989564,0.00156787500396,30
93,0.0194427865808,0.00921571891147,0.00105562982339,0.00133369967977,30
94,0.0187477388319,0.0118188193566,0.00104988836688,0.00175463874653,30
95,0.0175734592629,0.00909791783471,0.00112831031127,0.0015465297776,30
96,0.0200567821047,0.0122349090435,0.00136100469704,0.00243723936239,30
97,0.0199781483777,0.0113855040302,0.0014987280917,0.00181261869268,30
98,0.020697858341,0.0131994524186,0.00123613105698,0.00159290799204,30
99,0.0208873628463,0.0117211368821,0.00125351903711,0.0014706194054,30
100,0.0209699555173,0.0110459985167,0.00103326722215,0.00128242462775,30
101,0.0219824503747,0.0119016810738,0.00094756708005,0.00107723558426,30
102,0.0222934291443,0.0135607191016,0.00105840884133,0.00106131993251,30
103,0.0206178107739,0.0110389185835,0.00112958392941,0.00122579720812,30
104,0.0217267672754,0.0121588544979,0.0010595811655,0.000957361750944,30
105,0.0198198492883,0.0121983151326,0.00118932205535,0.00165134210972,30
106,0.0203147549243,0.0121056020815,0.00100447883061,0.00116389207467,30
107,0.0207150659483,0.0154643765344,0.00135963125037,0.00159373055357,30
108,0.0206252747511,0.0149422854764,0.00125712866982,0.00232113814163,30
109,0.0223860135456,0.0137770789452,0.00139761490617,0.00230728736869,30
110,0.0222624231408,0.0169075067026,0.00119627276821,0.00205213827939,30
111,0.0200231924111,0.0137318124039,0.00127036190464,0.00238324925168,30
112,0.0214571979143,0.0126680968507,0.000924473949662,0.00150327318223,30
113,0.0208001870348,0.0118294353421,0.00112159957545,0.00175572093234,30
114,0.0207126903254,0.0115225017147,0.000772172981777,0.00110976217993,30
115,0.0200722250717,0.0121597810762,0.00106209736508,0.00154948937569,30
116,0.0199280830494,0.0128599878745,0.000968232641892,0.00130651046402,30
117,0.0193276308784,0.0102405452006,0.00102769343851,0.00173263080259,30
118,0.0208713540004,0.0128788156923,0.0010654037964,0.00184294428149,30
119,0.020986245589,0.0126596011535,0.000911451532837,0.00179135392804,30
120,0.0204344851299,0.012812924473,0.000958725096398,0.00132880226616,30
121,0.0191838734369,0.010176071721,0.00121823761924,0.00191183321866,30
122,0.0196712664328,0.0117856138179,0.000888703191344,0.00136698915444,30
123,0.0205508272315,0.0126074122418,0.00108298103049,0.00163367566356,30
124,0.0203696591284,0.0113516657579,0.00110934996382,0.0020342629142,30
125,0.0200046718191,0.00995480091204,0.000872727934344,0.000991189214474,30
126,0.0179091384113,0.0110510100634,0.00119615252925,0.00212497447948,30
127,0.0200788293416,0.0110795162877,0.0010119772462,0.00138529759771,30
128,0.0191131940685,0.00996298470415,0.000908601713294,0.00157036066638,30
129,0.0198501263704,0.00922727340154,0.000879925489935,0.00139856566188,30
130,0.0200620483881,0.0107698887564,0.000997377313535,0.0015919834559,30
131,0.0205652008946,0.0102039207637,0.00100223425323,0.00212543880705,30
132,0.0213601349805,0.0103871487248,0.000972426229484,0.00138727913089,30
133,0.0215824398681,0.0116326217891,0.00130353878312,0.00199306685016,30
134,0.0189552643761,0.0105693812447,0.00114808063036,0.00185745442095,30
135,0.0234949732436,0.0167147024419,0.00113384632379,0.00192004606733,30
136,0.0205374099556,0.0103818374419,0.000992192943267,0.00132450005862,30
137,0.02226839096,0.0123907419632,0.000809390947911,0.000943843732061,30
138,0.0210378254356,0.0110861098993,0.000703248614838,0.00101397138728,30
139,0.0206396904386,0.0107855858692,0.000876795971547,0.00151951482509,30
140,0.0202072682653,0.0116457789183,0.000701299882413,0.000877044305169,30
141,0.0237299211838,0.0121510777226,0.000962210146117,0.00120082604588,30
142,0.0237505771664,0.015904960176,0.00130285878255,0.00291198897522,30
143,0.0223623359268,0.0128602696314,0.000851099881483,0.00095791717455,30
144,0.0223661378195,0.0107596006029,0.00104855014633,0.00130708359559,30
145,0.0232060009618,0.0107045383447,0.00095428412807,0.00164831672919,30
146,0.0203231510321,0.00953114405903,0.00092051734481,0.00146351027142,30
147,0.0203247356263,0.0116856947623,0.000925349430245,0.00108412837976,30
148,0.0220739274404,0.0106624674985,0.000890062153417,0.00105641292856,30
149,0.0204371123217,0.0117233651367,0.00117936160097,0.00141062661,30
150,0.0223621365006,0.0110017135928,0.000878254378392,0.00133933407764,30
151,0.0205761878888,0.0124680030278,0.00075426376671,0.00129475918618,30
152,0.0225998840837,0.0125277130826,0.00110877952681,0.00168136076782,30
153,0.0225507257274,0.0159514989234,0.000810147617366,0.00179084504184,30
154,0.0215375900499,0.0131823995647,0.000678518754518,0.00101880835253,30
155,0.0221582090877,0.0140136811729,0.000730327611963,0.00121372811973,30
156,0.0219950366257,0.0121871209887,0.00075659250374,0.00099369478045,30
157,0.0216749436906,0.0139930403673,0.000928115498219,0.00179183876181,30
158,0.0197001826972,0.0115443760587,0.00088995096028,0.00138595080205,30
159,0.0201971053458,0.0113716513397,0.000904970023466,0.00148498158932,30
160,0.0232016546464,0.0125803579895,0.00088442405036,0.00113278796092,30
161,0.0203524805068,0.0113992328998,0.000794743121314,0.00085711467216,30
162,0.021556999636,0.0122958151665,0.0016480239777,0.00367991117662,30
163,0.0220087366717,0.011898761989,0.000760345630284,0.000847456522736,30
164,0.0207541869522,0.0122206462478,0.00103129104834,0.00144324930114,30
165,0.0202329256393,0.0107814741407,0.0007572252553,0.000944417768346,30
166,0.0204549214408,0.0128434816329,0.00120891224614,0.00212079667332,30
167,0.0202740649558,0.0114941637243,0.000923070189502,0.00127508896945,30
168,0.0209768402026,0.0153161579439,0.00110323750348,0.00168107466968,30
169,0.0207952001908,0.0141234727738,0.000908880752894,0.00105996631879,30
170,0.0190064171669,0.0128588421137,0.000863871741603,0.0015493502417,30
171,0.019436164324,0.0142092857741,0.000856029411259,0.00164776068352,30
172,0.0190246585881,0.0144957476932,0.00086504959325,0.00160298248882,30
173,0.0213373266622,0.0144405517049,0.000809761495806,0.00114450397845,30
174,0.0208326064486,0.0139800885879,0.000687275477385,0.000784392410565,30
175,0.0210924312024,0.0124561482862,0.000619817053498,0.000720801215255,30
176,0.0205321598323,0.0125600718453,0.000620277027787,0.000829919943962,30
177,0.0196703399568,0.013439115468,0.000585628440302,0.000566349985336,30
178,0.022041166913,0.0177453649301,0.000808451920333,0.00125929553675,30
179,0.0203233535446,0.0127351463675,0.000506383033322,0.000781183548435,30
180,0.0202954992019,0.013963208844,0.000505729174294,0.000660141514813,30
181,0.0211780774206,0.0143973370838,0.00119110937307,0.00303097914373,30
182,0.0204976681454,0.0135081130517,0.00150681169739,0.00424315317021,30
183,0.019713248559,0.0116798931709,0.00104225724964,0.00262640324693,30
184,0.0182253409034,0.0104209526271,0.000400994779867,0.000468743780255,30
185,0.020639699024,0.0157397042237,0.000611863514062,0.000923268870241,30
186,0.0203385484562,0.0125096031625,0.00106768719772,0.00176522934527,30
187,0.0202735045565,0.0126612779538,0.000618935218713,0.000619552536382,30
188,0.0189809809119,0.0131575758977,0.000607226699174,0.000981750926956,30
189,0.018399929673,0.0133753915598,0.000753308707845,0.00124174109243,30
190,0.0195774101166,0.0139551200712,0.000387462677461,0.000501599969932,30
191,0.0169151656525,0.0104978970383,0.000603087043361,0.000774790616769,30
192,0.018628295967,0.011916288156,0.000407575748531,0.000341324177395,30
193,0.0180332373626,0.0106901296205,0.000438524226419,0.000460186359805,30
194,0.0181291019217,0.0126876580287,0.000623389873785,0.000869969129964,30
195,0.0171508210581,0.010978679494,0.000358913523027,0.000550490895339,30
196,0.0174043817974,0.0128597928482,0.000279903336175,0.00026856731817,30
197,0.0166109133544,0.010109896489,0.00038761887284,0.000462823279596,30
198,0.0153215128017,0.0109707549099,0.000387556650151,0.000668473882181,30
