generation,averageFitness,topFitness
0,315,2150
1,2187.5,2950
2,1647,2750
3,1950,2850
4,1534,2950
5,2077,2800
6,1487,2700
7,783,2500
8,1918,3000
9,1031.5,2800
10,1004,1550
11,1164.5,2750
12,897.5,2000
13,1319,2500
14,1344.5,2500
15,1155,2450
16,1623.5,2350
17,2060.5,2900
18,2426.5,3000
19,1402.5,3000
20,1842.5,3000
21,2014,3000
22,2565.5,3000
23,1377.5,2950
24,2187,3000
25,1178.5,2750
26,1771,2550
27,2077,2800
28,1421.5,3000
29,2099.5,3000
30,1830.5,2750
31,1717.5,2950
32,2106,2850
33,2376,3000
34,2083,3000
35,2324.5,3000
36,2288,3000
37,2127.5,3000
38,2384.5,3000
39,2208,3000
40,1948.5,2900
41,2330.5,3000
42,2257.5,2900
43,1871.5,2700
44,2545.5,3000
45,2409.5,2950
46,2378.5,2950
47,2120.5,2800
48,2467,3000
49,2083,2900
50,2360,3000
51,2376,2900
52,1901.5,2850
53,1754,2850
54,2226.5,2950
55,1740.5,2400
56,2467,3000
57,2147,2950
58,2212,2950
59,793.5,2850
60,2388,2900
61,2654.5,3000
62,2225,2850
63,2313,2900
64,2106,2950
65,2032,2850
66,2242,3000
67,1996.5,2900
68,2156,2850
69,2606,3000
70,2337.5,2750
71,2250.5,2900
72,2290,3000
73,2339.5,3000
74,2268,2950
75,2080,2700
76,2251.5,2850
77,2420.5,3000
78,2558.5,3000
79,2461,3000
80,2504,3000
81,2162.5,2750
82,2404,3000
83,2537,3000
84,2439,2900
85,2461.5,2900
86,2658.5,3000
87,2623,3000
88,2360,3000
89,2138.5,2750
90,2480.5,3000
91,2442.5,2950
92,2159,2700
93,2586,3000
94,2619.5,2950
95,2392,3000
96,2159.5,2700
97,2386.5,2900
98,2534,3000
99,2188.5,2700
100,2479,2900
101,2477.5,3000
102,2356.5,2900
103,2477.5,3000
104,2457,3000
105,2472,2950
106,2476,3000
107,2370.5,2950
108,2415,2900
109,2153.5,2950
110,2193,2950
111,2456.5,2950
112,1847,2700
113,2260.5,2900
114,1966.5,2700
115,2630,2950
116,2352,2950
117,2237.5,3000
118,2452,3000
119,2260,2900
120,2216.5,3000
121,2099.5,2850
122,2065,2750
123,2082,2750
124,2416,3000
125,1574.5,2750
126,2380.5,3000
127,2294.5,2750
128,2308,3000
129,1899.5,2500
130,2360,3000
131,2445,3000
132,2119,2800
133,1720,3000
134,2028,2600
135,2421,3000
136,2392,2950
137,2311,2900
138,2125,2850
139,2027.5,2600
140,2238,3000
141,2242.5,2850
142,2479,3000
143,2418.5,3000
144,2202.5,2850
145,1906,2450
146,2241,3000
147,2127,2800
148,2004.5,2900
149,2029.5,2700
150,2144.5,2900
151,2102,2800
152,2170,2900
153,2083.5,2850
154,2456.5,3000
155,2086.5,2950
156,2295,2900
157,2111.5,2900
158,2129,2900
159,2212,2900
160,2146.5,3000
161,2037,2900
162,2094,2900
163,1994.5,2850
164,2219,3000
165,2353,2950
166,2312.5,3000
167,1844.5,2850
168,1770,2650
169,1829.5,2650
170,1765,2850
171,2340,3000
172,2079,2650
173,2330,3000
174,2042,2650
175,1977,2850
176,1902.5,2950
177,1765,2800
178,1898,2850
179,2155,2900
180,1783,2600
181,2055,2900
182,2170.5,2950
183,1680,2950
184,2030,2800
185,2449.5,3000
186,2161.5,2900
187,1792,2950
188,1741,2900
189,1989,2750
190,2315,3000
191,2413.5,2950
192,1924,2700
193,2381,2900
194,1878,2650
195,1861,2600
196,2105,2750
197,2311,2900
198,2002,2950
199,2084,2850
200,1822.5,2600
