Generation,Average,Best,Updates
0,568,2300,55406
1,1860,3100,127306
2,2428,3700,171139
3,2153,3400,137213
4,2491,3700,165305
5,1966,3500,129636
6,2454,3800,169525
7,1856,3300,114684
8,2624,4000,176588
9,2634,3800,182639
10,2229,3300,146725
11,2095,3600,136371
12,2086,3300,133354
13,1984,3000,126742
14,2639,4200,191381
15,2501,3500,168368
16,2738,3800,188223
17,1965,3300,119338
18,2272,3800,160733
19,2397,4000,159772
20,2235,3400,146027
21,2614,3600,179882
22,2455,3400,164950
23,2556,3700,169770
24,2411,3700,162273
25,2395,3600,154832
26,946,3000,45198
27,2215,3500,152613
28,2320,3700,161261
29,2459,3500,167855
30,1722,3500,112189
31,2627,3600,179095
32,2469,3500,172261
33,2618,3400,174460
34,2620,3800,176202
