generation,averageFitness,topFitness
0,77.5,600
1,133.5,1300
2,439,1200
3,418,1650
4,736,1700
5,543.5,1450
6,407.5,1200
7,656,1750
8,630.5,1400
9,739.5,1600
10,522.5,1500
11,769,1450
12,945.5,1650
13,798.5,1500
14,990.5,1650
15,1124,1950
16,1115,1750
17,992,1850
18,1136,1950
19,1068,1650
20,1314.5,2050
21,1036,1550
22,1108.5,1800
23,1089,1900
24,1131.5,1900
25,1270,1950
26,1055.5,1650
27,1426.5,2000
28,1187,1750
29,1418.5,1950
30,1397,2100
31,1147,1850
32,1138,1900
33,1251,1900
34,1214.5,1850
35,1096,1900
36,1268.5,1900
37,1192.5,1900
38,1207.5,1750
39,1173,2200
40,1525,2050
41,1012.5,1650
42,1426,2200
43,1287.5,1950
44,1224.5,1750
45,1214.5,1950
46,1320.5,1950
47,1005.5,1600
48,1288,2050
49,1059,1850
50,1280.5,2200
51,1350,2100
52,1574.5,2150
53,1098,1700
54,1555,2150
55,1350.5,1800
56,1345.5,1950
57,1438.5,1950
58,1566,2000
59,1457.5,1950
60,1401,1900
61,1457,2150
62,1516.5,2300
63,1185.5,1850
64,1370.5,1900
65,1406,1900
66,1370,2250
67,1363,2300
68,1397.5,2150
69,1238,1800
70,1465.5,2100
71,1420,2000
72,1663.5,2150
73,1326,2000
74,1480.5,2100
75,1387.5,2150
