Generation,Orientation Variance,Velocity Variance
1,0.0794698437851394,0.0330145274354518
2,0.0495302846153607,0.0181641237068663
3,0.0497134109371223,0.00256324178028637
4,0.0607067359089939,0.00340154437982989
5,0.0387099132197416,0.00115086515833474
6,0.0400157836285342,0.000411153664641852
7,0.0455331863620105,0.00266301053277585
8,0.050406434467763,0.000856997664358392
9,0.0401181685036352,0.00133892991258275
10,0.0304358453872755,0.000530731965085194
11,0.0436522033763955,0.000928340084520675
12,0.0380492122629843,0.000432378554474741
13,0.0373956547448587,0.000214428750092342
14,0.048593670206316,0.000215106140530089
15,0.0399837031457943,0.000310475215253771
16,0.0467640618698751,0.00041017783740008
17,0.0388790783342864,0.002688066081002
18,0.041312022319203,0.00156754204701578
19,0.0464822622172708,0.00136209958200577
20,0.03234588150879,0.00339107409537017
21,0.0251562286007391,0.00141920997474553
22,0.0355899985071597,0.00381959136700448
23,0.0336595076425651,0.000873475244332171
24,0.0312025525928219,0.00101837790435559
25,0.0306206256920599,0.00220659491067605
26,0.0370911175267614,0.00263494299294753
27,0.0349627459913029,0.00221395219743603
28,0.0341469952054089,0.00224456477244908
29,0.0317854709111915,0.0019173422418901
30,0.0357024495737269,0.00184395567784316
31,0.0416483926829346,0.00289964599734775
32,0.0466418974781356,0.00295120690559857
33,0.0431233352948578,0.00131381747447225
34,0.0379549559454503,0.00204561920004562
35,0.0354044008133392,0.00124565379814649
36,0.0441107843576616,0.0034782708281425
37,0.0442943643675154,0.00425387198805
38,0.0416217541387389,0.00422866893098038
39,0.044008008552446,0.00128985294502438
40,0.0386581634407345,0.00152963394922962
41,0.0392870448979289,0.00249270793806964
42,0.0378878657392486,0.00126425635458406
43,0.0361773712141995,0.00105553814532789
44,0.0381665903306446,0.00185782201975212
45,0.0274454047907966,0.00236565813547622
46,0.0292038463645945,0.00279601857343173
47,0.0246999779490657,0.000396655733796591
48,0.0231148023140684,0.000755838790697801
49,0.0226317826830588,0.000682897156318004
50,0.0335266732806729,0.00214539882021345
51,0.0364019119583864,0.00188448702505638
52,0.0222106044198846,0.0029928935944174
53,0.0200207135419903,0.00195370275770549
54,0.0307999649664054,0.00216554137289232
55,0.0258089542756616,0.00180744503187639
56,0.043411128779637,0.00216559638089179
57,0.0208663333701315,0.00143333547378818
58,0.0345943041115074,0.0023178479326879
59,0.016268138472179,0.000276283186416661
60,0.0399515921361266,0.00436845067957103
61,0.0243072365280512,0.00095132514872736
62,0.0621629370802563,0.00359713399947551
63,0.0285601267682298,0.000799025149620586
64,0.0614980452016868,0.0021497133753614
65,0.0321043782254723,0.00121113466556967
66,0.0535425045866322,0.00547785295769909
67,0.0595924193483534,0.00405508943811576
68,0.061400480010158,0.0036707468646537
69,0.0457883272034947,0.00277798446255285
70,0.0733914805211328,0.00211307524026492
71,0.0658975907266668,0.00321402332483429
72,0.0734533238634495,0.00253763317479198
73,0.0767924483428458,0.00344315130217079
74,0.0622472295109618,0.002713140736447
75,0.0516561016020348,0.0052451738270881
76,0.0571732719056153,0.00369763742842369
77,0.0443331359644018,0.0026016161773245
78,0.0499078001914297,0.00221151500010634
79,0.0535848020096743,0.00281133189170233
80,0.0532029499799737,0.00172813706157883
81,0.0563740457377316,0.00394499367530732
82,0.0466740762151545,0.00472214048121414
83,0.0568653126581753,0.00455814864002822
84,0.0487992537430156,0.00419308302038454
85,0.0589347324656025,0.00739403923378851
86,0.0566879752690161,0.00714551460815043
87,0.0471894463809936,0.00595766221519246
88,0.0454572114026085,0.00409807243631677
89,0.0495543376108147,0.0045220018964691
90,0.0528477204362498,0.00456587813873939
91,0.0463287727370295,0.00422934808126256
92,0.0598903715826863,0.00550841879697934
93,0.051665886858728,0.0038898071484431
94,0.0497340415349911,0.00374618190774967
95,0.0575634703598824,0.00482613044534104
96,0.0528884568101834,0.00432708145586741
97,0.0528432000739712,0.00449575081459094
98,0.0539119094659532,0.00391461968091959
99,0.0505863529443245,0.0042297769770072
100,0.0463045768117386,0.00211233371692637
101,0.0341295952865263,0.00127344363939131
102,0.0382961092829469,0.00127047509488697
103,0.0302080923126722,0.00393015370032965
104,0.0358067220404679,0.00288031572884729
105,0.0273209884713722,0.000815418151351977
106,0.0345306688392802,0.00404229274149672
107,0.0321150734127781,0.00263558615685309
108,0.0386511347237177,0.00182121355481649
109,0.0235041958355643,0.00216121932885499
110,0.0141875791823651,0.00361617769243611
111,0.0110911819732901,0.000832962936267475
112,0.0162252717682988,0.00280468158740383
113,0.00865242923640281,0.00198710896276412
114,0.0169889130518498,0.00506893887422127
115,0.0170986955084387,0.00365273756689919
116,0.0200514245901708,0.00369592979020076
117,0.0146873200314529,0.00300157290943803
118,0.0186214617292999,0.00518102665198978
119,0.0160833238899367,0.0019570860498599
120,0.019838668065474,0.00280351464989544
121,0.0163665292415952,0.00325922984745286
122,0.0185431571845089,0.00575016947852511
123,0.0145278301619138,0.00621913136800525
124,0.0162786439057915,0.0105586537831174
125,0.0169399864262391,0.00515837671694736
126,0.0208137856336677,0.00431771945803367
127,0.0181892731040888,0.0037466362825929
128,0.0209937959958003,0.00469485404850637
129,0.0210082456467903,0.00499624265585797
130,0.0205481304119826,0.0028027925038113
131,0.0223409209312892,0.00376661599524625
132,0.0181388306832556,0.00349003108708384
133,0.018551465619353,0.00279615063845216
134,0.0206646698506105,0.00282727988284256
135,0.0185729827427211,0.0038059666734585
136,0.0132385109673407,0.00354809164450156
137,0.0152429733379268,0.00187303983419995
138,0.00905644292420772,0.00460262165522929
139,0.00989794300946589,0.00178404555926959
140,0.00923643422102798,0.00289556348035735
141,0.00613116203845958,0.00341107763812845
142,0.0058922630681385,0.00286214769118437
143,0.00609670893899212,0.00303032567177417
144,0.00566509411718212,0.00364216545644112
145,0.00624281175227983,0.00311959849072027
146,0.00750804932165493,0.00274166898479673
147,0.00715317521078338,0.00240301062524008
148,0.0101957470707064,0.00239038215601292
149,0.00623186031610386,0.00233597569828981
150,0.00884888683477755,0.00192382384937889
151,0.0107996691639945,0.00206894094809955
152,0.00879665358603445,0.00108250960792543
153,0.0110139464197343,0.00424393396859754
154,0.00632697200494237,0.00136165745244872
155,0.0105357270279265,0.00657983659474309
156,0.0072703784704654,0.00239950462828569
157,0.0081085953872998,0.00602693673272832
158,0.00872976699852837,0.00432806726097481
159,0.0115625890335214,0.00889622255887885
160,0.0102213739389686,0.00529060014592613
161,0.0110065727148098,0.00534724734811091
162,0.0114507685984702,0.00460365342631661
163,0.0127380990206117,0.00437002740046829
164,0.0115274139064146,0.00400258354685255
165,0.0115139042817517,0.00635343808839161
166,0.0136364241687566,0.00379197155069346
167,0.0150775026335779,0.00432290900745412
168,0.0143122686009783,0.00345616922210222
169,0.0126372457273034,0.0030887456559975
170,0.0143454632493929,0.00528404537899243
171,0.0166367756914262,0.00338802224346104
172,0.014646143858504,0.00302635162890378
173,0.0145685223811899,0.00241058127006745
174,0.0186603348932065,0.00563866487076238
175,0.0220405433318385,0.00417443136055814
176,0.02373580616535,0.00355938588366397
177,0.024211773307369,0.00183662868571455
178,0.0180002716593237,0.00701596308836805
179,0.0248455554067028,0.00317545250965367
180,0.0256486026655821,0.00297172881932189
181,0.0240871166378813,0.00325545939866036
182,0.020495414639463,0.00295433333237844
183,0.0169413673525012,0.0041662273201352
184,0.0137889746700636,0.00212810700524478
185,0.0186909153464622,0.00256633809990414
186,0.0220120019829552,0.00422214022326082
187,0.0152815713685599,0.00355588577185224
188,0.0175531666657346,0.0022704765307824
189,0.0187263112013038,0.00211818621638256
190,0.0180728475611953,0.00260362235588865
191,0.0225424736572131,0.0020722412969859
192,0.0162232982803834,0.00138817277746991
193,0.0185914398223254,0.00249955382340267
194,0.0182199600083209,0.00144108724186594
195,0.015904861427448,0.00281635442863089
196,0.0163223291424453,0.0017400039802895
197,0.0157748202064667,0.00214246856804429
198,0.0210373686659506,0.00211832663344203
199,0.0155492833165857,0.00154751606348899
200,0.0210060642901217,0.00282264984235367
