Generation,Average,Best,Updates
0,96.5,700,10000
1,270,1350,10000
2,748.5,2050,10000
3,893.5,2500,10000
4,1070,2300,10000
5,1099.5,2500,10000
6,1142.5,2400,10000
7,1241.5,2400,10000
8,1111,2050,10000
9,1452,2400,10000
10,1239,2200,10000
11,1132,2350,10000
12,1304.5,2150,10000
13,1268,2350,10000
14,1389,2250,10000
15,1305,2300,10000
16,1493,2400,10000
17,1462.5,2250,10000
18,1380.5,2200,10000
19,1527.5,2450,10000
20,1282,2350,10000
21,1447,2350,10000
22,1668.5,2350,10000
23,1645.5,2450,10000
24,1758.5,2550,10000
25,1674.5,2400,10000
26,1587,2300,10000
27,1819,2550,10000
28,1822,2500,10000
29,1785,2500,10000
30,1680,2600,10000
31,1808.5,2500,10000
32,1760,2600,10000
33,1986.5,2700,10000
34,1882.5,2500,10000
35,1955.5,2600,10000
36,1980.5,2800,10000
37,1971,2500,10000
38,1987,2550,10000
39,2090,2550,10000
40,1885.5,2650,10000
41,1867.5,2500,10000
42,1874.5,2450,10000
43,1851.5,2500,10000
44,2010.5,2650,10000
45,2344.5,2850,10000
46,2039,2500,10000
47,2000,2550,10000
48,2069,2600,10000
49,2091.5,2500,10000
50,1995,2600,10000
51,2093,2650,10000
52,2103.5,2650,10000
53,2160.5,2750,10000
54,2078.5,2650,10000
55,2107,2650,10000
56,2083,2550,10000
57,2238.5,2850,10000
58,2090.5,2750,10000
59,2217.5,2650,10000
60,2118,2650,10000
61,2288,2750,10000
62,2198.5,2750,10000
63,2168,2650,10000
64,2169,2650,10000
65,2288,2700,10000
66,2174.5,2750,10000
67,2071,2650,10000
68,2121,2750,10000
69,2103,2600,10000
70,2128,2600,10000
71,2212.5,2600,10000
72,2163.5,2700,10000
73,2280,2750,10000
74,2204,2850,10000
75,2234,2650,10000
76,2148.5,2700,10000
77,2321,2700,10000
78,2190.5,2650,10000
79,2157.5,2750,10000
80,2206,2750,10000
81,2270.5,2800,10000
82,2082,2500,10000
83,2126,2750,10000
84,2209,2650,10000
85,2148,2700,10000
86,2270.5,2800,10000
87,2283.5,2800,10000
88,2278,2800,10000
89,2256.5,2650,10000
90,2220.5,2650,10000
91,2274.5,2800,10000
92,2165,2650,10000
93,2334.5,2950,10000
94,2321.5,2700,10000
95,2338.5,2800,10000
96,2264.5,2650,10000
97,2333.5,2800,10000
98,2443,2800,10000
99,2379,2850,10000
100,2242,2700,10000
101,2349.5,2750,10000
102,2269,2750,10000
103,2231.5,2850,10000
104,2292.5,2800,10000
105,2270.5,2750,10000
106,2233,2800,10000
107,2287,2900,10000
108,2257.5,2700,10000
109,2213,2800,10000
110,2152,2750,10000
111,2150.5,2550,10000
112,2276.5,2750,10000
113,2282,2900,10000
114,2309.5,3000,10000
