Generation,Average,Best,Samples
122,1389.25,2421.66666667,30
123,1394.98333333,2380.0,30
124,1461.83333333,2531.66666667,30
125,1319.16666667,2310.0,30
126,1315.15,2358.33333333,30
127,1311.66666667,2316.66666667,30
128,1340.31666667,2398.33333333,30
129,1349.55,2431.66666667,30
130,1419.8,2413.33333333,30
131,1409.56666667,2408.33333333,30
132,1439.3,2431.66666667,30
133,1352.55,2460.0,30
134,1279.41666667,2276.66666667,30
135,1332.3,2386.66666667,30
136,1305.4,2381.66666667,30
137,1246.0,2356.66666667,30
138,1262.51666667,2311.66666667,30
139,1308.35,2363.33333333,30
140,1375.45,2363.33333333,30
141,1363.3,2370.0,30
142,1330.66666667,2415.0,30
143,1208.73333333,2275.0,30
144,1370.51666667,2393.33333333,30
145,1413.08333333,2405.0,30
146,1305.88333333,2358.33333333,30
147,1289.55,2315.0,30
148,1323.56666667,2340.0,30
149,1329.0,2408.33333333,30
150,1309.35,2273.33333333,30
151,1285.2,2348.33333333,30
152,1301.91666667,2330.0,30
153,1287.05,2293.33333333,30
154,1366.16666667,2370.0,30
155,1257.38333333,2258.33333333,30
156,1399.28333333,2373.33333333,30
157,1204.61666667,2310.0,30
158,1220.06666667,2266.66666667,30
159,1213.66666667,2291.66666667,30
160,1345.66666667,2386.66666667,30
161,1327.81666667,2311.66666667,30
162,1280.16666667,2328.33333333,30
163,1324.05,2273.33333333,30
164,1188.76666667,2205.0,30
165,1247.73333333,2298.33333333,30
166,1290.35,2275.0,30
167,1116.93333333,2215.0,30
168,1193.78333333,2235.0,30
169,1188.95,2186.66666667,30
170,1111.25,2160.0,30
171,1222.06666667,2298.33333333,30
172,1137.85,2181.66666667,30
173,1139.91666667,2180.0,30
174,1221.31666667,2275.0,30
175,1172.41666667,2226.66666667,30
176,1180.93333333,2245.0,30
177,1171.08333333,2248.33333333,30
178,1183.43333333,2171.66666667,30
179,1152.18333333,2191.66666667,30
180,1074.96666667,2080.0,30
181,1113.4,2168.33333333,30
182,1105.08333333,2161.66666667,30
183,1036.86666667,2096.66666667,30
184,1029.2,2128.33333333,30
185,1090.91666667,2136.66666667,30
186,1083.53333333,2188.33333333,30
187,1093.3,2175.0,30
188,1058.93333333,2138.33333333,30
189,1072.46666667,2118.33333333,30
190,1119.68333333,2138.33333333,30
191,1088.48333333,2088.33333333,30
192,1004.43333333,2036.66666667,30
193,979.15,2083.33333333,30
194,1014.1,2103.33333333,30
195,996.266666667,2058.33333333,30
196,1027.46666667,2111.66666667,30
197,1022.03333333,2100.0,30
198,1017.21666667,2086.66666667,30
199,950.25,2043.33333333,30
200,877.15,1993.33333333,30
201,908.0,2038.33333333,30
202,986.5,2041.66666667,30
203,962.35,2066.66666667,30
204,975.566666667,2036.66666667,30
205,1062.6,2156.66666667,30
206,1087.5,2136.66666667,30
207,1046.61666667,2143.33333333,30
208,1094.86666667,2141.66666667,30
209,959.55,2080.0,30
210,984.2,2040.0,30
211,939.316666667,2048.33333333,30
212,1070.33333333,2216.66666667,30
213,899.716666667,2015.0,30
214,964.916666667,2025.0,30
215,978.133333333,2045.0,30
216,1018.6,2131.66666667,30
217,915.483333333,2005.0,30
218,996.3,2078.33333333,30
219,977.6,2068.33333333,30
220,829.483333333,1998.33333333,30
221,933.616666667,2015.0,30
222,936.6,2023.33333333,30
223,893.8,1938.33333333,30
