Generation,Average,Best,Updates
0,818,3200,80894
1,1687,2900,125886
2,1243,3000,68661
3,2110,3200,143367
4,1733,3300,107446
5,2044,3300,134844
6,2063,3600,144950
7,2398,3600,155688
8,1419,3500,79074
9,1668,3400,111851
10,2753,3800,185303
11,2596,3700,172104
12,2483,3400,165831
13,2431,3300,153314
14,2611,3400,176311
15,2348,3900,150922
16,2796,3500,186246
17,2647,3600,165363
18,2550,3800,170124
19,2544,3500,169451
20,2641,3900,172476
21,2443,3600,155574
22,2434,3500,156680
23,2565,3900,181595
24,1948,3300,117252
25,2665,3600,181391
26,2203,3300,135429
27,1847,3400,115266
28,1436,3200,90371
29,2406,3500,166766
30,2159,3600,146036
