generation,averageFitness,topFitness
0,267.5,1350
1,54.5,500
2,120,1000
3,1032,2600
4,653,2000
5,1020.5,2400
6,1337.5,2900
7,764.5,1200
8,684,2500
9,262.5,1600
10,12,500
11,7.5,150
12,1.5,100
13,10,900
14,689,1500
15,204,1050
16,370.5,1800
17,239.5,1100
18,793,1350
19,419.5,1600
20,43,600
21,905.5,1850
22,381.5,1900
23,662.5,2100
24,337,1250
25,206,800
26,256.5,1250
27,496.5,1750
28,311.5,1250
29,250.5,1000
30,153.5,700
31,578.5,1500
32,494.5,1700
33,911,1750
34,234,950
35,216,1950
36,392,1150
37,159.5,1150
38,383.5,1150
39,678.5,1500
40,538,1400
41,593.5,2550
42,242,1500
43,587,1300
44,75,900
45,543,2000
46,869.5,1950
47,685,2000
48,657,1600
49,1111,2000
50,341.5,1750
51,529.5,2000
52,527,1600
53,661,1950
54,650.5,1400
55,1001,2000
56,463,1500
57,241.5,1500
58,479.5,1800
59,715.5,2250
60,244.5,1200
61,927,2100
62,544.5,1500
63,399.5,1850
64,591.5,1650
65,463,1600
66,395.5,1300
67,387,1650
68,630,1450
69,497.5,1500
70,521,1200
71,274.5,1800
72,608.5,1900
73,553.5,1650
74,297,1550
75,527.5,1400
76,227.5,1200
77,375,1300
78,769,1800
79,787.5,1300
80,227,1150
81,486,2050
82,503.5,1250
83,389,1400
84,549.5,1500
85,503,1800
86,493,1750
87,999,2750
88,1142.5,2200
89,203.5,1350
90,292.5,1950
91,231.5,1350
92,400.5,1500
93,724.5,2050
94,845,2000
95,876.5,2150
96,741.5,2250
97,518.5,2400
98,479,1550
99,487,1550
100,387,2050
101,858.5,1950
102,353.5,1450
103,459,1500
104,649,1650
105,403.5,1450
106,798.5,1750
107,929,2200
108,1075.5,2500
109,701.5,1700
110,697.5,1700
111,270.5,1750
112,700.5,1800
113,558.5,2000
114,724,1950
115,566,1700
116,611.5,1250
117,254.5,1600
118,331,1900
119,985,1650
120,521.5,1350
121,472,1400
122,536.5,1800
123,946,2350
124,371.5,1500
125,746.5,2050
126,503.5,1300
127,436,1650
128,594,1550
129,683.5,1700
130,1085.5,2300
131,1336.5,2750
132,477.5,2000
133,378.5,1400
134,1052,2000
135,352.5,1700
136,497,1900
137,1176.5,2250
138,1479,2350
139,361,2050
140,1126.5,2000
141,429.5,1400
142,1032,2450
143,1348,2400
144,1387,2250
145,748.5,1950
146,1035.5,2000
147,903.5,1950
148,460,1900
149,1241,2150
150,839,1950
151,848.5,1650
152,433,1200
153,1112.5,2500
154,919.5,2150
155,1157,2400
156,1326,2250
157,573,1500
158,495.5,1500
159,667,2100
160,1305,2350
161,915,2050
162,939,1950
163,587.5,2050
164,688,2300
165,788,1750
166,928.5,2050
167,1458,2250
168,653.5,2450
169,999,2350
170,1114,1900
171,1047,2350
172,855,2050
173,455,1900
174,868.5,2400
175,708.5,2200
176,832.5,2050
177,1322.5,2000
178,1297.5,2400
179,858.5,2200
180,754,2000
181,911.5,2450
182,776,1950
183,363,2000
184,1074.5,1750
185,1171,2600
186,1000,2200
187,632,1750
188,573.5,2600
189,958.5,1950
190,1090,2250
191,588.5,1950
192,1396.5,2550
193,1280.5,2500
194,2248,3000
195,1051,2050
196,969,2150
197,1742,2650
198,1006.5,2200
199,1627,2600
200,1686,2800
201,1579,2500
202,1407,2750
203,1148,2250
204,1688,2600
205,1706.5,2900
206,1443.5,2750
207,1638.5,2700
208,1462,2600
209,1277,2150
210,1319,2400
211,1409,2300
212,1667.5,2600
213,1601,2700
214,1199,2200
215,1724.5,2750
216,1737.5,2700
217,1732,2700
218,1828,2750
219,2058.5,2850
220,1601.5,2450
221,1658,2750
222,1591,2700
223,1853.5,2700
224,1270,2550
225,1524.5,2600
226,1530,2750
227,1741.5,2750
228,1845,2850
229,1249.5,2350
230,1517,2600
231,1489,2550
232,1405,2700
233,1698.5,2750
234,1770.5,2750
235,1868.5,2800
236,1111.5,2350
237,177,1750
238,935,2100
239,1514.5,2750
240,1647.5,2750
241,1525,2450
242,1920.5,2900
243,1500.5,2600
244,1520,2850
245,1322.5,2550
246,1223.5,2550
247,975.5,2250
248,1331.5,2600
249,1338,2700
250,951.5,2400
251,1696.5,2950
252,1082,2550
253,1309.5,2600
254,1612,2850
255,1322.5,2650
256,1260.5,2600
257,1511,2650
258,1705,2750
259,1471.5,2850
260,1515,2500
261,1759.5,2650
262,1655.5,2750
263,1662.5,2650
264,1721,2850
265,1665.5,2800
266,1297,2400
267,1694.5,2750
268,1705.5,2650
269,1508.5,2300
270,1307,2600
271,1469.5,2800
272,1381,2650
273,1164,2500
274,1657,2900
275,1244,2850
276,1373.5,2700
277,1311,2550
278,1489.5,2550
279,1326.5,2450
280,1503,2500
281,1135.5,2600
282,1139,2750
283,951,2200
284,949.5,2450
285,772,1900
286,739.5,1750
287,855.5,2100
288,1008,2150
289,532.5,1950
290,909.5,2300
291,579.5,1700
292,795.5,2150
293,1322.5,2550
294,1547,3000
295,1233.5,2650
296,1020,2300
297,780.5,2100
298,861,2150
299,1310,2350
300,335,2600
301,1208.5,2700
302,1726,2800
303,1609.5,2600
304,1675,2850
305,1224,2400
306,1297,2650
307,1462,2500
308,996,2150
309,1379.5,2650
310,850,2500
311,1086.5,2550
312,1312.5,2650
313,933.5,2050
314,973,2300
315,1281,2800
316,1083,2400
317,1556,2450
318,1034,2700
319,1148,2500
320,1430.5,2600
321,1417,2700
322,1356,2550
323,1013,2600
324,987,2450
325,1289,2750
326,1073.5,2400
327,1054,2100
328,1528,2700
329,875,2150
330,1002.5,2350
331,980.5,2350
332,1415,2750
333,1187.5,2300
334,1297.5,2400
335,1529.5,2600
336,1251.5,2300
337,1539,2650
338,1106,2500
339,1318,2800
340,817,2050
341,1453.5,2750
342,1076.5,2700
343,840,2300
344,974,2450
345,907.5,2250
346,960.5,2450
347,765.5,1950
348,820.5,2500
349,1118,2700
350,763.5,2350
351,639.5,1900
352,866.5,2050
353,746,1850
354,702.5,1800
355,896,2050
356,817.5,2100
357,662,2200
358,540,1850
359,685.5,2350
360,1045,2250
361,827.5,2150
362,941,2250
363,946.5,2350
364,788,2100
365,777,2100
366,553,2050
367,844.5,2150
368,905,2200
369,788.5,1800
370,982,2150
371,940,2100
372,727.5,1950
373,697.5,2350
374,660.5,2150
375,638,2000
376,530.5,1700
377,88,1450
378,587.5,1800
379,794,2200
380,918,1950
381,1001,2100
382,750,2000
383,741,2050
384,680.5,2250
385,814,2150
386,750.5,2150
387,782,1900
388,956,2150
389,574.5,1900
390,700.5,2550
391,618,2000
392,890.5,2400
393,652.5,2050
394,661.5,2400
395,909,2300
396,375.5,1450
397,638,2050
398,323.5,1550
399,702.5,2150
400,857.5,2200
401,795.5,2350
402,850.5,2100
403,599,1950
404,627.5,1900
405,766.5,2100
406,975.5,2200
407,609.5,1850
408,931,2100
409,740.5,1700
410,362.5,1700
411,466.5,1950
412,1366.5,2700
413,335,1400
414,829.5,2050
415,1075.5,2300
416,504.5,1750
417,794.5,2100
418,763,2400
419,1026.5,2500
420,997,1950
421,337.5,1700
422,727.5,2050
423,841,1900
424,618,1850
425,760.5,1900
426,381.5,1500
