generation,averageFitness,topFitness
0,175.5,1000
1,1061.5,2000
2,656.5,1500
3,1149.5,2300
4,1103.5,2200
5,788,1900
6,1129.5,2000
7,1197.5,2100
8,1562.5,2550
9,946.5,2050
10,1608,2450
11,98,1500
12,1588,2350
13,1027,2350
14,1203,2100
15,1242.5,2250
16,1501,2400
17,1265.5,2450
18,1225,2100
19,891.5,1750
20,1293,2550
21,1188.5,2150
22,1432.5,2400
23,1498,2400
24,1472.5,2200
25,1525,2500
26,1297,2400
27,1370,2300
28,1636,2550
29,1337.5,2350
30,1496.5,2550
31,1346,2250
32,1288,2200
33,1203,2150
34,1332.5,2350
35,1517,2400
36,1504,2450
37,1413.5,2350
38,1021.5,2100
39,1157,2350
40,1227,2150
41,1277.5,2500
42,999.5,2150
43,1336.5,2300
44,1310.5,2550
45,1411,2450
46,1335,2150
47,1289.5,2200
48,1476.5,2450
49,1430.5,2300
50,1293.5,2350
51,1371.5,2600
52,1425,2500
53,1236.5,2200
54,1358.5,2350
55,1393,2550
56,1441,2400
57,1280.5,2350
58,1334,2450
59,1443.5,2250
60,879.5,1900
61,1309,2400
62,1267,2200
63,1343.5,2350
64,1485,2500
65,1290,2300
66,1439.5,2500
67,1530,2550
68,1337,2650
69,1422.5,2300
70,1444,2150
71,1529,2500
72,1536.5,2550
73,1358.5,2700
74,1389.5,2250
75,1707,2550
76,1704.5,2550
77,1446,2350
78,1658,2450
79,1461.5,2400
80,1675.5,2650
81,1634.5,2700
82,1574,2550
83,1464.5,2400
84,1648.5,2450
85,1668.5,2650
86,1570.5,2500
87,1485,2350
88,1760,2650
89,1332.5,2400
90,1590,2500
91,1501.5,2600
92,1739,2600
93,1680.5,2550
94,1636,2550
95,1703.5,2600
96,1713.5,2700
97,1700,2550
98,1573,2450
99,1413,2350
100,1650,2500
101,1603.5,2450
102,1704.5,2600
103,1716.5,2650
104,1537,2600
105,1661,2750
106,1701.5,2500
107,1553,2450
108,1580.5,2450
109,1632,2650
110,1586.5,2450
111,1492,2450
112,1719,2600
113,1492,2300
114,1728.5,2700
115,1648,2500
116,1574.5,2500
117,1522,2350
118,1689.5,2450
119,1848.5,2600
120,1481.5,2300
121,1594.5,2450
122,1628,2600
123,1589,2500
124,1731.5,2650
125,1693,2550
126,1560,2750
127,1745.5,2750
128,1552,2550
129,1702.5,2450
130,1734,2750
131,1652.5,2550
132,1473,2400
133,1666,2750
134,1664,2600
135,1794.5,2600
136,1637.5,2600
137,1811,2750
138,1747.5,2650
139,1711.5,2650
140,1601,2450
141,1712,2750
142,1420,2300
143,1722,2600
144,1698,2550
145,1777,2750
146,1836.5,2800
147,1598.5,2400
148,1881.5,2600
149,1654,2450
150,1648.5,2800
151,1779,2650
152,1719.5,2550
153,1684.5,2400
154,1732.5,2450
155,1578.5,2350
156,1726.5,2500
157,1694,2500
158,1774,2750
159,1698.5,2400
160,1830,2700
161,1741.5,2500
162,1662.5,2550
163,1829,2800
164,1716.5,2750
165,1693,2700
166,1706,2600
167,1649,2550
168,1683.5,2500
169,1657,2650
170,1808,2650
171,1765,2800
172,1739,2600
173,1733.5,2500
174,1523.5,2300
175,1376,2400
176,1870.5,2750
177,1717.5,2500
178,1709,2750
179,1651,2500
180,1454,2250
181,1672,2550
182,1756.5,2600
183,1648,2650
184,1548,2350
185,1515.5,2400
186,1709,2550
187,1588.5,2550
188,1612.5,2500
189,1807.5,2600
190,1717.5,2650
191,1622,2500
192,1859,2750
193,1661,2800
194,1579,2450
195,1554.5,2350
196,1724,2500
197,1742.5,2650
198,1705,2700
199,1706.5,2500
200,1690,2700
201,1718.5,2600
202,1643,2500
203,1685.5,2550
204,1819,2650
205,1495.5,2350
206,1730.5,2550
207,1716,2600
208,1716.5,2550
209,1778.5,2700
