Generation,Average,Best,Updates
0,109,1200,0
1,547,2500,19800
2,1230,2900,19800
3,1729,3200,19800
4,1748,3200,19800
5,2202,3700,19800
6,1829,3100,19800
7,2207,3500,19800
8,2242,3600,19800
9,2051,3400,19800
10,2511,4000,19800
11,2542,4200,19800
12,2355,3800,19800
13,1960,3300,19800
14,2714,4200,19800
15,2706,4200,19800
16,2753,3900,19800
17,2399,3400,19800
18,2653,3700,19800
19,2597,3500,19800
20,2524,3500,19800
21,2104,3400,19800
22,2026,3400,19800
23,2415,3400,19800
24,2574,3600,19800
25,2584,4000,19800
26,2511,3500,19800
27,2550,3700,19800
28,2553,3400,19800
29,2692,4000,19800
30,2832,4200,19800
31,2526,4000,19800
32,2542,3600,19800
33,2414,3700,19800
34,2587,3700,19800
35,2521,4000,19800
36,2335,3300,19800
37,2528,3500,19800
38,2331,3700,19800
39,2388,3600,19800
40,2572,3800,19800
41,2424,3600,19800
42,2144,3500,19800
43,2555,3700,19800
44,2440,3200,19800
45,2550,3500,19800
46,2189,3800,19800
47,2375,3600,19800
48,1857,3600,19800
49,2625,3600,19800
50,2549,3400,19800
51,2167,3300,19800
52,2477,3400,19800
53,2572,3800,19800
54,2808,3900,19800
55,2577,3700,19800
56,2617,3900,19800
57,2521,3600,19800
58,2464,3800,19800
59,2419,3800,19800
60,2583,3900,19800
61,2726,3700,19800
62,2671,3600,19800
63,2739,3500,19800
64,2490,3500,19800
65,2591,3900,19800
66,2519,3900,19800
67,2937,4400,19800
68,2541,3600,19800
69,2634,3600,19800
70,2725,3800,19800
71,2662,4000,19800
72,2613,3900,19800
73,2851,3700,19800
74,2505,3500,19800
75,2490,3700,19800
76,2846,3900,19800
77,2556,3800,19800
78,2633,3600,19800
79,2788,3600,19800
80,2625,4000,19800
81,2659,3800,19800
82,2493,3700,19800
83,2931,3900,19800
84,2546,3600,19800
85,2608,3600,19800
86,2750,3800,19800
87,2572,3300,19800
88,2585,3500,19800
89,2795,3700,19800
90,2509,3600,19800
91,2586,3700,19800
92,2807,4300,19800
93,2641,4300,19800
94,2477,3500,19800
95,2637,3800,19800
96,2713,4100,19800
97,2721,3900,19800
98,2607,3700,19800
99,2827,3800,19800
100,2760,3800,19800
101,2870,3800,19800
102,2722,3600,19800
103,2632,3600,19800
104,2767,3600,19800
105,2481,3700,19800
106,2660,4000,19800
107,2447,3600,19800
108,2169,3000,19800
109,2660,3900,19800
110,2139,3100,19800
111,2485,3700,19800
112,2597,3600,19800
113,2705,3500,19800
114,2753,3900,19800
115,2736,3600,19800
116,2786,3700,19800
117,2486,3500,19800
118,2487,3500,19800
119,2934,3900,19800
120,2723,4000,19800
121,2825,3700,19800
122,2703,3800,19800
123,2684,3800,19800
124,2693,3600,19800
125,2653,4100,19800
126,2678,3700,19800
127,2871,3800,19800
128,2561,3700,19800
129,2687,3500,19800
130,2638,3500,19800
131,2642,3600,19800
132,2661,4000,19800
133,2684,3600,19800
134,2720,3900,19800
135,2655,3900,19800
136,2827,3800,19800
137,2655,3800,19800
138,2648,4100,19800
139,2836,3900,19800
140,2828,3900,19800
141,2751,3500,19800
142,2961,4100,19800
143,2671,4000,19800
144,2561,3800,19800
145,2388,3500,19800
146,2548,3500,19800
147,2622,3500,19800
148,2678,3900,19800
149,2637,3400,19800
150,2646,3400,19800
151,2715,4100,19800
152,2621,3500,19800
153,2744,3800,19800
154,2764,4200,19800
155,2511,3700,19800
156,2823,3900,19800
157,2916,3900,19800
158,2688,3800,19800
159,2506,3800,19800
160,2775,3800,19800
161,2471,3600,19800
162,2394,3300,19800
163,2411,3700,19800
164,2664,3400,19800
165,2639,3700,19800
166,1882,3500,19800
167,2148,3400,19800
168,2589,3600,19800
169,2588,3700,19800
170,2829,3800,19800
171,2758,3700,19800
172,2631,3500,19800
173,2840,3600,19800
174,2703,3600,19800
175,2769,3900,19800
176,2761,3500,19800
177,2670,3800,19800
178,2704,3900,19800
179,2737,3500,19800
180,2753,3700,19800
181,2496,3500,19800
182,2551,3800,19800
183,2758,4100,19800
184,2663,3800,19800
185,2630,3400,19800
186,2600,3900,19800
187,2578,3500,19800
188,2619,3500,19800
189,2542,3400,19800
190,2580,3300,19800
191,2647,3700,19800
192,2685,3500,19800
193,2743,4000,19800
194,2671,3800,19800
195,2625,3500,19800
196,2506,3500,19800
197,2607,3600,19800
198,2706,3800,19800
199,2604,3600,19800
200,2703,3600,19800
