Generation,Average,Best,Updates
0,221.72,3012,4057
1,162.06,3008,7820
2,1242.69,4021,13716
3,1333.88,4020,17938
4,1507.52,5024,15968
5,2899.86,9020,32038
6,5519.98,10019,57510
7,3079.05,9013,39390
8,1845.67,6010,18710
9,3870.85,9013,38495
10,1214.9,5016,12632
11,654.41,5004,9603
12,1527.5,5013,17830
13,1324.73,3005,14932
14,1352.26,4026,22660
15,2543.17,7018,26454
16,2901.42,7007,27349
17,3277.75,7019,23452
18,1420.34,5014,47225
19,4711.34,11016,37272
20,3316.59,8012,36322
21,4183.58,9018,44127
22,2180.37,5014,25911
23,1668,4014,18126
24,705.06,2008,4899
25,705.28,4014,5683
26,1345.86,4006,23162
27,582.79,3012,8906
28,662.66,2010,12767
29,935.98,3015,12804
30,1035.32,4018,13384
31,1381.13,6014,22535
32,1524.13,4022,15904
33,1370.26,5013,15443
34,1561.2,6012,27437
35,1891.39,7015,27168
36,1650.61,7010,17453
37,2000.31,6013,21047
38,1026.3,6010,16730
39,2326.49,5018,45331
40,2096.12,5020,22049
41,2898.9,9016,27162
42,2277.23,5030,31457
43,2929.86,8020,37026
44,2772.35,6032,34043
45,3602.18,9027,35592
46,3433.63,7032,37029
47,3423.11,8026,31580
48,3814.43,11029,43702
49,3762.87,10019,48276
50,3791.58,8031,47016
51,3812.68,9035,40971
52,4282.13,10017,39162
53,3943.11,11026,44052
54,4184.79,9027,41549
55,3258.35,9028,56021
56,3811.45,9021,35321
57,3953.75,9026,40161
58,3900.25,9030,37922
59,3782.05,9026,45212
60,3871.08,9015,36853
61,3575.53,11020,35104
62,4059.13,9028,39450
63,3369.49,9017,36851
64,1824.13,6027,20970
65,2999.53,7021,30664
66,4299.16,9028,47406
67,5279.89,13020,56151
68,4020.97,12020,54018
69,5720.36,13029,62970
70,4469.66,10024,60252
71,5001.01,10025,51163
72,4570.23,11030,55925
73,3658.71,8022,35568
74,4667.9,9020,44669
75,2990.02,8021,44084
76,3238.12,8019,28653
77,2686.96,7022,22199
78,3687.28,9013,33151
79,4618.95,10021,41175
80,3840.12,10022,42185
81,4641.72,11028,36709
82,4802.44,11022,43950
83,7012.11,15023,56142
84,5220.09,11025,52110
85,5293.27,10025,63948
86,5021.27,12019,47562
87,4050.08,10021,43060
88,3188.61,8023,32427
89,3510.46,8017,48201
90,4028.45,10021,48693
91,5121.65,10034,46162
92,6532.91,14023,76595
93,5862.51,11018,55171
94,7442.3,13021,78199
95,6582.45,13027,54227
96,5679.66,14015,56223
97,5703.83,13029,54884
98,6194.37,11028,64859
99,5052.2,9023,59167
100,6512.1,13025,63814
101,6803.39,12023,79055
102,5712.25,12024,73823
103,5383.25,9031,68187
104,5743.92,16041,65240
105,5573.44,10028,75135
106,6132.26,12024,59246
107,5721.91,12030,60703
108,5439.55,12023,53552
109,4160.32,9022,56596
110,5016.33,10027,79568
111,4278.93,9022,53843
112,4202.4,11025,35472
113,6649.2,13022,46930
114,4068.66,9020,49169
115,2748.36,6025,28021
116,4839.95,10020,45588
117,5385.18,10029,66507
118,5303.49,11024,60507
119,6312.51,14023,77290
120,6982.81,18031,73980
121,5923.67,10023,60836
122,6861.21,13026,64580
123,4603.37,11021,46928
124,7969.28,14023,82791
125,7171.8,12017,81148
126,6819.33,14018,48985
127,7901.13,14018,81851
128,8990.69,17031,69138
129,7282.21,16017,83268
130,6790.28,15020,76187
131,7221.34,13023,69279
132,5983.93,12022,36991
133,7710.49,13028,61880
134,8782.37,15028,87936
135,6693.06,13023,79478
136,5827.57,11014,57454
137,6226.79,11022,59999
138,3874.88,11018,50929
139,6636.59,13019,68496
140,6855.44,14008,56494
141,4173.73,10020,43004
142,6078.16,12018,59513
143,5485.63,11021,52025
144,3640.87,12016,36132
145,4228.35,10018,41654
146,8188.53,15023,59831
147,7179.18,15023,78756
148,7217.45,15024,65572
149,8070.03,16024,79632
150,5598.01,10019,62372
151,6055.24,13018,57592
152,7324.62,15014,49106
153,5238.79,11022,42706
154,7117.49,14021,49295
155,5748.72,12013,40759
156,9088.63,19017,60356
157,9220.35,16019,90298
158,10098.02,18015,95161
159,9396.7,15016,89297
160,10917.06,17023,70898
161,7828.56,14019,73531
162,9248.89,16019,80861
163,8209.46,14027,89928
164,3487.71,13022,33262
165,6188.83,13030,55949
166,5940.22,11027,75605
167,5661.19,11021,69441
168,5227.84,10023,61842
169,4417.54,10017,43004
170,5035.2,11024,45954
171,3944.2,8018,38737
172,3687.44,7023,34308
173,4516.92,8018,46358
174,4745.12,10025,48726
175,3686.57,8020,41087
176,5239.76,11022,56945
177,7350.58,15026,49584
178,9423.26,16021,78839
179,8542.86,16025,58638
180,9204.92,15028,93324
181,9775.07,20021,88771
182,8876.37,16025,90560
183,9722.81,17025,62386
184,9394.02,15018,97758
185,8885.52,19024,109437
186,7313.48,14023,74134
187,8271.96,13025,80729
188,6409.6,13021,62063
189,8390.21,16024,82847
190,7578.52,14030,61625
191,8580.86,18024,83242
192,7428.04,14016,66248
193,6018.56,12021,57006
194,8413.34,12027,67094
195,9179.82,17019,95915
196,9800.97,16024,94831
197,10231.02,18021,64432
198,9941.89,17027,98713
199,11381.3,20021,116270
200,13369.35,21023,119424
201,12199.66,17023,74542
202,11558.75,19019,106457
203,14437.5,21023,125663
204,10748.5,17020,104223
205,11018.21,20016,75699
206,13118.12,21016,114964
207,14178.17,22017,82120
208,14107.07,21018,94952
209,12806.67,18021,104592
210,13036.73,19013,124212
211,13757.36,20023,98892
212,12905.99,19021,124388
213,11425.07,16017,115729
214,9761.24,17014,101212
215,9084.32,16013,81741
216,10073.07,17011,96766
217,10804.2,17022,98936
218,13976.18,24022,155072
219,13838.81,23016,142451
220,9282.25,20014,97547
221,12975.95,20020,122761
222,12476.92,21018,125620
223,16518.15,24022,43779
224,13315.23,20019,101473
225,10913.3,21011,115400
226,12732.77,22007,84257
227,12813.31,22013,53386
228,9882.84,17018,97670
229,12512.44,20011,29793
230,12792.72,19015,1959
231,12222.54,24014,15178
232,10021.91,21015,64462
233,8112.34,21020,49574
234,8680.97,21019,12572
235,11053.74,21016,47613
236,8792.54,22015,91041
237,8774.23,20017,75031
238,6988.52,16014,31508
239,2725.44,16010,26106
240,7390.48,17013,22765
241,6292.43,21011,50050
242,6521.91,19010,40476
243,12085.77,22022,90247
244,9922.49,18014,39775
245,3921.29,15013,24007
246,9020.68,22010,19767
247,5182.41,16009,55376
248,6431.9,17015,58389
249,9323.62,21020,66315
250,11163.7,20012,54027
251,7423.19,20019,78290
252,5392.42,16023,50862
253,5481.29,15019,20281
254,8591.44,19011,20124
255,4591.33,15012,28025
256,1481.87,8010,22980
257,4600.39,16012,32103
258,5732.17,20014,45669
259,10263.3,23015,24245
260,6211.64,19018,36216
261,5120.15,12013,19103
262,2280.13,11009,27231
263,2570.54,16017,30574
264,2858.07,18008,29688
265,11699.56,21010,2058
266,7510.9,19010,48587
267,7679.59,20005,65835
268,8710.59,18011,36618
269,9949.07,21011,19103
270,8481.44,21016,49367
271,3039.12,12008,32230
272,11498.93,23010,2231
273,7478.73,19014,19716
274,9660.6,19015,16820
275,13912.46,24012,42785
276,11821.59,18014,94439
277,12613.1,22017,91281
278,14344.16,23006,3624
279,13372.1,22015,9499
280,8462.47,18017,85811
281,12500.88,20015,23957
282,14533.33,22015,88971
283,13232.21,23013,18560
284,14212.18,20014,4892
285,13824.55,21017,80279
286,12553.58,19016,123745
287,12150.83,18017,7446
288,12481.11,20012,6690
289,14122.08,19017,17868
290,14442.55,23020,2321
291,15161.16,22014,7296
292,13081.9,22017,3612
293,12910.78,20012,821
294,13905.05,21017,139514
295,15545.62,25015,11953
296,14374.47,22011,12217
297,11744.89,17012,124530
298,14433.96,21019,13189
299,14765.78,21016,135473
300,16816.59,25019,6076
301,14764.46,23014,3607
302,15565.29,23019,21907
303,13474.35,21016,57795
304,14463.76,22015,13418
305,14154.63,20012,54008
306,12681,21012,11301
307,13842.57,19015,2057
308,12443.73,19012,116158
309,11382.02,20009,109872
310,11712.49,20014,109226
311,7400.88,13019,48947
312,2389.99,9012,16847
313,2358.46,15013,22171
314,3988.78,15016,18910
315,7449.57,18013,44447
316,2824.27,18013,26033
317,11725.64,21015,117141
318,14450.6,24022,136089
319,15033.26,25024,155748
320,13879.76,24021,69430
321,12681.37,20029,95397
322,14108.81,21014,57400
323,13210.26,21021,133234
324,13236.99,22023,124095
325,9316.17,20031,95786
326,14305.62,22019,84648
327,13180.1,22019,126254
328,13164.89,20023,128793
329,12730.74,25023,132196
330,14161.43,22023,81565
331,16302.07,23023,106172
332,15049.38,21025,147134
333,14918.81,20020,82469
334,14110.93,21017,141007
335,14824.49,29019,153277
336,13131.59,21024,124811
337,15181.93,24022,146356
338,13512.42,21019,128104
339,15029.77,24023,124066
340,12353.61,18012,60279
341,7911.45,22031,85594
342,16941.31,26017,81448
343,14626.76,25013,90470
344,12746.3,23009,124105
345,9153.11,23028,93673
346,11899.94,20018,112380
347,14899.74,23018,100192
348,15059.97,22018,144560
349,15928.68,25019,63584
350,14128.39,23023,81365
351,9996.38,21019,96488
352,13645.6,21021,67265
353,12444.72,20016,122364
354,11375.21,25012,106146
355,13224.52,22016,126446
356,10016.72,18019,103927
357,11596.24,18019,111694
358,13417.17,21013,143209
359,12534.33,19013,129041
360,12765.76,20015,45865
361,10219.27,17014,42118
362,9482.43,16014,91995
363,13210.51,21021,133428
364,15270.46,23027,88171
365,13931.49,24018,97890
366,14798.87,23023,90982
367,13139.33,24022,108931
368,14339.22,20022,99964
369,13787.17,22024,72546
370,13241.11,20030,130498
371,14280.43,20025,146738
372,13222.67,20017,126940
373,13778.95,21017,70047
374,15050.47,21018,157337
375,14528.89,22018,95324
376,12795.84,21024,122155
377,10709.39,18013,3742
378,13873.76,26022,141803
379,15812.63,23016,155106
380,16518.83,25026,57788
381,13790.73,21019,105495
382,12596.14,19021,126669
383,11464.16,17019,83011
384,13583.89,21012,144120
385,10263.96,15017,68474
386,9960.93,20017,102474
387,11678.79,19013,9110
388,11513.94,17021,111012
389,10723.75,20014,103370
390,11105.92,18015,121773
391,11245.52,19014,122372
392,7811.6,17008,54926
393,12012.83,21018,36045
394,13473.74,22014,83532
395,10192.83,18018,104219
396,11512.13,19015,83594
397,14206.65,20010,83010
398,9643.13,17018,101912
399,9531.99,16017,65730
400,13011.81,18014,17759
401,16192.08,22013,8531
402,12983.32,21012,93726
403,8514.93,16015,94833
404,13632.17,19017,14933
405,11162.05,19009,33777
406,7709.52,15016,78282
407,7956,17012,7444
408,12047.84,19014,120915
409,13075.16,18015,150199
410,13245.64,21016,127975
411,13511.89,21015,42316
412,13632.87,22012,4553
413,13911.23,18013,4702
414,10151.54,15015,76370
415,12879.99,20021,7244
416,9348.94,17011,39429
417,13890.93,20011,32189
418,10712.38,17015,34079
419,12220.34,18009,11361
420,10709.63,21012,65539
421,12863.66,21018,116167
422,13964.42,18014,98438
423,15324.76,25012,1973
424,12253.82,20011,95862
425,15362.75,22018,11445
426,15589.74,24013,12830
427,14261,24012,22493
428,15350.66,26017,1957
429,12282.63,19014,71205
430,13712.82,22010,5442
431,13955.34,21011,141614
432,10072.96,22015,103916
433,9945.9,17020,110317
434,14837.58,22016,81722
435,14488.17,24018,97831
436,12836.06,20021,121170
437,11693.23,20011,71073
438,13402.85,22013,5297
439,13633.07,23017,1959
440,15013.89,22009,17296
441,13105.57,22024,123736
442,13366.73,23018,134293
443,13785.1,23009,75977
444,14106.11,20022,113730
445,13065.11,27015,124885
