Generation,Average,Best,Updates
0,54,1000,0
1,188,1050,19800
2,639.5,1250,19800
3,415.5,1400,19800
4,320,1700,19800
5,289.5,1750,19800
6,1318.5,1950,19800
7,1114,1950,19800
8,1238.5,2000,19800
9,1113,1800,19800
10,1298,1900,19800
11,1206.5,1950,19800
12,1196,1800,19800
13,1386,2150,19800
14,1276.5,1950,19800
15,1331,1850,19800
16,1206.5,1800,19800
17,1174.5,1850,19800
18,1237.5,1750,19800
19,1316,1950,19800
20,1431.5,2000,19800
21,1241,2000,19800
22,1462,2100,19800
23,1449.5,2150,19800
24,1570,2300,19800
25,1497.5,2000,19800
26,1733,2250,19800
27,1664.5,2250,19800
28,1490.5,2100,19800
29,1597.5,2300,19800
30,1617.5,2200,19800
31,1495.5,2100,19800
32,1737.5,2350,19800
33,1539.5,2200,19800
34,1479.5,2150,19800
35,1590,2100,19800
36,1674,2150,19800
37,1749,2250,19800
38,1663.5,2300,19800
39,1773.5,2400,19800
40,1759,2150,19800
41,1974.5,2450,19800
42,1865,2350,19800
43,1906,2350,19800
44,1758.5,2350,19800
45,1774.5,2300,19800
46,1762.5,2450,19800
47,1850.5,2350,19800
48,1738,2200,19800
49,1380,1900,19800
50,1716,2450,19800
51,1716.5,2150,19800
52,1785,2350,19800
53,1483,2300,19800
54,1635,2200,19800
55,1665.5,2250,19800
56,1852,2450,19800
57,1671.5,2300,19800
58,1952,2400,19800
59,1856.5,2250,19800
60,1829,2250,19800
61,1963.5,2350,19800
62,1899,2350,19800
63,1938,2400,19800
64,1746,2450,19800
65,1708.5,2250,19800
66,1821,2300,19800
67,1735.5,2600,19800
68,1626.5,2100,19800
69,1837,2500,19800
70,1866.5,2400,19800
71,1730.5,2200,19800
72,1830,2350,19800
73,2049.5,2550,19800
74,1792,2400,19800
75,1876,2500,19800
76,1960,2500,19800
77,2069.5,2550,19800
78,2048,2450,19800
79,1882.5,2500,19800
80,1979.5,2450,19800
81,2080,2450,19800
82,2105.5,2550,19800
83,2006,2500,19800
84,2006,2450,19800
