generation,averageFitness,topFitness
0,840,2550
1,2076,2900
2,1925,2700
3,1945,2650
4,2228,2850
5,1589.5,3000
6,1025.5,2700
7,1919.5,2750
8,2152,2900
9,1456.5,2750
10,1314.5,2550
11,1597,2450
12,1846,2700
13,1610.5,2900
14,1409.5,2750
15,1889,2750
16,1702,2850
17,1610,2750
18,1831,2850
19,2013.5,2900
20,2086,2950
21,1786.5,2600
22,1955.5,2650
23,2172,3000
24,2418,3000
25,2553.5,3000
26,2247,2800
27,2418,3000
28,2070,2900
29,2367.5,3000
30,1920,2750
31,2180,2950
32,2215.5,3000
33,2225,3000
34,2126,2900
35,2335,2900
36,2120,2900
37,2090.5,3000
38,2138,2900
39,2278,2950
40,2216.5,2800
41,2328,2950
42,2208,2900
43,2306,2900
44,2055.5,2800
45,2230,2850
46,2361.5,3000
47,2051,3000
48,2671,3000
49,2298,2900
50,2325,2900
51,2415,2950
52,2569.5,2950
53,2130,2950
54,2206,2700
55,1996.5,2650
56,2212,3000
57,2510.5,3000
58,2310.5,2950
59,2089,2650
60,2474,2950
61,2545,3000
62,2174,2650
63,2027.5,2750
64,2397.5,2950
65,2095.5,2850
66,1849,2900
67,2467.5,3000
68,2073.5,3000
69,1970,2800
70,2301,2950
71,2405.5,3000
72,2267,2950
73,2310,2950
74,2263.5,3000
75,2385,3000
76,2299.5,2850
77,2230,2800
78,2036,2850
79,2556.5,3000
80,2328.5,2950
81,2083.5,2650
82,2168,2800
83,2379,2900
84,1826.5,2450
85,2337,2900
86,2512,2900
87,2580.5,3000
88,2326.5,3000
89,1960.5,2800
90,2232.5,2750
91,2424.5,3000
92,2414.5,2900
93,2444.5,3000
94,2125,2850
95,2336.5,3000
96,2243.5,3000
97,2374,2950
98,2298,3000
99,2103.5,3000
100,2116.5,2900
101,2153,2800
102,2189.5,2900
103,1988,2750
104,1956.5,2500
105,2145.5,2600
106,2154,2900
107,2495.5,3000
108,2152.5,2800
109,2182.5,2850
110,2202,2950
111,2013,2750
112,2067,2750
113,2294.5,2850
114,2317,3000
115,1994,2700
116,2336,2950
117,2043,2750
118,2222.5,2900
119,2279,2650
120,2132.5,2850
121,2021,2600
122,2275.5,3000
123,2178,2900
124,1916,2700
125,2225.5,2750
126,1935.5,2700
127,1726.5,2750
128,2221,2900
129,2233,2900
130,2115.5,3000
131,2196.5,2900
132,2481,3000
133,2186.5,2900
134,2155,2850
135,2385,2900
136,2272,2800
137,2083,2850
138,2018,2900
139,2232.5,2800
140,2098,2900
141,2024,2850
142,2077.5,2700
143,2018.5,2800
144,2075.5,2950
145,1941,2800
146,1959.5,2900
147,2241,2850
148,2002,2800
149,1877,2800
150,2242.5,2850
151,1853,2650
152,1900,2950
153,2194,2850
154,2359.5,2950
155,2239,2900
156,2226,2900
157,2062,2850
158,1918,2600
159,1797.5,2850
160,1625.5,2500
161,1859.5,2550
162,1983,2700
163,2005,2750
164,1621.5,2800
165,2135,2750
166,2366.5,2850
167,2144.5,2850
168,2368.5,2900
169,2175.5,2950
170,1818,2700
171,2232.5,3000
172,2216,2900
173,1960.5,2700
174,2251,2950
175,2319,2850
