Generation,Average,Best,Updates
0,231,1200,0
1,274,1700,0
2,673,2200,0
3,1274,2700,0
4,1268,2400,0
5,1392,3000,0
6,1181,2600,0
7,1541,2800,0
8,1669,2700,0
9,1673,2900,0
10,1737,3400,0
11,1710,3000,0
12,1659,3100,0
13,1909,3300,0
14,1748,2900,0
15,1990,3300,0
16,1860,2900,0
17,2084,3100,0
18,2098,3200,0
19,2010,3300,0
20,1753,3200,0
21,2004,3200,0
22,2096,3200,0
23,2000,3400,0
24,2141,3500,0
25,1962,3200,0
26,2061,2900,0
27,2228,3200,0
28,1969,3000,0
29,2332,3200,0
30,2110,3200,0
31,2238,3300,0
32,2171,3400,0
33,2352,3600,0
34,2255,3400,0
35,2098,3100,0
36,2076,3400,0
37,2231,3600,0
38,2078,3300,0
39,2255,3400,0
40,2374,3700,0
41,2225,3300,0
42,2297,3500,0
43,2102,3300,0
44,2110,3500,0
45,2614,3800,0
46,2338,3400,0
47,2391,3900,0
48,2336,3500,0
49,2353,4100,0
50,2383,3400,0
51,2147,3100,0
52,2025,3100,0
53,2144,3500,0
54,2343,3300,0
55,2244,3600,0
56,2144,3100,0
57,2313,3500,0
58,2334,3300,0
59,2328,3300,0
60,2380,3700,0
61,2314,3200,0
62,2479,3700,0
63,2560,3600,0
64,2338,3800,0
65,2445,3800,0
66,2260,3600,0
67,2615,4000,0
68,2180,3500,0
69,2320,3700,0
70,2280,3800,0
71,2397,3900,0
72,2396,3500,0
73,2393,4000,0
74,2422,3300,0
75,2348,4000,0
76,2423,3600,0
77,2443,3800,0
78,2179,3400,0
79,2201,3400,0
80,2391,3600,0
81,2182,3900,0
82,2232,3500,0
83,2179,3400,0
84,2497,3600,0
85,2560,3900,0
86,2400,4500,0
87,2488,3500,0
88,2278,3300,0
89,2476,3500,0
90,2363,3400,0
91,2510,3700,0
92,2453,3400,0
93,2468,3600,0
94,2472,3700,0
95,2502,3500,0
96,2660,3900,0
97,2394,3600,0
98,2400,3800,0
99,2430,3500,0
100,2411,3600,0
101,2360,3800,0
102,2435,3500,0
103,2375,3300,0
104,2633,3900,0
105,2606,3800,0
106,2486,3800,0
107,2511,3800,0
108,2595,3900,0
109,2443,3700,0
110,2615,3700,0
111,2509,3600,0
112,2513,3900,0
113,2461,3400,0
114,2594,3500,0
115,2534,3600,0
116,2672,3900,0
117,2576,3700,0
118,2696,3800,0
119,2545,3500,0
120,2383,3500,0
121,2389,3300,0
122,2596,3800,0
123,2672,3800,0
124,2575,3500,0
125,2635,3500,0
126,2500,3800,0
127,2515,3500,0
128,2520,3500,0
129,2420,3500,0
130,2663,3800,0
131,2500,3600,0
132,2314,3500,0
133,2556,3800,0
134,2567,3500,0
135,2522,3700,0
136,2163,4000,0
137,2585,3800,0
138,2468,3900,0
139,2170,3200,0
140,2415,3600,0
141,2647,4100,0
142,2540,3600,0
143,2360,3900,0
144,2518,3600,0
145,2148,3800,0
146,2637,3800,0
147,2307,4000,0
148,2334,3600,0
149,2388,4000,0
150,2459,3800,0
151,2530,3900,0
152,2223,3200,0
153,2509,3600,0
154,2395,3200,0
155,2462,4000,0
156,2606,3800,0
157,2465,3600,0
158,2503,3700,0
159,2562,3600,0
160,2549,3800,0
161,2348,3800,0
162,2542,3700,0
163,2593,3800,0
164,2319,3600,0
165,2501,3600,0
166,2470,3600,0
167,2541,3600,0
168,2411,3800,0
169,2670,3800,0
170,2524,3800,0
171,2529,3400,0
172,2701,3700,0
173,2559,3800,0
174,2524,3500,0
175,2379,4000,0
176,2491,4100,0
177,2457,3700,0
178,2629,4100,0
179,2590,3600,0
180,2757,4100,0
181,2722,3700,0
182,2607,3700,0
183,2605,4000,0
184,2778,3900,0
185,2677,3600,0
186,2668,3800,0
187,2722,3900,0
188,2532,3600,0
189,2394,3700,0
190,2651,3500,0
191,2525,3600,0
192,2645,3700,0
193,2786,4000,0
194,2593,3700,0
195,2519,3700,0
196,2575,3500,0
197,2599,3600,0
198,2671,3800,0
199,2670,3900,0
200,2783,4500,0
201,2764,3700,0
202,2630,3900,0
203,2810,3800,0
204,2385,3300,0
205,2258,3400,0
206,2670,3700,0
207,2603,3700,0
208,2810,4100,0
209,2331,3200,0
210,2385,3800,0
211,2429,4000,0
212,2330,3500,0
213,2480,3700,0
214,2697,3800,0
215,2819,4200,0
216,2311,3600,0
217,2751,3900,0
218,2633,3900,0
219,2607,4200,0
220,2296,3500,0
221,2502,3600,0
222,2460,4100,0
223,2611,3900,0
224,2677,4100,0
225,2543,4000,0
226,2494,3800,0
227,2563,3500,0
228,2470,3700,0
229,2516,3500,0
230,2494,3900,0
231,2406,3500,0
232,2594,3600,0
233,2388,3500,0
234,2681,3700,0
235,2326,3700,0
236,2740,3800,0
237,2666,3800,0
238,2660,4300,0
239,2428,3400,0
240,2552,4000,0
241,2611,3500,0
242,2475,3900,0
243,2477,3800,0
244,2192,3200,0
245,2409,3400,0
246,2122,3000,0
247,2253,3400,0
248,2348,3300,0
249,2522,3800,0
250,2560,3800,0
251,2683,3700,0
252,2360,3700,0
253,2703,4200,0
254,2674,3800,0
255,2431,3200,0
256,2469,3700,0
257,2401,4000,0
258,2286,3300,0
259,2354,3600,0
260,2402,3400,0
261,2284,3500,0
262,2177,3200,0
263,2402,3400,0
