generation,averageFitness,topFitness
0,394.5,1800
1,224.5,1350
2,431,1700
3,717.5,1700
4,255.5,2200
5,539,1350
6,682.5,2450
7,506.5,1900
8,70.5,1000
9,1213,1950
10,650,1300
11,922.5,2300
12,508,1750
13,754.5,1650
14,752,1500
15,983,1750
16,935.5,1650
17,284.5,750
18,1243,2150
19,891.5,1850
20,896,1850
21,1475,2650
22,739,1450
23,1007.5,1900
24,1165.5,2350
25,1598,2400
26,686,1800
27,1006.5,1550
28,933,1600
29,879.5,1800
30,1253.5,2050
31,854,1400
32,1382.5,2200
33,878,1900
34,1103,1800
35,823.5,1800
36,1012,1600
37,1146,1850
38,622.5,1800
39,1123,2150
40,1415,2550
41,1544.5,2400
42,758.5,1900
43,1059.5,2000
44,1212,2450
45,1358.5,2750
46,1538,2250
47,1718.5,2300
48,1141.5,2150
49,1802.5,2750
50,1339,2250
51,1105,2050
52,1814,2650
53,1033,2200
54,1698,2700
55,1117.5,2400
56,1416.5,2150
57,1377,2400
58,1507,2500
59,1565.5,2700
60,1989,2800
61,886,2600
62,1360,2700
63,1151,2800
64,1321.5,2350
65,1072.5,2300
66,1345,2200
67,1397,2550
68,1515,2400
69,1416,2450
70,1807.5,2800
71,2037,2750
72,1722,2550
73,1942.5,2600
74,1589.5,2650
75,1284,2750
76,1524,2500
77,1330.5,2300
78,1860.5,2800
79,1726,2650
80,1792.5,2700
81,1813,2600
82,989.5,2150
83,1295.5,2350
84,1601,2250
85,699,2500
86,1371,2600
87,1302,2300
88,1823,2750
89,841,2400
90,1774,2550
91,1442.5,2500
92,2098,2850
93,979.5,2900
94,1573.5,2550
95,1477,2750
96,1471.5,2500
97,2257.5,2850
98,1288.5,2200
99,1747,2500
100,1740,2850
101,1781,2650
102,1891.5,2750
103,1394.5,2550
104,1858,2600
105,1953.5,2600
106,2082,3000
107,1752.5,2700
108,1702.5,2650
109,1834.5,2750
110,1864,2850
111,942,2200
112,1582,3000
113,1776.5,2650
114,1524,2650
115,2166.5,2950
116,1798,2750
117,1661.5,2350
118,1071,1950
119,1564,2550
120,1480,2450
121,1378,2750
122,1539,2700
123,1251,2150
124,1671,2450
125,1737.5,2650
126,2189,2950
127,1392.5,2300
128,1791.5,2850
129,1616.5,2650
130,1315,2550
131,1614,2550
132,1467.5,2850
133,1707,2400
134,1581,2550
135,1616.5,2650
136,2032.5,2750
137,1541,2300
138,1182,2050
139,1340.5,2250
140,1430,2850
141,1840,2750
142,1320,2150
143,2029,2900
144,2074.5,2950
145,1680.5,2350
146,1980,2600
147,2027.5,2600
148,2063.5,2850
149,1388.5,2850
150,2361,2900
151,1803.5,2600
152,2119,2800
153,1979.5,2700
154,2457,3000
155,2494.5,3000
156,2116.5,2750
157,1848,2650
158,1785.5,2700
159,1942,2800
160,2016.5,2900
161,1699.5,2400
162,1806,2900
163,1848,2650
164,1938.5,2800
165,1749,2400
166,1441.5,2400
167,1793.5,2750
168,1848.5,2600
169,1731.5,2500
170,1923,2800
171,1923.5,2800
172,1667,2800
173,2195.5,2750
174,1768,2450
175,1956,3000
176,1703.5,2400
177,2102.5,2700
178,1700,2650
179,1278.5,2100
180,1849,2700
181,1544,2900
182,1584.5,2550
183,1355,2200
184,1559,2400
185,1630.5,2550
186,1852.5,2650
187,2434,2900
188,1987,2800
189,1322,2450
190,1707,2700
191,2131,2700
192,1501.5,2800
193,2370.5,2900
194,1569,2450
195,2157.5,2850
196,1857.5,2750
197,2355.5,2900
198,2041,2850
199,1936,2800
200,1772,2850
201,2420.5,3000
202,1913.5,2900
203,1947,2600
204,1997.5,2700
205,1332,2500
206,1746,2350
207,1860,2650
208,1708.5,2700
209,1919.5,2600
210,2225.5,2900
211,2094.5,2800
212,1845.5,2900
213,1668.5,2400
214,2130.5,2750
215,1831,2500
216,1514.5,2450
217,2170,2850
218,2140,2800
219,1742.5,2550
220,1868,2850
221,2000.5,2700
222,1855,2600
223,1905.5,2750
224,1941.5,2700
225,1856.5,2650
226,1722,2500
227,2045.5,2700
228,2019,2850
229,1677.5,2850
230,1873,2600
231,2164,2900
232,2194.5,3000
233,1235,2750
234,2324,2950
235,1963.5,2900
236,2084.5,2800
237,2129,2700
238,1788.5,2550
239,1612,2800
240,1850.5,2600
241,2133.5,2850
242,1837.5,2800
243,2045.5,3000
244,2299.5,2900
245,894,1800
246,2207,2850
247,2224,2950
248,2191,2950
249,1921.5,2750
250,1924.5,2650
251,2077,2800
252,2128,2800
253,2223,2900
254,2135,2700
255,2011.5,2700
256,1922.5,2800
257,2164.5,2900
258,1969.5,2650
259,2442,3000
260,1926.5,2600
261,1946.5,2900
262,1811,2600
263,2093,2900
264,1913.5,3000
265,2389,2900
266,1780,2500
267,2395.5,3000
268,1929,2750
269,1962,2750
270,2190,2950
271,2111.5,2850
272,1971.5,2700
273,2125,2850
274,1964.5,2700
275,2595.5,3000
276,1400,2300
277,2058.5,2800
278,2227.5,2850
279,2149,3000
280,2107,2850
281,2210,2950
282,1848.5,2900
283,1365.5,2000
284,1854.5,2750
285,2229.5,2950
286,2407,2950
287,2181.5,2850
288,2361,2950
289,2227.5,2950
290,1788.5,2450
291,2330.5,2950
292,2251.5,2900
293,2130,2850
294,1939,2800
295,1807,2700
296,2082,3000
297,1770.5,2450
298,1681.5,2750
299,1936.5,2750
300,2330.5,2950
301,2261,3000
302,2253.5,2900
303,2300,2900
304,2070.5,2800
305,1671.5,2700
306,2276,2950
307,2176,2900
308,2162.5,2950
