generation,averageFitness,topFitness
0,272,1400
1,674,3600
2,831,4500
3,966,5000
4,1829,6700
5,1530,5700
6,1915,6200
7,2618,6400
8,2798,7300
9,2910,5600
10,2361,5900
11,2632,5900
12,3000,7100
13,3298,6800
14,4066,6600
15,3061,6200
16,2941,5800
17,2520,5900
18,2889,6100
19,2383,6800
20,3190,5800
20,3190,5800
