generation,averageFitness,topFitness
0,44.5,650
1,149,1550
2,485.5,1350
3,550.5,1350
4,660,1550
5,492,1200
6,672.5,1450
7,734.5,1550
8,632.5,1200
9,704,1450
10,486.5,1250
11,716.5,1400
12,551,1350
13,758,1450
14,486.5,1500
15,766.5,1450
16,849,1350
17,699.5,1350
18,723.5,1600
19,832,1650
20,791,1650
21,780.5,1550
22,871.5,1600
23,726.5,1500
24,846.5,1600
25,524.5,1500
26,857,1400
27,1040.5,1650
28,858.5,1750
29,705.5,1500
30,1065.5,1700
31,1057,1650
32,879,1500
33,908,1800
34,981.5,1600
35,860,1700
36,778,1550
37,777.5,1600
38,865.5,1700
39,648,1450
40,817.5,1850
41,858.5,1700
42,864,1850
43,949,2000
44,863.5,1600
45,778.5,1700
46,890.5,1600
47,951,1700
48,1092,1850
49,1078,1800
50,901.5,1700
51,965,1800
52,1058,1650
53,1127.5,1850
54,1164.5,1900
55,1081.5,1800
56,982.5,1800
57,1112,1850
58,1216.5,2300
59,1133.5,2100
60,1045.5,1700
61,1096.5,1650
62,1229,1900
63,916.5,1600
64,1154.5,2000
65,1144.5,1900
66,856.5,1550
67,1163,1900
68,954.5,1550
69,824.5,1800
70,1196.5,1800
71,1157,1700
72,1252,2150
73,1126,1800
74,971,1850
75,1261,2050
76,1089.5,2000
77,1128,1700
78,1154,1800
79,1152.5,2000
80,1095,2050
81,1050.5,1850
82,1160,1900
83,1003.5,1800
