generation,averageFitness,topFitness
0,268,850
1,196.5,850
2,155,950
3,616.5,1000
4,551.5,1750
5,617,1200
6,634.5,1500
7,596,1450
8,643,1500
9,984.5,1750
10,1210.5,1900
11,860,1400
12,730,1750
13,1070,1900
14,980,1600
15,1026,1800
16,1176.5,1850
17,954,1600
18,1100.5,2150
19,1043,2200
20,1368,2050
21,1378.5,2000
22,1076.5,1700
23,962.5,1500
24,1272.5,2200
25,974,1400
26,977,1550
27,1039,2050
28,759,1400
29,1082.5,1650
30,925.5,1800
31,921,1800
32,861.5,1500
33,782.5,1350
34,1083,1850
35,1260,1800
36,1134.5,1900
37,1297,2100
38,1081,1800
39,971,1600
40,1122.5,1950
41,1163,1750
42,1230,1900
43,1402.5,2150
44,1200,1750
45,1362.5,1900
46,1464,1900
47,1308,1850
48,1308.5,1900
49,1121,1600
50,1262.5,2000
51,950.5,1750
52,1825,2500
53,1416,1950
