Generation,Average,Best,Updates
0,391.74,4012,5346
1,1998.03,7008,21270
2,3225.92,5009,37241
3,1949.91,2011,19773
4,329.77,4007,4655
5,1668.93,6016,19482
6,2442.45,8016,16909
7,950.54,5020,30356
8,2319.23,7013,24740
9,2961.69,7015,30564
10,2999.86,7018,19589
11,2668.67,6016,32921
12,2748.16,7015,34583
13,4699.81,10020,30151
14,3426.27,7019,45576
15,1157.01,5009,18327
16,4387.64,11021,51244
17,3862.69,9027,29746
18,3617.07,8025,52760
19,4128.08,9018,53009
20,2760.3,7017,37619
21,2934.34,8019,34346
22,2784.95,8020,29389
23,2711.38,8016,21831
24,3410.3,7008,33899
25,3950.3,8014,40136
26,2181.22,7017,25702
27,645.89,5021,15873
28,5507.17,9019,42594
29,3841.63,7029,51746
30,3447.42,10027,67269
31,4041.76,10028,49064
32,3918.01,10018,46407
33,2958.87,7017,30338
34,3697.34,9023,37051
35,2366.91,5023,20772
36,2936.49,7021,29967
37,3655.69,8017,26614
38,3506.5,7022,43059
39,2979.53,7027,30921
40,3268.58,7020,28776
41,3151.55,8019,23791
42,3310.79,8023,47513
43,2908.94,7025,25683
44,6146.87,16020,36338
45,3479.9,8023,50774
46,3748.51,8019,39386
47,4084.33,10023,49504
48,3764.03,9024,49071
49,3652.85,9020,37981
50,5348.26,11019,34145
51,2621.48,7012,68877
52,4565.39,10023,46922
53,5601.3,11022,40662
54,4796.31,10032,51413
55,3852.88,9028,31469
56,5533.69,11022,37805
57,5964.49,13024,61776
58,8503.61,15027,80725
59,6915.92,12027,70072
60,5868.92,10035,47878
61,6961.73,16027,69469
62,3984.51,11019,42133
63,3442.07,10023,27103
64,6972.05,14019,50001
65,5830.68,13032,39949
66,6713.79,12027,43725
67,5228.56,10030,45974
68,3226.1,8026,39322
69,5357.16,11026,57607
70,7178.18,12017,40272
71,1717.55,8016,14838
72,3496.33,8023,34168
73,3525.13,9016,38705
74,4024.71,8014,25800
75,5539.77,11028,62844
76,5802.92,14027,88935
77,4692.87,9029,46107
78,6375.56,12030,45005
79,6093.43,16029,70412
80,9331.32,15026,90586
81,6360.13,12019,65152
82,8201.24,14026,60853
83,4510.73,9024,36559
84,7791.84,13019,81896
85,6070.84,10026,42731
86,7857.22,14018,59684
87,7216.96,17015,49691
88,7291.73,13021,74660
89,7632.94,18017,82441
90,8030.42,12021,74748
91,7041.95,16023,48890
92,7887.64,14021,79656
93,7629.1,13027,60369
94,8410.24,14016,90481
95,7391.6,14027,80343
96,6338.3,14015,64247
97,7880.55,13025,77749
98,8369.78,14021,61123
99,9921.96,15023,88129
100,7462.55,15024,73892
101,10219.04,17017,43479
102,8868.61,16024,83567
103,7165.61,13012,70734
104,3576.64,7020,33019
105,7509.47,12027,61879
106,6415.53,12020,59079
107,3917.96,9016,39670
108,6598.3,11021,50694
109,6466.2,12014,59830
110,5153.03,12014,51825
111,6648.57,12022,67469
112,7215.54,15011,79900
113,2815.3,9021,33722
114,2731.27,8013,33254
115,6698.41,15022,70098
116,5509.21,14015,56410
117,7682.77,13027,85320
118,8130.73,15030,82242
119,7258.03,17019,68819
120,9560.69,18026,96400
121,10971.12,17021,113519
122,9038.4,15021,61361
123,10500.01,20021,98936
124,10961.63,18027,105779
125,12589.07,22014,121843
126,10421.33,17019,100288
127,7647.75,14027,55450
128,10181.05,17017,100314
129,10831.79,18024,80194
130,10628.99,18018,104639
131,10410.71,16024,111206
132,11750.29,17021,111121
133,9569.99,16027,72000
134,9600.06,15022,90592
135,11691.34,17030,104420
136,8601.69,14028,82802
