generation,averageFitness,topFitness
0,470.5,1600
1,764,1750
2,1125.5,2300
3,736,1800
4,725,1650
5,514,1550
6,866,1750
7,640.5,1850
8,708.5,1700
9,1004,2150
10,886,1650
11,1245,2150
12,973,1850
13,819,1800
14,1236.5,2050
15,1280.5,2350
16,1199,2450
17,1153.5,1900
18,1297,2300
19,269,1700
20,1001.5,2100
21,348,1900
22,1100.5,1900
23,969,1700
24,891.5,1850
25,836.5,1650
26,496,2000
27,929,1800
28,1158,2100
29,1112.5,2150
30,1240,2200
31,607,2150
32,1128.5,2250
33,1195.5,2100
34,934,1800
35,665.5,1800
36,1214,2200
37,1415.5,2200
38,1097.5,1850
39,1416,2050
40,1080.5,1850
41,713.5,1500
42,1144,2100
43,1468,2200
44,923.5,2200
45,1423,2100
46,1077.5,2050
47,1243.5,1850
48,1196.5,2150
49,1448.5,1950
50,1148,2050
51,1534,2150
52,845.5,2200
53,1611,2250
54,1344,2150
55,878,2250
56,1342.5,2250
57,1298,1950
58,1364,2150
59,1010,2150
60,1342,2300
61,1809.5,2350
62,853.5,2150
63,933.5,2200
64,1479,2150
65,1162,1950
66,1223,1850
67,1306,2100
68,738,1950
69,1761,2350
70,1270,1900
71,1405.5,2150
72,1587,2400
73,1869.5,2550
74,1398.5,2150
75,1588.5,2150
76,1714,2350
77,936,2050
78,1143.5,1950
79,1295,2100
80,1474,2300
81,1383,2150
82,992.5,2150
83,1690.5,2200
84,1196.5,2050
85,1438.5,2300
86,1760,2400
87,1537,2400
88,1670.5,2300
89,1365.5,2050
90,1697,2250
91,1591.5,2450
92,1629.5,2350
93,1601.5,2450
94,314.5,1900
95,1670,2350
96,424.5,2100
97,1376,2250
98,1731.5,2350
99,1854.5,2550
100,1664,2350
101,1432.5,2000
102,1820.5,2400
103,1087.5,1850
104,1834,2450
105,1528,2300
106,1680,2450
107,1670.5,2450
108,1679,2450
109,1891,2500
110,1904,2450
111,1974,2600
112,1575.5,2200
113,1890.5,2550
114,1838,2450
115,1717,2300
116,2006,2550
117,1387.5,1950
118,1622,2400
119,1722,2400
120,2022.5,2550
121,1857,2500
122,1971,2600
123,1993,2550
124,1979,2650
125,1710.5,2400
126,1952,2500
127,1923,2600
128,1940,2550
129,1678,2200
130,1893,2550
131,1735,2300
132,1702.5,2350
133,1852.5,2500
134,1889.5,2600
135,1764,2500
136,1979,2600
137,1741.5,2400
138,1749,2450
139,1848,2700
140,1831,2400
141,1596,2300
142,1863,2550
143,1941.5,2600
144,1749,2400
145,2015.5,2600
146,1831,2550
147,1809.5,2300
148,1918.5,2550
149,1884.5,2450
150,1752.5,2400
151,1569.5,2300
152,1823.5,2600
153,1901,2400
154,1985.5,2700
155,1858,2600
156,1872,2450
157,1876.5,2700
158,1892,2500
159,1666,2450
160,1828,2500
161,2002,2550
162,1570,2350
163,1891,2550
164,1875,2400
165,1931,2550
166,1935,2550
167,1917.5,2650
168,1799,2550
169,1706,2350
170,1836,2500
171,1818,2700
172,1742.5,2300
173,1941,2750
174,1867.5,2550
175,1882.5,2450
176,2088.5,2700
177,1742.5,2450
178,1879.5,2500
179,2026,2550
180,1929.5,2550
181,2008,2700
182,1841.5,2700
183,1775.5,2450
184,1705,2450
185,2010.5,2650
186,1736,2400
187,1825.5,2550
188,1942.5,2550
189,1822,2400
190,1418.5,2100
191,1945,2650
192,1867.5,2550
193,2075.5,2650
194,1974,2550
195,1913,2650
196,1960,2650
197,1867.5,2550
198,1916.5,2650
199,1912.5,2700
200,1972.5,2550
201,1926,2400
202,1894.5,2550
203,1880.5,2600
204,1629.5,2350
205,1790,2500
206,1883,2550
207,1930.5,2650
208,1982.5,2650
209,1817.5,2500
210,2150.5,2700
211,1797,2600
212,1854.5,2450
213,1908,2500
214,1930,2450
215,1618.5,2550
216,1698,2550
217,1791.5,2500
218,1916,2500
219,1706.5,2350
220,1727.5,2400
221,1858,2400
222,2002,2550
223,2111.5,2650
224,1951.5,2700
225,1924.5,2700
226,1830.5,2550
227,1750,2400
228,1943,2600
229,1807,2650
230,1774.5,2600
231,1952,2650
232,1724,2550
233,1903.5,2550
234,1802,2500
235,1993,2650
236,2009.5,2650
237,1722.5,2350
238,1923,2700
239,1800.5,2450
240,1819.5,2650
241,1773.5,2550
242,1841,2550
243,1856,2600
244,1838.5,2500
245,1807,2550
246,1765.5,2500
247,1940,2650
248,1884,2700
249,1909,2500
250,1883,2550
251,1769.5,2450
252,1753,2450
253,1775,2650
254,1598,2350
255,1671.5,2300
256,1899,2600
257,1784,2550
258,1758,2500
259,1832.5,2450
260,1887,2650
261,1945.5,2450
262,1834.5,2550
263,1915,2500
264,1526.5,2200
265,1798,2700
266,2046,2650
267,1814,2550
268,1789,2650
269,2083,2850
270,1798,2550
271,1817.5,2550
272,1777,2500
273,2027.5,2700
274,1784,2400
275,1949.5,2750
276,1852,2600
277,1901.5,2750
278,1700,2650
279,1843,2450
280,1753.5,2450
281,1928,2700
282,1911.5,2700
283,1963,2800
284,1774.5,2650
285,1715,2550
286,1842.5,2650
287,1802.5,2450
288,2147.5,2700
289,1876.5,2500
290,1695.5,2350
291,1941.5,2600
292,1834,2600
293,1871,2650
294,1920,2650
295,1915.5,2700
296,1870,2500
