Generation,Average,Best,Updates
0,610,1700,46312
1,1960,3500,97034
2,2548,3700,114967
3,2718,3800,119610
4,2717,3500,122387
5,2268,3600,101355
6,2345,4400,108035
7,2928,4200,132924
8,2582,3400,113148
9,2819,3900,129979
10,2624,3800,116666
11,2082,3600,94282
12,1822,3300,81151
13,1232,3300,52510
14,2037,3400,92079
