generation,averageFitness,topFitness
0,490,1250
1,87.5,450
2,71.5,750
3,641,1200
4,806.5,1600
5,1059.5,1950
6,923,1750
7,980.5,1750
8,1231,1950
9,1232,2050
10,1297.5,1800
11,1207,2000
12,1441.5,2150
13,1136.5,1600
14,1113.5,2000
15,1420,2200
16,1294.5,1950
17,1084.5,1950
18,1644,2550
19,1628,2450
20,1215.5,1750
21,1362.5,2500
22,1116,1900
23,1245,1800
24,1252.5,1850
25,850.5,1750
26,1154.5,2000
27,1380.5,2050
28,900,1350
29,1290,2100
30,1346,2350
31,1448,2400
32,1282.5,1700
33,952.5,1500
34,1318.5,2250
35,1274.5,1750
36,1176,1800
37,1511.5,2200
38,1355.5,1900
39,1510.5,2350
40,1448.5,2400
41,1672,2450
42,1421,2200
43,1154,1900
44,1741.5,2350
45,1226.5,1800
46,1301,1900
47,1325,2050
48,1689,2150
49,1243.5,2100
50,1532,2200
51,1326.5,2100
52,1603.5,2250
53,1670.5,2250
54,1420.5,2200
55,1351,2100
56,1380.5,2200
57,1183,2200
