generation,averageFitness,topFitness
0,1173,2900
1,1593,2850
2,1625,2700
3,1761.5,2600
4,2239.5,2950
5,2373,3000
6,1880.5,2550
7,1942,2950
8,1230,3000
9,2143,2800
10,1081.5,2800
11,1823.5,3000
12,1879,2950
13,1977,2850
14,2008.5,2900
15,2407,3000
16,2151,2950
17,2160.5,3000
18,1904,2800
19,2115.5,3000
20,2213,2800
21,2068.5,3000
22,1760,2900
23,1402,2450
24,2281.5,3000
25,1796,2950
26,2268.5,3000
27,2182.5,2850
28,2029.5,2950
29,2035.5,2750
30,2013.5,2950
31,2468,3000
32,2174.5,2900
33,2409.5,3000
34,2189.5,2850
35,2193,2850
36,2566.5,3000
37,1937,2950
38,2077.5,3000
39,2546,3000
40,1932.5,3000
41,2050.5,2900
42,1874,2800
43,2238.5,2950
44,2258,2900
45,2251.5,2850
46,2355,3000
47,1737,2800
48,2278.5,2900
49,2173.5,3000
50,2434,2950
51,2324,2900
52,2168,2950
53,2034.5,3000
54,1922,2750
55,2334,3000
56,2116,2900
57,1836,2800
58,2449.5,2950
59,2266,2900
60,1717,2800
61,1961.5,3000
62,2186,3000
63,2432,3000
64,2134.5,2850
65,2004.5,2750
66,2181.5,2900
67,2384,2900
68,2400.5,3000
69,2075.5,2950
70,2409,2950
71,1887,3000
72,2208.5,2700
73,2286,2950
74,2458.5,3000
75,2491.5,3000
76,2620.5,3000
77,2454,2900
78,2253,2850
79,2500,2850
80,2557,3000
81,2344.5,3000
82,2288,2950
83,2345.5,2900
84,2403,3000
85,2153,3000
86,2382.5,3000
87,2559,3000
88,2027.5,2600
89,2442,3000
90,2381.5,2850
91,2134.5,2800
92,2369.5,3000
93,2537,3000
94,2380.5,3000
95,2487.5,3000
96,2332.5,3000
97,2298,3000
98,1919.5,2750
99,2516,3000
100,2151,2800
101,2253,3000
102,2509.5,3000
103,2389,2950
104,2260,2800
105,2413,3000
106,2351.5,2950
107,2239.5,2800
108,2201.5,2900
109,2240,2850
110,1959,2850
111,2083.5,3000
112,2389.5,3000
113,2143,2900
114,2292.5,3000
115,2554.5,3000
116,1762,2700
117,2120.5,2850
118,1835,2500
119,1781.5,2650
120,2439.5,3000
121,2321.5,2950
122,2103,2800
123,2155.5,2950
124,2209.5,2950
125,2311.5,3000
126,2087,2700
127,2041,2900
128,2132.5,2800
129,2300,3000
130,2321.5,3000
131,2066,2950
132,2142.5,2800
133,1828.5,2650
134,1933.5,2750
135,2142,2950
136,2138.5,2850
137,1938.5,2800
138,1942,2750
139,2007,2800
140,1931,2750
141,2011.5,2850
142,2165,2800
143,2017.5,2750
144,1903,2550
145,1834.5,2900
146,1857,2650
147,1808.5,2650
148,2190.5,3000
149,2083.5,2950
150,2167,3000
151,2118.5,2900
152,1879,2700
153,2189.5,3000
154,1823.5,2550
155,2121,2750
156,2102.5,2800
157,2305,2900
158,2225,3000
159,2127.5,3000
160,2181,2900
161,1900.5,2850
162,2026,2900
163,2101.5,2900
164,2284.5,2850
165,2172,3000
166,2054.5,2900
167,2157.5,3000
168,1882,2900
169,2138,2900
170,1641,2900
171,2180,2950
172,1986,2850
173,1786,2650
174,1858.5,2800
175,1904,2700
176,1806,2650
177,1849,2750
178,2100,2800
179,2136.5,3000
180,1951,2800
181,1763,2350
182,1886.5,2800
183,1848.5,2750
184,1999.5,2800
185,1991.5,2950
186,2092.5,3000
187,1881.5,2850
188,1774,2950
189,1611.5,2650
190,2010.5,2750
191,1761.5,2650
192,1681,2600
193,1612.5,2700
194,1542.5,2550
195,1887.5,2700
196,2079.5,2900
197,1903.5,2900
198,1592,2750
199,1833.5,2600
200,1588.5,2600
