generation,averageFitness,topFitness
0,457,1850
1,868,2050
2,740.5,1850
3,1242.5,2200
4,13.5,500
5,1409,2000
6,917.5,1900
7,1199,2050
8,997.5,2000
9,879.5,1750
10,803,1750
11,932,2000
12,499.5,1200
13,1092.5,2100
14,194.5,1150
15,908.5,2000
16,908.5,1900
17,1188,2100
18,711,1400
19,1251.5,2100
20,1546,2300
21,884.5,1750
22,1284.5,2150
23,987.5,2150
24,1057.5,1850
25,989.5,2150
26,1253,2200
27,1064.5,1850
28,1384,2250
29,1343,2150
30,791,1650
31,1548,2450
32,1299,2350
33,1218,2050
34,1359,2600
35,513.5,1650
36,1646.5,2400
37,1574,2300
38,1160,2100
39,1563.5,2200
40,1448.5,2200
41,1475.5,2350
42,1968,2650
43,1133,1750
44,1203,2200
45,1736.5,2600
46,1624,2500
47,1510,2250
48,1613,2450
49,1070.5,1900
50,1399.5,2100
51,1180,2350
52,1024.5,1850
53,1361.5,2300
54,1187.5,2050
55,1227,2000
56,1298,2200
57,1240.5,2200
58,1256.5,2250
59,1334,2400
60,192,1050
61,1188.5,2050
62,1348,2150
63,1348.5,2100
64,1581,2300
65,1524,2300
66,1632.5,2700
67,1303.5,2450
68,1432,2250
69,1183,2100
70,1635.5,2450
71,1334,2450
72,1530.5,2350
73,1613.5,2500
74,1404.5,2150
75,1120.5,1850
76,1447.5,2350
77,1601.5,2500
78,1716.5,2450
79,1515,2200
80,1574.5,2300
81,1592,2400
82,1541.5,2250
83,1635,2400
84,1560.5,2400
85,1525,2550
86,1621.5,2550
87,1779.5,2600
88,1711,2450
89,1554,2300
90,1482,2250
91,1550.5,2400
92,1728.5,2750
93,1683.5,2400
94,1598,2500
95,1282,2050
96,1691.5,2550
97,1371.5,2200
98,1613,2550
99,1534.5,2550
100,891.5,1550
101,1458.5,2300
102,1626.5,2500
103,1367.5,2350
104,1519,2200
105,1583.5,2550
106,1328.5,2150
107,1493.5,2450
108,1732,2400
109,1684,2550
110,1605.5,2400
111,1587.5,2450
112,1567.5,2300
113,1497,2350
114,1619.5,2550
115,1509.5,2350
116,1535,2550
117,1447,2400
118,1739.5,2500
119,1586.5,2400
120,1726,2650
121,1747,2450
122,1697,2450
123,1474.5,2300
124,1524,2350
125,1640,2500
126,438,1500
127,1737.5,2500
128,1592,2450
129,1592.5,2550
130,1663,2300
131,1597,2450
132,1484,2400
133,1492,2450
134,1327,2200
135,1502,2250
136,1643,2600
137,1608,2500
138,1648,2600
139,1734,2450
140,1687.5,2500
141,1506.5,2500
142,241,1450
143,1522,2400
144,1706.5,2650
145,1513,2450
146,1515,2300
147,1582.5,2450
148,1644.5,2450
149,1633,2450
150,1832.5,2600
151,870.5,1700
152,1531.5,2450
153,1521.5,2250
154,1661,2600
