Generation,Average,Best,Updates
0,321.2,4020,3761
1,565.24,4017,13264
2,1580.32,5014,17219
3,1868.93,8007,18411
4,884.72,6012,10542
5,1989.44,5011,20087
6,1220.78,7011,45074
7,1460.63,5012,22193
8,1758.47,7008,11800
9,1807.49,6008,21449
10,1118.48,3012,18898
11,1420.52,4010,15931
12,1720.63,6009,19476
13,1600.65,4009,16805
14,1692.39,4016,23117
15,1479.97,5009,28196
16,1461.2,6016,20044
17,1091.19,7013,21677
18,1720.64,6018,26517
19,1418.77,5009,16428
20,930.74,3021,10839
21,1609.42,4018,17814
22,1601.83,6013,23287
23,1388.12,4010,15536
24,1552.13,5009,21793
25,1802.07,5016,17431
26,976.73,4016,12833
27,1579.84,6013,17236
28,1258.77,4009,16292
29,1289.7,4013,17019
30,1572.74,6015,20192
31,1493.61,6015,25044
32,2481.66,6021,19969
33,2441.48,8010,14900
34,1810.34,4016,25325
35,1260.77,4011,11676
36,2402.85,8016,15855
37,1283.15,5015,35823
38,1441.08,4022,9484
39,1943.63,6016,28474
40,1751.37,5016,13434
41,2040.39,5014,19394
42,2633.34,7011,19410
43,2063.64,6016,29989
44,1850.7,5013,25340
45,1113.71,4014,22629
46,1743.34,8022,17122
47,1563.2,4014,36653
48,1602.82,5019,20478
49,1893.09,5017,19793
50,1591.99,4011,16634
51,1512.65,5013,17649
52,2221.39,5016,21237
53,2642.81,7017,28697
54,1541.88,4016,11299
55,2312.6,6013,23756
56,1271.3,7010,10900
57,1473.37,5020,14737
58,1612.09,7017,16062
59,2044.13,6017,36927
60,1573.37,4017,16944
61,1683.28,5013,32523
62,2153.74,8013,30672
63,3081.7,7016,25264
64,2131.51,5012,26383
65,2232.05,7019,17726
66,1583.27,4017,24532
67,3512.18,8014,31282
68,1862.31,7017,12943
69,1964.9,5017,26383
70,1955.73,5017,32257
71,2000.91,6020,16741
72,2051.81,5018,18176
73,2032.18,5014,14289
74,2423.79,7009,17271
75,1867.88,5020,25343
76,2406.81,8017,20747
77,1936.09,5023,14483
78,1996.66,5024,16451
79,3097.12,9022,22376
80,1798.22,6015,17206
81,2706.45,7032,28854
82,2857.39,8027,25183
83,3890.95,8033,28567
84,3818.11,8035,24507
85,3637.34,9037,45472
86,2982.99,9025,37526
87,1894.11,10021,19784
88,5007.02,13021,49166
89,3917.7,10029,53323
90,3282.33,9032,32842
91,2670.65,7035,21807
92,3462.54,8034,32041
93,1965.61,7034,23897
94,585.94,5035,8329
95,3847.74,8027,41261
96,3359.32,7033,31032
97,2896.72,8030,30804
98,3406.18,8030,45016
99,2749.96,7029,66498
100,3554.57,9033,24488
101,5166.13,10025,49066
102,4167.89,9029,40709
103,2998.22,8022,31309
104,4197.17,10026,46422
105,4137.07,8028,40786
106,4066.53,9024,43975
107,4695.95,10028,45397
108,4066.14,9026,47214
109,4067.55,10038,28127
110,3987.48,11025,32053
111,4687.78,11030,62688
112,5236.86,10024,37538
113,3521.04,8025,28372
114,2613.43,10024,26281
115,4846.78,11016,49690
116,4578.73,15031,42514
117,3832.77,8039,45490
118,2624.43,6030,27815
119,2844.68,7030,49825
120,3562.44,8029,23931
121,2443.3,7019,21411
122,1605.73,7025,24509
123,3294.89,6025,36661
124,2602.48,6026,19292
125,2771.04,7026,29683
126,1897.6,5023,19587
127,3085.79,6021,24872
128,2324.95,6014,27423
129,2764.01,5020,21542
130,3048.21,7021,25414
131,3136.67,8017,30721
132,2737.39,7013,26615
133,1968.99,6026,20764
134,2496.33,7013,30435
135,2097.23,7016,23212
136,2416.17,6012,24938
137,1797.34,5016,33386
138,2035.33,6016,15812
139,2386,9019,28598
140,2397.7,5023,24587
141,1724.83,7015,29288
142,2255.08,6019,17934
143,2489.04,6024,16032
144,4442.07,8023,41895
145,6223.95,12023,53370
146,5040.24,14023,30843
147,4889.83,12012,31706
148,5893.86,13031,47199
149,8529.91,15020,90078
150,9987.16,17024,94646
151,10257.63,17025,103232
152,11029.57,18017,72385
153,10356.66,17016,94494
154,11327.44,19020,119098
155,11359.32,19023,63679
156,10321.59,16019,67652
